TAXA	Acholeplasmataceae	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Akkermansiaceae	Alcaligenaceae	Alteromonadaceae	Atopobiaceae	Aurantimonadaceae	Bacillaceae	Bacteroidaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Brevibacteriaceae	Burkholderiaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Catabacteriaceae	Caulobacteraceae	Cellulomonadaceae	Cellvibrionaceae	Chlamydiaceae	Chromatiaceae	Chromobacteriaceae	Clostridiaceae	Clostridiales Family XIII. Incertae Sedis	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Cyclobacteriaceae	Cytophagaceae	Dermabacteraceae	Dermacoccaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriaceae	Flavobacteriaceae	Fusobacteriaceae	Geodermatophilaceae	Halomonadaceae	Helicobacteraceae	Hydrogenophilaceae	Intrasporangiaceae	Lachnospiraceae	Lactobacillaceae	Leptotrichiaceae	Leuconostocaceae	Listeriaceae	Methylobacteriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Moritellaceae	Mycobacteriaceae	Mycoplasmataceae	Neisseriaceae	Nocardiaceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Planococcaceae	Porphyromonadaceae	Prevotellaceae	Prolixibacteraceae	Promicromonosporaceae	Propionibacteriaceae	Pseudomonadaceae	Rhizobiaceae	Rhodobacteraceae	Rhodocyclaceae	Rikenellaceae	Rivulariaceae	Ruminococcaceae	Sanguibacteraceae	Selenomonadaceae	Sphingobacteriaceae	Sphingomonadaceae	Spirochaetaceae	Staphylococcaceae	Streptococcaceae	Streptomycetaceae	Sutterellaceae	Synergistaceae	Thermaceae	Thermoactinomycetaceae	Veillonellaceae	Vibrionaceae	Xanthomonadaceae
Propionibacteriaceae	0.0	0.0	0.0929330980076729	0.0	0.0	0.8887302677564441	0.0	0.0	0.33980024613721854	0.8524095390318345	0.0	0.0	0.7265041126932081	0.0	0.02132203636514819	0.0	0.056234693898902004	0.0	0.0	0.0	0.0	0.0	0.0	0.8887302677564441	0.33980024613721854	0.0	0.0	0.39785065517569906	0.0	0.19937508047345237	0.0	0.8683120551251418	0.0	0.0	0.0	0.0	0.09477454462797077	0.0	0.0	0.0	0.0	0.05459977656328012	0.0	0.8887302677564418	0.0	0.33980024613721854	0.8887302677564441	0.8871725261748183	0.0	0.0	0.029639157093461637	0.0	0.0	0.9477357102579815	0.33557273822285005	0.0	0.2538997621916306	0.0	0.614750815589794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14896841568459662	0.0	0.8887302677564423	0.0	0.0	0.0	0.0	0.0	0.3798737837321305	0.0	0.16634567989052548	0.0	0.0	0.0	0.019608146382252566	0.0	0.0	0.1817512710870468	0.7662232914258615	0.0	0.3755935503598735	0.10233555644720403	0.3398002461372186	0.0	0.0	0.0	0.3398002461372171	0.0	0.8874422452197223	0.9282258774297151
Pseudomonadaceae	0.0	0.0	0.0	0.0	0.0	0.40669271204200474	0.0	0.0	0.04082227824409595	0.3327135944159762	0.0	0.0	0.5739243220999085	0.0	0.0	0.0	0.0	0.0	0.0	0.5746796836493611	0.0	0.0	0.0	0.40669271204200474	0.04082227824409595	0.0	0.0	0.12421976143848033	0.0	0.0	0.0	0.3902680077747769	0.839763837761982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40669271204200375	0.0	0.04082227824409595	0.40669271204200474	0.4055232142466244	0.0	0.3620275428171152	0.0	0.01631250428210919	0.02028904233834795	0.4481595403961444	0.035743023860853165	0.0	0.03838880008610685	0.0	0.8705671092819539	0.04967228264027473	0.0	0.866619927662122	0.0	0.8565127632681973	0.5773418541158412	0.0	0.0	0.0	0.0	0.4066927120420039	0.0	0.0	0.0	0.0	0.3798737837321305	0.0	0.0	0.04976648145394708	0.0	0.0	0.0	0.0	0.0	0.0	0.07038945605073198	0.785438931698759	0.0	0.06055655737571339	0.0	0.040822278244095955	0.0	0.0	0.0	0.04082227824409581	0.0	0.40520144285682724	0.42666406669466006
Rhizobiaceae	0.055304108688729384	0.0	0.0	0.0	0.9670189871452182	0.0	0.0	0.0	0.0	0.0	0.0719893365948089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.979020675879705	0.0	0.0	0.0	0.0	0.0873376478348623	0.0	0.0	0.4244750596538745	0.0	0.0	0.025900736001482412	0.0	0.0	0.04943752951927511	0.04070334967449583	0.9102666784705221	0.0	0.026500381276134303	0.0	0.14331382202544354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15676679240249877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08498646574601826	0.34032404463419824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016851747957736248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09305057225413599	0.0	0.0
Rhodobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133913092891948	0.49567027293679544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013391309289194795	0.0	0.0	0.21971151961556798	0.0	0.16649872318822947	0.0	0.0	0.013391309289194828	0.0	0.0	0.0	0.3118833085456346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013391309289194795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043506049242375264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9802980346798679	0.0	0.0	0.0	0.0	0.0	0.0	0.16634567989052548	0.04976648145394708	0.0	0.0	0.1292530235463056	0.0	0.0	0.0	0.0	0.0	0.754539433450246	0.0	0.0	0.17637643608904616	0.0	0.013391309289194811	0.0	0.0	0.0	0.013391309289194738	0.0	0.0	0.0
Rhodocyclaceae	0.0	0.0	0.199871386040407	0.04703512972750774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04050118558742285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28709790249213	0.0	0.10799447855608221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040003468532928424	0.09700922532041022	0.04306945737376079	0.0	0.0	0.4194249946140837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23103319448585402	0.0	0.0	0.0	0.1292530235463056	0.0	0.0	0.0	0.0	0.07822224649132066	0.20409355753715258	0.0	0.0	0.0	0.0	0.17119575467852294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rikenellaceae	0.7689425816630935	0.7291680332756254	0.0	0.0	0.13586285349752109	0.0	0.0	0.0	0.0	0.0	0.42253581534618634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09499763746488268	0.0	0.0	0.1555057741048219	0.0	0.0	0.0	0.0	0.0	0.7924600926427853	0.4808742989570229	0.0	0.4378857614656349	0.03680252864736667	0.0	0.1067080636432254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20058946310418235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4816363087370783	0.0	0.0	0.0	0.22275895785885713	0.0	0.0	0.0	0.43578378996372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2530594046035896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rivulariaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8525196232378848	0.0	0.20018966068554084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029084249538347255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6610035966031992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae	0.13336873474025274	0.19166448964150043	0.0	0.0	0.10649192496432694	0.07217505606653167	0.0	0.0	0.0	0.017960010446925863	0.14455157590532644	0.0	0.017843259384342457	0.0	0.0	0.0	0.0	0.0	0.37800777173738825	0.0	0.013423826782412355	0.0	0.0	0.07217505606653167	0.0	0.4393312387958765	0.0	0.0	0.3658034408699806	0.0	0.0	0.06273751942618658	0.0	0.0	0.22256600825328413	0.33913529233309164	0.0	0.7198715898512416	0.04285007385693602	0.0	0.37466881623382353	0.0	0.0	0.07217505606653139	0.0	0.0	0.07217505606653167	0.07030035130176274	0.47178070825635837	0.0	0.0	0.0	0.0	0.060030085379373994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38945826310347853	0.12533655085954565	0.0	0.0	0.18576218265912206	0.0	0.0	0.07217505606653145	0.07606872077015624	0.0	0.0	0.0	0.019608146382252566	0.0	0.016851747957736248	0.0	0.0	0.2530594046035896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0698511052492954	0.06256109975605607
Sanguibacteraceae	0.0	0.0	0.3391181427352112	0.0	0.0	0.0	0.06824426800241905	0.19225485851542506	0.0	0.0	0.0	0.0	0.027739668129376147	0.0	0.0	0.37180279668127103	0.0	0.0	0.0	0.0	0.03601654960179359	0.0	0.0	0.0	0.0	0.0	0.48827594618913456	0.0	0.0	0.0	0.0	0.0	0.0	0.8308200706009852	0.0	0.0	0.0	0.0	0.2352579955577528	0.0	0.0	0.0	0.21931450910435124	0.0	0.0	0.0	0.0	0.0	0.11405293485277594	0.0	0.334883677281649	0.2950986322890055	0.3172448037292075	0.0	0.0	0.08974506385442506	0.0	0.06824426800241905	0.0	0.0	0.06954710802482687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04052702922977456	0.0	0.0	0.5096147655808164	0.0	0.7889860847348488	0.0	0.0	0.0	0.0	0.07822224649132066	0.0	0.0	0.0	0.0	0.15929113816978857	0.0	0.0	0.0	0.0	0.2386629313652793	0.0	0.0	0.0	0.0	0.0	0.5926515681821865	0.0	0.0
Selenomonadaceae	0.0	0.0	0.5820868639371354	0.0	0.0	0.0	0.0	0.04435183414933125	0.0	0.0	0.0	0.0	0.0	0.0	0.1854682567081968	0.6946709392971875	0.5996689349900896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21140432253872005	0.21709289292426348	0.0	0.5640881656760968	0.0	0.0	0.0	0.23030003048827108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49338859418419895	0.03156788931238794	0.0	0.09815828527330656	0.0	0.0	0.0	0.0	0.0	0.6400853906725436	0.3461884214014841	0.34826664737816837	0.0	0.0	0.06432230389120615	0.0	0.0	0.0	0.24584890928919303	0.04945836258405937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019246602344446587	0.0	0.0	0.2458836392078526	0.0	0.06713091612851858	0.0	0.0	0.0	0.0	0.20409355753715258	0.0	0.0	0.0	0.15929113816978857	0.0	0.0	0.0	0.3989945363474971	0.0	0.017218179107812964	0.0	0.0	0.11030363091564253	0.0	0.0	0.19500213785527856	0.0	0.0
Sphingobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6080793509297678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2017624631841778	0.0	0.11250237594622547	0.0	0.0	0.0	0.0	0.0	0.0	0.32785200115032703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07246567291336264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03326551734186849	0.0	0.6986761734521804	0.0	0.0	0.0	0.0	0.0	0.0	0.1817512710870468	0.07038945605073198	0.0	0.754539433450246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2263539783132908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonadaceae	0.0	0.0	0.0	0.014800482330738548	0.0	0.8465000398327762	0.0	0.0	0.07101657506624028	0.5573376737678634	0.0	0.0	0.8235699126493932	0.017534956806479072	0.0	0.0	0.0	0.0	0.0	0.27289374062017085	0.0	0.0	0.0	0.8465000398327762	0.07101657506624026	0.0	0.0	0.2549571191600089	0.0	0.0	0.0	0.826758880793164	0.3919062846248067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8465000398327742	0.0	0.07101657506624026	0.8465000398327762	0.8470836126695295	0.0	0.21880661839186452	0.0	0.0	0.0	0.8599604395745488	0.06639844742260231	0.0	0.07268476500046656	0.0	0.9513615188021078	0.023522030638209266	0.0	0.45049672825275955	0.0	0.4467088180867051	0.27289374062017085	0.0	0.0	0.0	0.0	0.8465000398327746	0.0	0.0	0.0	0.0	0.7662232914258615	0.785438931698759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09801378865482013	0.11717780469989736	0.07101657506624029	0.0	0.0	0.0	0.07101657506624008	0.0	0.8451311140747827	0.8620447199652889
Spirochaetaceae	0.0	0.0	0.3659242654305209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046461507648903666	0.47140985227532534	0.5892485264805492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010453861812938989	0.34940546566581804	0.0	0.23233116807295817	0.0	0.0	0.0	0.04994709463307913	0.0	0.0	0.0	0.0	0.04258973223846513	0.0	0.18894937777533055	0.23298743019884266	0.04715938380727289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06799051489923745	0.0	0.0	0.0	0.0	0.026129200250365716	0.0	0.0	0.0	0.5568075374135993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15195373621199662	0.0	0.0	0.2214130119180995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3989945363474971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6651446219050253	0.0	0.0	0.0	0.0	0.0
Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.061835744050287106	0.0	0.0	0.7790069740135075	0.5391839308954501	0.0	0.0	0.08708893800985798	0.0	0.0	0.0	0.0	0.031140026975533933	0.0	0.0	0.0	0.0	0.29219245970965696	0.061835744050287106	0.7790069740135075	0.0	0.0	0.0	0.0	0.1254277914885703	0.0	0.09297102632370915	0.0	0.0	0.0	0.0	0.12135016754528691	0.014377994290630669	0.0	0.016667054300369126	0.0	0.0	0.0	0.061835744050287016	0.3747925640270488	0.7790069740135075	0.061835744050287106	0.060406005206766325	0.0	0.0	0.0	0.0	0.0	0.25712441092828253	0.7745654836179235	0.0	0.44770499751692405	0.0	0.0	0.0	0.19765270748208488	0.0	0.0	0.0	0.0	0.07454830971223148	0.0	0.13464789955080972	0.0	0.061835744050287036	0.0	0.03091450915265363	0.0	0.0	0.3755935503598735	0.06055655737571339	0.0	0.17637643608904616	0.0	0.0	0.0	0.0	0.0	0.0	0.2263539783132908	0.09801378865482013	0.0	0.0	0.18697729317481185	0.7790069740135077	0.0	0.0	0.0	0.7790069740135043	0.1709816226225753	0.060579791470016284	0.17271544965042093
Streptococcaceae	0.0	0.0	0.10282264641247262	0.022844500103134182	0.0	0.17024931988624484	0.0	0.0	0.0	0.09759358765894639	0.0	0.0	0.1501856748369737	0.0	0.0	0.18314788213117028	0.0	0.0	0.0	0.0	0.0	0.0	0.2769016604587228	0.17024931988624484	0.0	0.0	0.16947211993283323	0.050363866701882705	0.0	0.0	0.4065490194184206	0.22457529059203374	0.0	0.2393003317915145	0.0	0.0	0.0	0.08144837011084252	0.0	0.13610855139921327	0.0	0.07572491256164425	0.2686360369434027	0.17024931988624445	0.21950614426035092	0.0	0.17024931988624484	0.17359774009439272	0.0	0.0	0.14602492891602614	0.0475229220468609	0.04971964489715048	0.14705018489135283	0.0	0.31965464609503386	0.0	0.0	0.02889452392122682	0.0	0.3271674539343859	0.0	0.0	0.0	0.0	0.7128147929531206	0.15410726399698957	0.0	0.0	0.1702493198862445	0.0	0.31941138925971196	0.28609407350682764	0.44305510363789424	0.10233555644720403	0.0	0.0	0.0	0.17119575467852294	0.0	0.0	0.0	0.2386629313652793	0.017218179107812964	0.0	0.11717780469989736	0.0	0.18697729317481185	0.0	0.0	0.0	0.0	0.20856018328832737	0.0	0.49106333007735803	0.17693808076847659	0.15650510655273725
Streptomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000018	0.41993561480821606	0.0	0.0	0.05807861948332022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000018	0.0	0.0	0.0	0.0	0.15868550502076256	0.0	0.0	0.0	0.0	0.0	0.0	0.07682148897567619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2384451514993485	0.9955337049724025	0.0	0.5493604125055849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3398002461372186	0.040822278244095955	0.0	0.013391309289194811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07101657506624029	0.0	0.7790069740135077	0.0	0.0	0.0	0.0	0.0	0.9999999999999976	0.0	0.0	0.12915741214278081
Sutterellaceae	0.0	0.01272312033130577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5399540858759877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034783132128526885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0399851736715175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synergistaceae	0.0	0.0	0.10270392168248081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014340399872424699	0.0	0.0	0.14321180272964593	0.42231300050394854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4320854580578476	0.0	0.07245440802740387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2923843565600228	0.12902455877807503	0.019716301589667473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09618580047652231	0.0	0.0	0.0	0.5995326749832246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03509942549142225	0.0	0.05112387085450443	0.02705098013417926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11030363091564253	0.0	0.0	0.6651446219050253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermaceae	0.0	0.0	0.06522236200955354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20514474054091708	0.2503657876435597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012964040973892157	0.0	0.0	0.0	0.0	0.0	0.0	0.09298373752104935	0.0	0.0	0.0	0.0	0.0	0.13419817801267198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013819239861096648	0.0	0.17608577112690094	0.0	0.0	0.0	0.0	0.09254782067179299	0.0	0.0	0.0	0.2067600752627118	0.08557578879033888	0.0	0.0	0.0	0.0	0.2514379515592901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20856018328832737	0.0	0.0	0.0	0.0	0.0	0.032775779708949536	0.0	0.0
Thermoactinomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999972	0.4199356148082143	0.0	0.0	0.05807861948331967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999972	0.0	0.0	0.0	0.0	0.15868550502076195	0.0	0.0	0.0	0.0	0.0	0.0	0.07682148897567594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23844515149934756	0.9955337049723979	0.0	0.5493604125055824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3398002461372171	0.04082227824409581	0.0	0.013391309289194738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07101657506624008	0.0	0.7790069740135043	0.0	0.9999999999999976	0.0	0.0	0.0	0.0	0.0	0.0	0.12915741214278026
Veillonellaceae	0.0	0.0	0.17185872465832897	0.0	0.0355824203965492	0.0	0.26719348502699625	0.10311985835477729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4202421537796038	0.0	0.0	0.0	0.0	0.10791452748127375	0.0	0.21952284709009862	0.0	0.0	0.0	0.5301547895281973	0.0	0.0	0.0	0.0	0.0	0.0	0.5559694459656976	0.0	0.0	0.06107049380908193	0.028050657713438572	0.16720317519362876	0.0	0.0	0.0	0.5469326413949941	0.0	0.3093886719842452	0.0	0.0	0.0	0.15883032626524857	0.0	0.24070648542465717	0.3671496783637801	0.3697827887439103	0.0	0.0	0.09239782108022156	0.0	0.26719348502699625	0.0	0.0	0.26659877023231593	0.0	0.0	0.0	0.0	0.20541139468640704	0.0	0.0	0.0	0.0	0.0	0.6354046958261313	0.0	0.6448181164465275	0.0	0.0	0.09305057225413599	0.0	0.0	0.0	0.0	0.0	0.5926515681821865	0.19500213785527856	0.0	0.0	0.0	0.1709816226225753	0.49106333007735803	0.0	0.0	0.0	0.032775779708949536	0.0	0.0	0.0	0.0
Vibrionaceae	0.0	0.0	0.0	0.0	0.0	0.9997414904170583	0.0	0.0	0.0	0.6322487715381662	0.0	0.0	0.8005765306814487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9997414904170583	0.0	0.0	0.0	0.3517953566416897	0.0	0.0	0.0	0.9885338834031581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9997414904170557	0.0	0.0	0.9997414904170583	0.9988366495237224	0.0	0.0	0.0	0.0	0.0	0.9651796456731968	0.0	0.0	0.05150290100780215	0.0	0.7211845556482762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9997414904170563	0.0	0.0	0.0	0.0	0.8874422452197223	0.40520144285682724	0.0	0.0	0.0	0.0	0.0	0.0698511052492954	0.0	0.0	0.0	0.8451311140747827	0.0	0.060579791470016284	0.17693808076847659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9874297858501392
Xanthomonadaceae	0.0	0.0	0.0	0.0	0.0	0.9879077552047656	0.0	0.0	0.1291574121427808	0.6867343632079074	0.0	0.0	0.807274673344898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9879077552047656	0.1291574121427808	0.0	0.0	0.3386625009460605	0.0	0.0	0.0	0.9737707862087507	0.0	0.0	0.0	0.0	0.014445467860654867	0.0	0.0	0.0	0.0	0.0	0.0	0.987907755204763	0.0	0.1291574121427808	0.9879077552047656	0.9871143870575504	0.0	0.0	0.0	0.0	0.0	0.991601564226842	0.12549595256411267	0.0	0.16413025837940073	0.0	0.7275940090408214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9879077552047635	0.0	0.0	0.0	0.0	0.9282258774297151	0.42666406669466006	0.0	0.0	0.0	0.0	0.0	0.06256109975605607	0.0	0.0	0.0	0.8620447199652889	0.0	0.17271544965042093	0.15650510655273725	0.12915741214278081	0.0	0.0	0.0	0.12915741214278026	0.0	0.9874297858501392	0.0
