TAXA	Abiotrophia	Acidovorax	Acinetobacter	Actinomyces	Aggregatibacter	Akkermansia	Alicycliphilus	Alistipes	Anaeroglobus	Avibacterium	Bacillus	Bacteroides	Basfia	Bibersteinia	Bifidobacterium	Blautia	Brochothrix	Bulleidia	Butyrivibrio	Cardiobacterium	Cellulomonas	Centipeda	Chlamydia	Clostridium	Comamonas	Conchiformibius	Coprococcus	Cryptobacterium	Dechloromonas	Dehalobacter	Dialister	Dorea	Echinicola	Elizabethkingia	Enterococcus	Escherichia	Faecalibacterium	Filifactor	Gallibacterium	Intestinimonas	Isoptericola	Kytococcus	Lactobacillus	Leptotrichia	Leucobacter	Leuconostoc	Mangrovimonas	Mannheimia	Mogibacterium	Mycobacterium	Mycoplasma	Necropsobacter	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oxalobacter	Parabacteroides	Paracoccus	Parvimonas	Pasteurella	Porphyromonas	Proteiniphilum	Pseudomonas	Psychrobacter	Riemerella	Roseburia	Ruminococcus	Sanguibacter	Scardovia	Serratia	Slackia	Sneathia	Sphingomonas	Stenotrophomonas	Stomatobaculum	Streptobacillus	Subdoligranulum	Tannerella	Thermus	Trueperella	Veillonella	Vibrio	Xylanimonas
Odoribacter	0.0	0.0	0.0	0.0	0.0	0.9998586405930031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9998586405930031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9998586405930031	0.9998586405930031	0.0	0.0	0.0	0.9998586405930031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9998586405930031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9998586405930031	0.0	0.0	0.0	0.0	0.9998586405930031	0.9998586405930031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9998586405930031	0.0	0.0	0.0	0.0
Olsenella	0.0	0.9872673851728523	0.0	0.858077989122464	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000004	0.0	0.0	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9938143736381274	0.0	0.9064183200369755	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9686196045011369	0.0	0.0	0.0	0.0	0.9683296637314888	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9921593040474269	0.8569608078115039	0.0	0.0	0.0	0.8757549764126293	1.0000000000000004	0.0	0.0	0.0	0.9747317349608244	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	1.0000000000000002	0.9226386620921088	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.0	0.0
Oribacterium	0.0	0.0	0.0	0.0	0.0	0.9368194550239903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9368194550239903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9368194550239903	0.9368194550239903	0.0	0.0	0.0	0.9368194550239903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9368194550239903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9368194550239903	0.0	0.0	0.0	0.0	0.9368194550239903	0.9368194550239903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9368194550239903	0.0	0.0	0.0	0.0
Oscillibacter	0.0	0.0	0.0	0.0	0.9127101629292935	1.0000000000000002	0.0	0.9990352860356836	0.0	0.0	0.0	0.9244827508231278	0.0	0.0	0.88249750329277	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.9047619047619047	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9860214439999576	0.9945045819099847	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.8924632198306471	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.9998586405930031	0.0	0.9368194550239903	0.0	1.0000000000000002	0.9949880651765477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9860214439999576	0.8305889243390772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0
Oxalobacter	0.0	0.0	0.0	0.0	0.9127101629292935	1.0000000000000002	0.0	0.9990352860356836	0.0	0.0	0.0	0.9244827508231278	0.0	0.0	0.88249750329277	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.9047619047619047	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9860214439999576	0.9945045819099847	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.8924632198306471	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.9998586405930031	0.0	0.9368194550239903	1.0000000000000002	0.0	0.9949880651765477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9860214439999576	0.8305889243390772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0
Parabacteroides	0.0	0.0	0.0	0.0	0.0	0.9949880651765477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8659317074098085	0.0	0.0	0.0	0.9949880651765477	0.0	0.0	0.0	0.0	0.9130040298436484	0.0	0.0	0.9949880651765477	0.9949880651765477	0.0	0.0	0.0	0.9949880651765477	0.0	0.0	0.0	0.9767777674451026	0.0	0.0	0.0	0.9949880651765477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9949880651765477	0.0	0.0	0.0	0.0	0.9949880651765477	0.9949880651765477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9949880651765477	0.0	0.0	0.0	0.0
Paracoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.9921593040474269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9921593040474269	0.992159304047427	0.0	0.0	0.0	0.9921593040474268	0.0	0.0	0.9921593040474269	0.0	0.0	0.0	0.9999016683599183	0.0	0.0	0.0	0.0	0.9921593040474269	0.0	0.0	0.0	0.9558477138861796	0.0	0.0	0.8006548687368059	0.0	0.9717696751348542	0.0	0.0	0.9921593040474269	0.0	0.0	0.9921593040474269	0.9921593040474269	0.0	0.0	0.0	0.9921593040474269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8757200032780568	0.992159304047427	0.0	0.0	0.0	0.0	0.0	0.9921593040474269	0.9921593040474269	0.0	0.0	0.9921593040474269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.8569608078115039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8569608078115039	0.856960807811504	0.0	0.0	0.0	0.8569608078115036	0.0	0.0	0.8569608078115039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8569608078115039	0.0	0.0	0.0	0.8240703464951702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8569608078115039	0.0	0.0	0.8569608078115039	0.8569608078115039	0.0	0.0	0.0	0.8569608078115039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.856960807811504	0.0	0.0	0.0	0.0	0.0	0.8569608078115039	0.8569608078115039	0.0	0.0	0.8569608078115039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pasteurella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8256462368368753	0.8500399497811908	0.0	0.8256462368368753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8123284888110235	0.0	0.0	0.0	0.0	0.0	0.0	0.8256462368368753	0.0	0.0	0.8256462368368753	0.0	0.8256462368368753	0.0	0.0	0.0	0.8228602326067878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8256462368368753	0.0	0.0	0.0	0.0	0.8256462368368753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8256462368368753	0.0	0.0	0.0	0.8256462368368752	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8723298666030406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8723298666030406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteiniphilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88249750329277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8079621855688683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.8757549764126293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8757549764126293	0.8757549764126294	0.0	0.0	0.0	0.8757549764126292	0.0	0.0	0.8757549764126293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8757549764126293	0.0	0.0	0.0	0.8143085364345369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8757549764126293	0.0	0.0	0.8757549764126293	0.8757549764126293	0.0	0.0	0.0	0.8757549764126293	0.0	0.0	0.0	0.0	0.8757200032780568	0.0	0.0	0.0	0.0	0.0	0.8757549764126294	0.0	0.0	0.0	0.0	0.0	0.8757549764126293	0.8757549764126293	0.0	0.0	0.8757549764126293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8767140075192091
Psychrobacter	0.0	0.9872673851728524	0.0	0.8580779891224641	0.0	0.0	1.0000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000004	1.0000000000000004	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000004	0.0	0.0	0.0	0.9938143736381276	0.0	0.9064183200369758	0.0	0.0	1.0000000000000004	0.0	0.0	0.0	0.968619604501137	0.0	0.0	0.0	0.0	0.968329663731489	0.0	0.0	1.0000000000000004	0.0	0.0	1.0000000000000004	1.0000000000000004	0.0	0.0	0.0	1.0000000000000004	0.0	0.0	0.0	0.0	0.992159304047427	0.856960807811504	0.0	0.0	0.0	0.8757549764126294	0.0	0.0	0.0	0.0	0.9747317349608247	0.0	1.0000000000000004	1.0000000000000004	0.0	0.0	1.0000000000000004	0.9226386620921089	0.0	0.0	0.9072647087265552	0.0	0.0	0.0	0.0	0.0
Riemerella	0.0	0.0	0.8222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8292279828967711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0
Roseburia	0.0	0.0	0.0	0.0	0.0	0.9860214439999576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9485249713431855	0.0	0.0	0.0	0.9860214439999576	0.0	0.0	0.0	0.0	0.9379228369755694	0.0	0.0	0.9860214439999576	0.9860214439999576	0.0	0.0	0.0	0.9860214439999576	0.0	0.0	0.0	0.9676113360323886	0.0	0.0	0.0	0.9860214439999576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9860214439999576	0.0	0.0	0.0	0.0	0.9860214439999576	0.9860214439999576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9066111221084926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9860214439999576	0.0	0.0	0.0	0.0
Ruminococcus	0.0	0.0	0.0	0.0	0.0	0.8305889243390772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9803549365350226	0.9413273354305667	0.0	0.0	0.8305889243390772	0.0	0.0	0.0	0.0	0.8841753065545013	0.0	0.0	0.8305889243390772	0.8305889243390772	0.0	0.0	0.0	0.8305889243390772	0.0	0.0	0.0	0.8344430725874186	0.0	0.0	0.0	0.8305889243390772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8305889243390772	0.0	0.0	0.0	0.0	0.8305889243390772	0.8305889243390772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9066111221084926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8305889243390772	0.0	0.0	0.0	0.0
Sanguibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.9747317349608244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9747317349608244	0.9747317349608247	0.0	0.0	0.0	0.9747317349608244	0.0	0.0	0.9747317349608244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9747317349608244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9747317349608244	0.0	0.0	0.9747317349608244	0.9747317349608244	0.0	0.0	0.0	0.9747317349608244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9747317349608247	0.0	0.0	0.0	0.0	0.0	0.9747317349608244	0.9747317349608244	0.0	0.0	0.9747317349608244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9686196045011365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9686196045011365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9717007084400586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	0.0	0.9872673851728523	0.0	0.858077989122464	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000004	0.0	0.0	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9938143736381274	0.0	0.9064183200369755	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9686196045011369	0.0	0.0	0.0	0.0	0.9683296637314888	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.9921593040474269	0.8569608078115039	0.0	0.0	0.0	0.8757549764126293	1.0000000000000004	0.0	0.0	0.0	0.9747317349608244	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.9226386620921088	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.0	0.0
Slackia	0.0	0.9872673851728523	0.0	0.858077989122464	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000004	0.0	0.0	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9938143736381274	0.0	0.9064183200369755	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9686196045011369	0.0	0.0	0.0	0.0	0.9683296637314888	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.9921593040474269	0.8569608078115039	0.0	0.0	0.0	0.8757549764126293	1.0000000000000004	0.0	0.0	0.0	0.9747317349608244	0.0	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.9226386620921088	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.0	0.0
Sneathia	0.0	0.0	0.9441175904999113	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.8703882797784894	0.0	1.0000000000000002	0.933256525257383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	0.0	1.0000000000000002	0.0	0.0	0.0	0.9743547036924465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.8783100656536798	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8256462368368753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8723298666030406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stenotrophomonas	0.0	0.9872673851728523	0.0	0.858077989122464	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	1.0000000000000004	0.0	0.0	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9938143736381274	0.0	0.9064183200369755	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9686196045011369	0.0	0.0	0.0	0.0	0.9683296637314888	0.0	0.0	1.0000000000000002	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.9921593040474269	0.8569608078115039	0.0	0.0	0.0	0.8757549764126293	1.0000000000000004	0.0	0.0	0.0	0.9747317349608244	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	0.9226386620921088	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.0	0.0
Stomatobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.9226386620921088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9226386620921088	0.9226386620921089	0.0	0.0	0.0	0.9226386620921087	0.0	0.0	0.9226386620921088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9226386620921088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9226386620921088	0.0	0.0	0.9226386620921088	0.9226386620921088	0.0	0.0	0.0	0.9226386620921088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9226386620921089	0.0	0.0	0.0	0.0	0.0	0.9226386620921088	0.9226386620921088	0.0	0.0	0.9226386620921088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptobacillus	0.0	0.0	0.9441175904999112	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8703882797784892	0.0	1.0	0.9332565252573828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.9743547036924461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8783100656536798	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8256462368368752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88249750329277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8079621855688683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tannerella	0.0	0.0	0.0	0.0	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9072647087265551	0.9072647087265552	0.0	0.0	0.0	0.9072647087265548	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.973479300068547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9072647087265551	0.0	0.0	0.9072647087265551	0.9072647087265551	0.0	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9072647087265552	0.0	0.0	0.0	0.0	0.0	0.9072647087265551	0.9072647087265551	0.0	0.0	0.9072647087265551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermus	0.0	0.0	0.0	0.0	0.9127101629292935	1.0000000000000002	0.0	0.9990352860356836	0.0	0.0	0.0	0.9244827508231278	0.0	0.0	0.88249750329277	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.9047619047619047	0.0	0.0	1.0000000000000002	1.0000000000000002	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.9860214439999576	0.9945045819099847	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.8924632198306471	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.9998586405930031	0.0	0.9368194550239903	1.0000000000000002	1.0000000000000002	0.9949880651765477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9860214439999576	0.8305889243390772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trueperella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8703882797784894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8030722747997849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vibrio	0.0	0.0	0.8222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8292279828967711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xylanimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82502864732539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8767140075192091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
