	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
9593	Leptotrichia wadei	Prevotella sp. HJM029	1.0	2	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9594	Prevotella sp. HJM029	Neisseria lactamica	1.0	1	2	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	6.0	0.0	#ff0000	#8000ff
9595	Neisseria lactamica	Prevotella sp. HJM029	1.0	2	1	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9596	Prevotella sp. HJM029	Neisseria meningitidis	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
9597	Neisseria meningitidis	Prevotella sp. HJM029	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9598	Prevotella sp. HJM029	Neisseria sp. oral taxon 014	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
9599	Neisseria sp. oral taxon 014	Prevotella sp. HJM029	1.0	2	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9600	Prevotella sp. HJM029	Olsenella uli	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
9601	Olsenella uli	Prevotella sp. HJM029	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9602	Prevotella sp. HJM029	Oscillibacter sp. ER4	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
9603	Oscillibacter sp. ER4	Prevotella sp. HJM029	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9604	Prevotella sp. HJM029	Parabacteroides johnsonii	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
9605	Parabacteroides johnsonii	Prevotella sp. HJM029	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9606	Prevotella sp. HJM029	Parabacteroides merdae	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
9607	Parabacteroides merdae	Prevotella sp. HJM029	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9608	Prevotella sp. HJM029	Parasutterella excrementihominis	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
9609	Parasutterella excrementihominis	Prevotella sp. HJM029	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9610	Prevotella sp. HJM029	Peptostreptococcus stomatis	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
9611	Peptostreptococcus stomatis	Prevotella sp. HJM029	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9612	Prevotella sp. HJM029	Porphyromonas catoniae	1.0	1	1	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
9613	Porphyromonas catoniae	Prevotella sp. HJM029	1.0	1	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9614	Prevotella sp. HJM029	Porphyromonas somerae	1.0	1	2	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
9615	Porphyromonas somerae	Prevotella sp. HJM029	1.0	2	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9616	Prevotella sp. HJM029	Porphyromonas sp. oral taxon 279	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
9617	Porphyromonas sp. oral taxon 279	Prevotella sp. HJM029	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9618	Prevotella sp. HJM029	Prevotella amnii	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
9619	Prevotella amnii	Prevotella sp. HJM029	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9620	Prevotella sp. HJM029	Prevotella conceptionensis	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
9621	Prevotella conceptionensis	Prevotella sp. HJM029	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9622	Prevotella sp. HJM029	Prevotella denticola	1.0	1	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
9623	Prevotella denticola	Prevotella sp. HJM029	1.0	2	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9624	Prevotella sp. HJM029	Prevotella enoeca	1.0	1	1	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
9625	Prevotella enoeca	Prevotella sp. HJM029	1.0	1	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9626	Prevotella sp. HJM029	Prevotella histicola	1.0	1	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	6.0	0.0	#ff0000	#8000ff
9627	Prevotella histicola	Prevotella sp. HJM029	1.0	2	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	0.0	0.0	#8000ff	#8000ff
9628	Prevotella sp. HJM029	Prevotella loescheii	1.0	1	1	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
9629	Prevotella loescheii	Prevotella sp. HJM029	1.0	1	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	1.0	0.0	#2c7ef7	#8000ff
9630	Prevotella sp. HJM029	Prevotella maculosa	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
9631	Prevotella maculosa	Prevotella sp. HJM029	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9632	Prevotella sp. HJM029	Prevotella marshii	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
9633	Prevotella marshii	Prevotella sp. HJM029	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9634	Prevotella sp. HJM029	Prevotella nanceiensis	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
9635	Prevotella nanceiensis	Prevotella sp. HJM029	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9636	Prevotella sp. HJM029	Prevotella oris	1.0	1	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	6.0	0.0	#ff0000	#8000ff
9637	Prevotella oris	Prevotella sp. HJM029	1.0	2	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9638	Prevotella sp. HJM029	Prevotella oulorum	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
9639	Prevotella oulorum	Prevotella sp. HJM029	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9640	Prevotella sp. HJM029	Prevotella pleuritidis	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
9641	Prevotella pleuritidis	Prevotella sp. HJM029	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9642	Prevotella sp. HJM029	Prevotella saccharolytica	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
9643	Prevotella saccharolytica	Prevotella sp. HJM029	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9644	Prevotella sp. HJM029	Prevotella salivae	1.0	1	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	6.0	0.0	#ff0000	#8000ff
9645	Prevotella salivae	Prevotella sp. HJM029	1.0	2	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	0.0	0.0	#8000ff	#8000ff
9646	Prevotella sp. HJM029	Prevotella shahii	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
9647	Prevotella shahii	Prevotella sp. HJM029	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
9648	Prevotella sp. HJM029	Prevotella sp. C561	1.0	1	2	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
9649	Prevotella sp. C561	Prevotella sp. HJM029	1.0	2	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
9650	Prevotella sp. HUN102	[Eubacterium] yurii	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9651	[Eubacterium] yurii	Prevotella sp. HUN102	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9652	Prevotella sp. HUN102	Actinobaculum sp. oral taxon 183	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9653	Actinobaculum sp. oral taxon 183	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	3.0	1.0	#7effb5	#ff0000
9654	Prevotella sp. HUN102	Actinomyces johnsonii	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9655	Actinomyces johnsonii	Prevotella sp. HUN102	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	3.0	1.0	#7effb5	#ff0000
9656	Prevotella sp. HUN102	Actinomyces massiliensis	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9657	Actinomyces massiliensis	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9658	Prevotella sp. HUN102	Actinomyces meyeri	1.0	2	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9659	Actinomyces meyeri	Prevotella sp. HUN102	1.0	1	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9660	Prevotella sp. HUN102	Actinomyces sp. oral taxon 170	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9661	Actinomyces sp. oral taxon 170	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9662	Prevotella sp. HUN102	Actinomyces sp. oral taxon 175	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9663	Actinomyces sp. oral taxon 175	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9664	Prevotella sp. HUN102	Actinomyces sp. oral taxon 178	1.0	2	1	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9665	Actinomyces sp. oral taxon 178	Prevotella sp. HUN102	1.0	1	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9666	Prevotella sp. HUN102	Actinomyces sp. oral taxon 849	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9667	Actinomyces sp. oral taxon 849	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9668	Prevotella sp. HUN102	Actinomyces sp. oral taxon 877	1.0	2	1	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9669	Actinomyces sp. oral taxon 877	Prevotella sp. HUN102	1.0	1	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9670	Prevotella sp. HUN102	Actinomyces viscosus	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9671	Actinomyces viscosus	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9672	Prevotella sp. HUN102	Afipia birgiae	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9673	Afipia birgiae	Prevotella sp. HUN102	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9674	Prevotella sp. HUN102	Aggregatibacter actinomycetemcomitans	1.0	2	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2.0	1.0	#2adddd	#ff0000
9675	Aggregatibacter actinomycetemcomitans	Prevotella sp. HUN102	1.0	2	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9676	Prevotella sp. HUN102	Aggregatibacter aphrophilus	1.0	2	2	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2.0	1.0	#2adddd	#ff0000
9677	Aggregatibacter aphrophilus	Prevotella sp. HUN102	1.0	2	2	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9678	Prevotella sp. HUN102	Alloprevotella rava	1.0	2	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	2.0	1.0	#2adddd	#ff0000
9679	Alloprevotella rava	Prevotella sp. HUN102	1.0	1	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9680	Prevotella sp. HUN102	Bacteroidetes oral taxon 274	1.0	2	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9681	Bacteroidetes oral taxon 274	Prevotella sp. HUN102	1.0	1	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9682	Prevotella sp. HUN102	Bulleidia extructa	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9683	Bulleidia extructa	Prevotella sp. HUN102	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9684	Prevotella sp. HUN102	Campylobacter curvus	1.0	2	1	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9685	Campylobacter curvus	Prevotella sp. HUN102	1.0	1	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9686	Prevotella sp. HUN102	Capnocytophaga gingivalis	1.0	2	1	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9687	Capnocytophaga gingivalis	Prevotella sp. HUN102	1.0	1	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	3.0	1.0	#7effb5	#ff0000
9688	Prevotella sp. HUN102	Capnocytophaga granulosa	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9689	Capnocytophaga granulosa	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9690	Prevotella sp. HUN102	Capnocytophaga ochracea	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9691	Capnocytophaga ochracea	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9692	Prevotella sp. HUN102	Capnocytophaga sp. CM59	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9693	Capnocytophaga sp. CM59	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	3.0	1.0	#7effb5	#ff0000
9694	Prevotella sp. HUN102	Capnocytophaga sp. oral taxon 324	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9695	Capnocytophaga sp. oral taxon 324	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9696	Prevotella sp. HUN102	Capnocytophaga sp. oral taxon 329	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9697	Capnocytophaga sp. oral taxon 329	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9698	Prevotella sp. HUN102	Capnocytophaga sp. oral taxon 336	1.0	2	1	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9699	Capnocytophaga sp. oral taxon 336	Prevotella sp. HUN102	1.0	1	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9700	Prevotella sp. HUN102	Capnocytophaga sp. oral taxon 412	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9701	Capnocytophaga sp. oral taxon 412	Prevotella sp. HUN102	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9702	Prevotella sp. HUN102	Capnocytophaga sp. oral taxon 863	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9703	Capnocytophaga sp. oral taxon 863	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	3.0	1.0	#7effb5	#ff0000
9704	Prevotella sp. HUN102	Cardiobacterium valvarum	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9705	Cardiobacterium valvarum	Prevotella sp. HUN102	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9706	Prevotella sp. HUN102	Corynebacterium matruchotii	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9707	Corynebacterium matruchotii	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9708	Prevotella sp. HUN102	Eikenella corrodens	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9709	Eikenella corrodens	Prevotella sp. HUN102	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9710	Prevotella sp. HUN102	Eubacterium brachy	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9711	Eubacterium brachy	Prevotella sp. HUN102	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	3.0	1.0	#7effb5	#ff0000
9712	Prevotella sp. HUN102	Filifactor alocis	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9713	Filifactor alocis	Prevotella sp. HUN102	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9714	Prevotella sp. HUN102	Fusobacterium nucleatum	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9715	Fusobacterium nucleatum	Prevotella sp. HUN102	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	1.0	#ff8143	#ff0000
9716	Prevotella sp. HUN102	Fusobacterium sp. CM1	1.0	2	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9717	Fusobacterium sp. CM1	Prevotella sp. HUN102	1.0	1	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9718	Prevotella sp. HUN102	Fusobacterium sp. CM21	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9719	Fusobacterium sp. CM21	Prevotella sp. HUN102	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9720	Prevotella sp. HUN102	Fusobacterium sp. oral taxon 370	1.0	2	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	2.0	1.0	#2adddd	#ff0000
9721	Fusobacterium sp. oral taxon 370	Prevotella sp. HUN102	1.0	2	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9722	Prevotella sp. HUN102	Gemella haemolysans	1.0	2	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2.0	1.0	#2adddd	#ff0000
9723	Gemella haemolysans	Prevotella sp. HUN102	1.0	2	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9724	Prevotella sp. HUN102	Gemella morbillorum	1.0	2	1	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9725	Gemella morbillorum	Prevotella sp. HUN102	1.0	1	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9726	Prevotella sp. HUN102	Granulicatella elegans	1.0	2	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	2.0	1.0	#2adddd	#ff0000
9727	Granulicatella elegans	Prevotella sp. HUN102	1.0	1	2	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9728	Prevotella sp. HUN102	Haemophilus influenzae	1.0	2	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2.0	1.0	#2adddd	#ff0000
9729	Haemophilus influenzae	Prevotella sp. HUN102	1.0	1	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9730	Prevotella sp. HUN102	Johnsonella ignava	1.0	2	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
9731	Johnsonella ignava	Prevotella sp. HUN102	1.0	1	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9732	Prevotella sp. HUN102	Kingella denitrificans	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9733	Kingella denitrificans	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9734	Prevotella sp. HUN102	Kingella oralis	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9735	Kingella oralis	Prevotella sp. HUN102	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	3.0	1.0	#7effb5	#ff0000
9736	Prevotella sp. HUN102	Leptotrichia goodfellowii	1.0	2	1	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2.0	1.0	#2adddd	#ff0000
9737	Leptotrichia goodfellowii	Prevotella sp. HUN102	1.0	1	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
9738	Prevotella sp. HUN102	Leptotrichia sp. oral taxon 879	1.0	2	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2.0	1.0	#2adddd	#ff0000
9739	Leptotrichia sp. oral taxon 879	Prevotella sp. HUN102	1.0	2	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2.0	1.0	#2adddd	#ff0000
9740	Prevotella sp. HUN102	Mogibacterium sp. CM50	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9741	Mogibacterium sp. CM50	Prevotella sp. HUN102	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
9742	Prevotella sp. HUN102	Mogibacterium timidum	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	1.0	#2adddd	#ff0000
