	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
557	Streptococcus dentisani	Streptococcus oligofermentans	1.0	2	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	1.0	1.0	#01b3ec	#ff0000
558	Streptococcus oligofermentans	Streptococcus gordonii	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	3.0	1.0	#feb562	#ff0000
559	Streptococcus gordonii	Streptococcus oligofermentans	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
560	Streptococcus oligofermentans	Streptococcus mitis	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	3.0	1.0	#feb562	#ff0000
561	Streptococcus mitis	Streptococcus oligofermentans	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	3.0	1.0	#feb562	#ff0000
562	Streptococcus parasanguinis	Actinomyces naeslundii	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
563	Actinomyces naeslundii	Streptococcus parasanguinis	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
564	Streptococcus parasanguinis	Actinomyces oris	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
565	Actinomyces oris	Streptococcus parasanguinis	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
566	Streptococcus parasanguinis	Actinomyces sp. ICM47	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	0.0	#8000ff	#8000ff
567	Actinomyces sp. ICM47	Streptococcus parasanguinis	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	0.0	0.0	#8000ff	#8000ff
568	Streptococcus parasanguinis	Actinomyces sp. oral taxon 170	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
569	Actinomyces sp. oral taxon 170	Streptococcus parasanguinis	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
570	Streptococcus parasanguinis	Actinomyces sp. oral taxon 171	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
571	Actinomyces sp. oral taxon 171	Streptococcus parasanguinis	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
572	Streptococcus parasanguinis	Capnocytophaga sp. oral taxon 332	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
573	Capnocytophaga sp. oral taxon 332	Streptococcus parasanguinis	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
574	Streptococcus parasanguinis	Capnocytophaga sputigena	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
575	Capnocytophaga sputigena	Streptococcus parasanguinis	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
576	Streptococcus parasanguinis	Corynebacterium durum	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
577	Corynebacterium durum	Streptococcus parasanguinis	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
578	Streptococcus parasanguinis	Corynebacterium matruchotii	1.0	2	1	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
579	Corynebacterium matruchotii	Streptococcus parasanguinis	1.0	1	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
580	Streptococcus parasanguinis	Neisseria cinerea	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
581	Neisseria cinerea	Streptococcus parasanguinis	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
582	Streptococcus parasanguinis	Neisseria meningitidis	1.0	2	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	0.0	0.0	#8000ff	#8000ff
583	Neisseria meningitidis	Streptococcus parasanguinis	1.0	2	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
584	Streptococcus parasanguinis	Porphyromonas gingivalis	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
585	Porphyromonas gingivalis	Streptococcus parasanguinis	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
586	Streptococcus parasanguinis	Porphyromonas sp. oral taxon 278	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
587	Porphyromonas sp. oral taxon 278	Streptococcus parasanguinis	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
588	Streptococcus parasanguinis	Prevotella sp. oral taxon 473	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
589	Prevotella sp. oral taxon 473	Streptococcus parasanguinis	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
590	Streptococcus pneumoniae	Actinomyces naeslundii	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
591	Actinomyces naeslundii	Streptococcus pneumoniae	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
592	Streptococcus pneumoniae	Actinomyces oris	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
593	Actinomyces oris	Streptococcus pneumoniae	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
594	Streptococcus pneumoniae	Actinomyces sp. ICM47	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
595	Actinomyces sp. ICM47	Streptococcus pneumoniae	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
596	Streptococcus pneumoniae	Actinomyces sp. oral taxon 170	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
597	Actinomyces sp. oral taxon 170	Streptococcus pneumoniae	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
598	Streptococcus pneumoniae	Actinomyces sp. oral taxon 171	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
599	Actinomyces sp. oral taxon 171	Streptococcus pneumoniae	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
600	Streptococcus pneumoniae	Capnocytophaga sp. oral taxon 332	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
601	Capnocytophaga sp. oral taxon 332	Streptococcus pneumoniae	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
602	Streptococcus pneumoniae	Capnocytophaga sputigena	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
603	Capnocytophaga sputigena	Streptococcus pneumoniae	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
604	Streptococcus pneumoniae	Corynebacterium durum	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
605	Corynebacterium durum	Streptococcus pneumoniae	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
606	Streptococcus pneumoniae	Corynebacterium matruchotii	1.0	2	1	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
607	Corynebacterium matruchotii	Streptococcus pneumoniae	1.0	1	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
608	Streptococcus pneumoniae	Neisseria cinerea	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
609	Neisseria cinerea	Streptococcus pneumoniae	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
610	Streptococcus pneumoniae	Neisseria meningitidis	1.0	2	2	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	0.0	0.0	#8000ff	#8000ff
611	Neisseria meningitidis	Streptococcus pneumoniae	1.0	2	2	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
612	Streptococcus pneumoniae	Porphyromonas gingivalis	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
613	Porphyromonas gingivalis	Streptococcus pneumoniae	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
614	Streptococcus pneumoniae	Porphyromonas sp. oral taxon 278	1.0	2	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
615	Porphyromonas sp. oral taxon 278	Streptococcus pneumoniae	1.0	2	2	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
616	Streptococcus pneumoniae	Prevotella sp. oral taxon 473	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
617	Prevotella sp. oral taxon 473	Streptococcus pneumoniae	1.0	2	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	0.0	0.0	#8000ff	#8000ff
618	Streptococcus pneumoniae	Streptococcus parasanguinis	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
619	Streptococcus parasanguinis	Streptococcus pneumoniae	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	0.0	0.0	#8000ff	#8000ff
620	Streptococcus pseudopneumoniae	Alloprevotella tannerae	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	2.0	1.0	#7effb5	#ff0000
621	Alloprevotella tannerae	Streptococcus pseudopneumoniae	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
622	Streptococcus pseudopneumoniae	Candidatus Saccharibacteria oral taxon TM7x	1.0	1	2	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	2.0	1.0	#7effb5	#ff0000
623	Candidatus Saccharibacteria oral taxon TM7x	Streptococcus pseudopneumoniae	1.0	2	1	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
624	Streptococcus pseudopneumoniae	Capnocytophaga sp. oral taxon 329	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	2.0	1.0	#7effb5	#ff0000
625	Capnocytophaga sp. oral taxon 329	Streptococcus pseudopneumoniae	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
626	Streptococcus pseudopneumoniae	Chlamydia trachomatis	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
627	Chlamydia trachomatis	Streptococcus pseudopneumoniae	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	3.0	1.0	#feb562	#ff0000
628	Streptococcus pseudopneumoniae	Gemella haemolysans	1.0	1	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	2.0	1.0	#7effb5	#ff0000
629	Gemella haemolysans	Streptococcus pseudopneumoniae	1.0	2	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
630	Streptococcus pseudopneumoniae	Gemella sanguinis	1.0	1	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	2.0	1.0	#7effb5	#ff0000
631	Gemella sanguinis	Streptococcus pseudopneumoniae	1.0	2	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	2.0	1.0	#7effb5	#ff0000
632	Streptococcus pseudopneumoniae	Granulicatella elegans	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
633	Granulicatella elegans	Streptococcus pseudopneumoniae	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
634	Streptococcus pseudopneumoniae	Haemophilus haemolyticus	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
635	Haemophilus haemolyticus	Streptococcus pseudopneumoniae	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	1.0	#01b3ec	#ff0000
636	Streptococcus pseudopneumoniae	Haemophilus influenzae	1.0	1	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	2.0	1.0	#7effb5	#ff0000
637	Haemophilus influenzae	Streptococcus pseudopneumoniae	1.0	2	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	1.0	1.0	#01b3ec	#ff0000
638	Streptococcus pseudopneumoniae	Haemophilus parainfluenzae	1.0	1	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	2.0	1.0	#7effb5	#ff0000
639	Haemophilus parainfluenzae	Streptococcus pseudopneumoniae	1.0	2	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	2.0	1.0	#7effb5	#ff0000
640	Streptococcus pseudopneumoniae	Haemophilus sp. oral taxon 851	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
641	Haemophilus sp. oral taxon 851	Streptococcus pseudopneumoniae	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	1.0	1.0	#01b3ec	#ff0000
642	Streptococcus pseudopneumoniae	Haemophilus sputorum	1.0	1	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	2.0	1.0	#7effb5	#ff0000
643	Haemophilus sputorum	Streptococcus pseudopneumoniae	1.0	2	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
644	Streptococcus pseudopneumoniae	Leptotrichia shahii	1.0	1	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	2.0	1.0	#7effb5	#ff0000
645	Leptotrichia shahii	Streptococcus pseudopneumoniae	1.0	2	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	1.0	1.0	#01b3ec	#ff0000
646	Streptococcus pseudopneumoniae	Porphyromonas catoniae	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	2.0	1.0	#7effb5	#ff0000
647	Porphyromonas catoniae	Streptococcus pseudopneumoniae	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
648	Streptococcus pseudopneumoniae	Rothia mucilaginosa	1.0	1	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	2.0	1.0	#7effb5	#ff0000
649	Rothia mucilaginosa	Streptococcus pseudopneumoniae	1.0	2	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	4.0	1.0	#ff0000	#ff0000
650	Streptococcus pseudopneumoniae	Staphylococcus pasteuri	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
651	Staphylococcus pasteuri	Streptococcus pseudopneumoniae	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
652	Streptococcus pseudopneumoniae	Streptococcus dentisani	1.0	1	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	2.0	1.0	#7effb5	#ff0000
653	Streptococcus dentisani	Streptococcus pseudopneumoniae	1.0	2	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	1.0	1.0	#01b3ec	#ff0000
654	Streptococcus pseudopneumoniae	Streptococcus gordonii	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
655	Streptococcus gordonii	Streptococcus pseudopneumoniae	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
656	Streptococcus pseudopneumoniae	Streptococcus mitis	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
657	Streptococcus mitis	Streptococcus pseudopneumoniae	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	3.0	1.0	#feb562	#ff0000
658	Streptococcus pseudopneumoniae	Streptococcus oligofermentans	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	2.0	1.0	#7effb5	#ff0000
659	Streptococcus oligofermentans	Streptococcus pseudopneumoniae	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	3.0	1.0	#feb562	#ff0000
660	Streptococcus sp. F0442	Alloprevotella tannerae	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	3.0	1.0	#feb562	#ff0000
661	Alloprevotella tannerae	Streptococcus sp. F0442	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
662	Streptococcus sp. F0442	Candidatus Saccharibacteria oral taxon TM7x	1.0	2	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	3.0	1.0	#feb562	#ff0000
663	Candidatus Saccharibacteria oral taxon TM7x	Streptococcus sp. F0442	1.0	2	2	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
664	Streptococcus sp. F0442	Capnocytophaga sp. oral taxon 329	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	3.0	1.0	#feb562	#ff0000
665	Capnocytophaga sp. oral taxon 329	Streptococcus sp. F0442	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
666	Streptococcus sp. F0442	Chlamydia trachomatis	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
667	Chlamydia trachomatis	Streptococcus sp. F0442	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
668	Streptococcus sp. F0442	Gemella haemolysans	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	3.0	1.0	#feb562	#ff0000
669	Gemella haemolysans	Streptococcus sp. F0442	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
670	Streptococcus sp. F0442	Gemella sanguinis	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	3.0	1.0	#feb562	#ff0000
671	Gemella sanguinis	Streptococcus sp. F0442	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	1.0	#7effb5	#ff0000
672	Streptococcus sp. F0442	Granulicatella elegans	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
673	Granulicatella elegans	Streptococcus sp. F0442	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	2.0	1.0	#7effb5	#ff0000
674	Streptococcus sp. F0442	Haemophilus haemolyticus	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
675	Haemophilus haemolyticus	Streptococcus sp. F0442	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	1.0	1.0	#01b3ec	#ff0000
676	Streptococcus sp. F0442	Haemophilus influenzae	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	3.0	1.0	#feb562	#ff0000
677	Haemophilus influenzae	Streptococcus sp. F0442	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	1.0	1.0	#01b3ec	#ff0000
678	Streptococcus sp. F0442	Haemophilus parainfluenzae	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	3.0	1.0	#feb562	#ff0000
679	Haemophilus parainfluenzae	Streptococcus sp. F0442	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	2.0	1.0	#7effb5	#ff0000
680	Streptococcus sp. F0442	Haemophilus sp. oral taxon 851	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
681	Haemophilus sp. oral taxon 851	Streptococcus sp. F0442	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	1.0	1.0	#01b3ec	#ff0000
682	Streptococcus sp. F0442	Haemophilus sputorum	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	3.0	1.0	#feb562	#ff0000
683	Haemophilus sputorum	Streptococcus sp. F0442	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
684	Streptococcus sp. F0442	Leptotrichia shahii	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	3.0	1.0	#feb562	#ff0000
685	Leptotrichia shahii	Streptococcus sp. F0442	1.0	2	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	1.0	1.0	#01b3ec	#ff0000
686	Streptococcus sp. F0442	Porphyromonas catoniae	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	3.0	1.0	#feb562	#ff0000
687	Porphyromonas catoniae	Streptococcus sp. F0442	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
688	Streptococcus sp. F0442	Rothia mucilaginosa	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	3.0	1.0	#feb562	#ff0000
689	Rothia mucilaginosa	Streptococcus sp. F0442	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	4.0	1.0	#ff0000	#ff0000
690	Streptococcus sp. F0442	Staphylococcus pasteuri	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
691	Staphylococcus pasteuri	Streptococcus sp. F0442	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	2.0	1.0	#7effb5	#ff0000
692	Streptococcus sp. F0442	Streptococcus dentisani	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	3.0	1.0	#feb562	#ff0000
693	Streptococcus dentisani	Streptococcus sp. F0442	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	1.0	1.0	#01b3ec	#ff0000
694	Streptococcus sp. F0442	Streptococcus gordonii	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
695	Streptococcus gordonii	Streptococcus sp. F0442	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	2.0	1.0	#7effb5	#ff0000
696	Streptococcus sp. F0442	Streptococcus mitis	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
697	Streptococcus mitis	Streptococcus sp. F0442	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
698	Streptococcus sp. F0442	Streptococcus oligofermentans	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
699	Streptococcus oligofermentans	Streptococcus sp. F0442	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	3.0	1.0	#feb562	#ff0000
700	Streptococcus sp. F0442	Streptococcus pseudopneumoniae	1.0	2	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
