source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Actinobaculum	81	Actinobaculum	Bacillus	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Bacillus	82	Bacillus	Actinomyces	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Actinomyces	83	Actinomyces	Bacillus	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	1.0	0.0	#1996f3	#8000ff
Bacillus	84	Bacillus	Afipia	1.0	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Afipia	85	Afipia	Bacillus	1.0	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacillus	86	Bacillus	Aggregatibacter	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Aggregatibacter	87	Aggregatibacter	Bacillus	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	1.0	0.0	#1996f3	#8000ff
Bacillus	88	Bacillus	Alistipes	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Alistipes	89	Alistipes	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacillus	90	Bacillus	Atopobium	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	5.0	0.0	#ff0000	#8000ff
Atopobium	91	Atopobium	Bacillus	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	1.0	0.0	#1996f3	#8000ff
Bacteroides	92	Bacteroides	Alloprevotella	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	0.0	1.0	#8000ff	#ff0000
Alloprevotella	93	Alloprevotella	Bacteroides	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	0.0	1.0	#8000ff	#ff0000
Bacteroides	94	Bacteroides	Anaeroglobus	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	0.0	1.0	#8000ff	#ff0000
Anaeroglobus	95	Anaeroglobus	Bacteroides	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	0.0	1.0	#8000ff	#ff0000
Bradyrhizobium	96	Bradyrhizobium	Abiotrophia	1.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Abiotrophia	97	Abiotrophia	Bradyrhizobium	1.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Bradyrhizobium	98	Bradyrhizobium	Acidovorax	1.0	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Acidovorax	99	Acidovorax	Bradyrhizobium	1.0	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Bradyrhizobium	100	Bradyrhizobium	Acinetobacter	1.0	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	5.0	0.0	#ff0000	#8000ff
Acinetobacter	101	Acinetobacter	Bradyrhizobium	1.0	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	5.0	0.0	#ff0000	#8000ff
Bradyrhizobium	102	Bradyrhizobium	Actinobaculum	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Actinobaculum	103	Actinobaculum	Bradyrhizobium	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	0.0	#4df3ce	#8000ff
Bradyrhizobium	104	Bradyrhizobium	Actinomyces	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Actinomyces	105	Actinomyces	Bradyrhizobium	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	1.0	0.0	#1996f3	#8000ff
Bradyrhizobium	106	Bradyrhizobium	Afipia	1.0	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	0.0	#ff0000	#8000ff
Afipia	107	Afipia	Bradyrhizobium	1.0	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	5.0	0.0	#ff0000	#8000ff
