source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	83	Acinetobacter	Azohydromonas	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Azohydromonas	84	Azohydromonas	Actinomyces	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	0.0	2.0	#8000ff	#7effb5
Actinomyces	85	Actinomyces	Azohydromonas	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	1.0	#ff0000	#01b3ec
Azohydromonas	86	Azohydromonas	Akkermansia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	0.0	2.0	#8000ff	#7effb5
Akkermansia	87	Akkermansia	Azohydromonas	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Azohydromonas	88	Azohydromonas	Aliterella	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Aliterella	89	Aliterella	Azohydromonas	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Azohydromonas	90	Azohydromonas	Arthrobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Arthrobacter	91	Arthrobacter	Azohydromonas	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Bacillus	92	Bacillus	Abiotrophia	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	1.0	#ff0000	#01b3ec
Abiotrophia	93	Abiotrophia	Bacillus	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Bacillus	94	Bacillus	Acidovorax	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#ff0000	#01b3ec
Acidovorax	95	Acidovorax	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#ff0000	#01b3ec
Bacillus	96	Bacillus	Acinetobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#ff0000	#01b3ec
Acinetobacter	97	Acinetobacter	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Bacillus	98	Bacillus	Actinobaculum	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	5.0	1.0	#ff0000	#01b3ec
Actinobaculum	99	Actinobaculum	Bacillus	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bacillus	100	Bacillus	Actinomyces	3.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	5.0	1.0	#ff0000	#01b3ec
Actinomyces	101	Actinomyces	Bacillus	3.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bacillus	102	Bacillus	Aggregatibacter	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	1.0	#ff0000	#01b3ec
Aggregatibacter	103	Aggregatibacter	Bacillus	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bacillus	104	Bacillus	Akkermansia	2.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	1.0	#ff0000	#01b3ec
Akkermansia	105	Akkermansia	Bacillus	2.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Bacillus	106	Bacillus	Aliterella	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#ff0000	#01b3ec
Aliterella	107	Aliterella	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Bacillus	108	Bacillus	Alloprevotella	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	5.0	1.0	#ff0000	#01b3ec
Alloprevotella	109	Alloprevotella	Bacillus	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	4.0	1.0	#ff964f	#01b3ec
Bacillus	110	Bacillus	Arthrobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#ff0000	#01b3ec
Arthrobacter	111	Arthrobacter	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Bacillus	112	Bacillus	Azohydromonas	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#ff0000	#01b3ec
Azohydromonas	113	Azohydromonas	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Bacteroides	114	Bacteroides	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2.0	0.0	#4df3ce	#8000ff
Actinomyces	115	Actinomyces	Bacteroides	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bacteroides	116	Bacteroides	Alistipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Alistipes	117	Alistipes	Bacteroides	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Bacteroides	118	Bacteroides	Anaerococcus	2.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Anaerococcus	119	Anaerococcus	Bacteroides	2.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Barnesiella	120	Barnesiella	Alistipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Alistipes	121	Alistipes	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Barnesiella	122	Barnesiella	Anaerococcus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Anaerococcus	123	Anaerococcus	Barnesiella	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Barnesiella	124	Barnesiella	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Bacteroides	125	Bacteroides	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Bifidobacterium	126	Bifidobacterium	Acidovorax	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	5.0	1.0	#ff0000	#01b3ec
Acidovorax	127	Acidovorax	Bifidobacterium	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bifidobacterium	128	Bifidobacterium	Actinobaculum	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	5.0	1.0	#ff0000	#01b3ec
Actinobaculum	129	Actinobaculum	Bifidobacterium	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bifidobacterium	130	Bifidobacterium	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	5.0	1.0	#ff0000	#01b3ec
Actinomyces	131	Actinomyces	Bifidobacterium	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bifidobacterium	132	Bifidobacterium	Aggregatibacter	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	5.0	1.0	#ff0000	#01b3ec
Aggregatibacter	133	Aggregatibacter	Bifidobacterium	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bifidobacterium	134	Bifidobacterium	Alloprevotella	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	5.0	1.0	#ff0000	#01b3ec
Alloprevotella	135	Alloprevotella	Bifidobacterium	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	4.0	1.0	#ff964f	#01b3ec
Bifidobacterium	136	Bifidobacterium	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	5.0	1.0	#ff0000	#01b3ec
Bacillus	137	Bacillus	Bifidobacterium	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	5.0	1.0	#ff0000	#01b3ec
Blautia	138	Blautia	Alistipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Alistipes	139	Alistipes	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Blautia	140	Blautia	Anaerococcus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Anaerococcus	141	Anaerococcus	Blautia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Blautia	142	Blautia	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Bacteroides	143	Bacteroides	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Blautia	144	Blautia	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Barnesiella	145	Barnesiella	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2.0	0.0	#4df3ce	#8000ff
Brevundimonas	146	Brevundimonas	Aerococcus	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	3.0	3.0	#b2f396	#feb562
Aerococcus	147	Aerococcus	Brevundimonas	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	3.0	3.0	#b2f396	#feb562
Calothrix	148	Calothrix	Aerococcus	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	1.0	3.0	#1996f3	#feb562
Aerococcus	149	Aerococcus	Calothrix	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	3.0	3.0	#b2f396	#feb562
Calothrix	150	Calothrix	Amphibacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	3.0	#1996f3	#feb562
