source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Echinicola	149	Echinicola	Johnsonella	2.0	2	3	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Johnsonella	150	Johnsonella	Enterococcus	2.0	3	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Enterococcus	151	Enterococcus	Johnsonella	2.0	2	3	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Kingella	152	Kingella	Abiotrophia	6.0	8	8	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	0.0	0.0	#8000ff	#8000ff
Abiotrophia	153	Abiotrophia	Kingella	6.0	8	8	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	0.0	0.0	#8000ff	#8000ff
Leptotrichia	154	Leptotrichia	Lachnoanaerobaculum	6.0	8	8	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Lachnoanaerobaculum	155	Lachnoanaerobaculum	Leptotrichia	6.0	8	8	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Leuconostoc	156	Leuconostoc	Alicycliphilus	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Alicycliphilus	157	Alicycliphilus	Leuconostoc	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	158	Leuconostoc	Brochothrix	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Brochothrix	159	Brochothrix	Leuconostoc	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	160	Leuconostoc	Bulleidia	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Bulleidia	161	Bulleidia	Leuconostoc	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	162	Leuconostoc	Centipeda	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Centipeda	163	Centipeda	Leuconostoc	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	164	Leuconostoc	Comamonas	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Comamonas	165	Comamonas	Leuconostoc	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	166	Leuconostoc	Elizabethkingia	1.0	1	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Elizabethkingia	167	Elizabethkingia	Leuconostoc	1.0	1	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mangrovimonas	168	Mangrovimonas	Alloprevotella	2.0	2	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Alloprevotella	169	Alloprevotella	Mangrovimonas	2.0	8	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Mangrovimonas	170	Mangrovimonas	Bacillus	2.0	2	4	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Bacillus	171	Bacillus	Mangrovimonas	2.0	4	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Mangrovimonas	172	Mangrovimonas	Chlamydia	2.0	2	3	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chlamydia	173	Chlamydia	Mangrovimonas	2.0	3	2	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Mangrovimonas	174	Mangrovimonas	Chryseobacterium	2.0	2	4	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chryseobacterium	175	Chryseobacterium	Mangrovimonas	2.0	4	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Mangrovimonas	176	Mangrovimonas	Johnsonella	2.0	2	3	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Johnsonella	177	Johnsonella	Mangrovimonas	2.0	3	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Mannheimia	178	Mannheimia	Haemophilus	4.0	6	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Haemophilus	179	Haemophilus	Mannheimia	4.0	8	6	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Megasphaera	180	Megasphaera	Lactobacillus	4.0	6	5	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc	8	0.0	12.0	#8000ff	#ff703a
Lactobacillus	181	Lactobacillus	Megasphaera	4.0	5	6	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc	8	0.0	12.0	#8000ff	#ff703a
Mogibacterium	182	Mogibacterium	Alicycliphilus	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Alicycliphilus	183	Alicycliphilus	Mogibacterium	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	184	Mogibacterium	Brochothrix	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Brochothrix	185	Brochothrix	Mogibacterium	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	186	Mogibacterium	Bulleidia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	8	0.0	4.0	#8000ff	#10c6e6
Bulleidia	187	Bulleidia	Mogibacterium	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	188	Mogibacterium	Centipeda	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Centipeda	189	Centipeda	Mogibacterium	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	190	Mogibacterium	Comamonas	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Comamonas	191	Comamonas	Mogibacterium	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	192	Mogibacterium	Elizabethkingia	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Elizabethkingia	193	Elizabethkingia	Mogibacterium	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	194	Mogibacterium	Leuconostoc	1.0	1	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	195	Leuconostoc	Mogibacterium	1.0	1	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	196	Mycobacterium	Alicycliphilus	1.0	1	1	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Alicycliphilus	197	Alicycliphilus	Mycobacterium	1.0	1	1	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	198	Mycobacterium	Brochothrix	1.0	1	1	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Brochothrix	199	Brochothrix	Mycobacterium	1.0	1	1	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	200	Mycobacterium	Bulleidia	1.0	1	1	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Bulleidia	201	Bulleidia	Mycobacterium	1.0	1	1	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	202	Mycobacterium	Centipeda	1.0	1	1	Posterior_fornix	Subgingival_plaque	Intertype	#4df3ce	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Centipeda	203	Centipeda	Mycobacterium	1.0	1	1	Subgingival_plaque	Posterior_fornix	Intertype	#e4cf74	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	204	Mycobacterium	Comamonas	1.0	1	1	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Comamonas	205	Comamonas	Mycobacterium	1.0	1	1	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	206	Mycobacterium	Elizabethkingia	1.0	1	1	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Elizabethkingia	207	Elizabethkingia	Mycobacterium	1.0	1	1	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	208	Mycobacterium	Leuconostoc	1.0	1	1	Posterior_fornix	Saliva	Intertype	#4df3ce	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	209	Leuconostoc	Mycobacterium	1.0	1	1	Saliva	Posterior_fornix	Intertype	#7effb5	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	210	Mycobacterium	Mogibacterium	1.0	1	1	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	211	Mogibacterium	Mycobacterium	1.0	1	1	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycoplasma	212	Mycoplasma	Akkermansia	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Akkermansia	213	Akkermansia	Mycoplasma	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	214	Mycoplasma	Alistipes	1.0	1	4	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Alistipes	215	Alistipes	Mycoplasma	1.0	4	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	216	Mycoplasma	Butyrivibrio	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Butyrivibrio	217	Butyrivibrio	Mycoplasma	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	218	Mycoplasma	Coprococcus	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Coprococcus	219	Coprococcus	Mycoplasma	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	220	Mycoplasma	Cryptobacterium	1.0	1	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8	0.0	3.0	#8000ff	#149df1
Cryptobacterium	221	Cryptobacterium	Mycoplasma	1.0	1	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	222	Mycoplasma	Dorea	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Dorea	223	Dorea	Mycoplasma	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	224	Mycoplasma	Intestinimonas	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Intestinimonas	225	Intestinimonas	Mycoplasma	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Necropsobacter	226	Necropsobacter	Alloprevotella	2.0	2	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Alloprevotella	227	Alloprevotella	Necropsobacter	2.0	8	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Necropsobacter	228	Necropsobacter	Bacillus	2.0	2	4	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Bacillus	229	Bacillus	Necropsobacter	2.0	4	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Necropsobacter	230	Necropsobacter	Chlamydia	2.0	2	3	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chlamydia	231	Chlamydia	Necropsobacter	2.0	3	2	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Necropsobacter	232	Necropsobacter	Chryseobacterium	2.0	2	4	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chryseobacterium	233	Chryseobacterium	Necropsobacter	2.0	4	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Necropsobacter	234	Necropsobacter	Johnsonella	2.0	2	3	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Johnsonella	235	Johnsonella	Necropsobacter	2.0	3	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Odoribacter	236	Odoribacter	Akkermansia	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Akkermansia	237	Akkermansia	Odoribacter	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Odoribacter	238	Odoribacter	Alistipes	1.0	2	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Alistipes	239	Alistipes	Odoribacter	1.0	4	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Odoribacter	240	Odoribacter	Butyrivibrio	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Butyrivibrio	241	Butyrivibrio	Odoribacter	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Odoribacter	242	Odoribacter	Coprococcus	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Coprococcus	243	Coprococcus	Odoribacter	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Odoribacter	244	Odoribacter	Cryptobacterium	1.0	2	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8	0.0	3.0	#8000ff	#149df1
Cryptobacterium	245	Cryptobacterium	Odoribacter	1.0	1	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Odoribacter	246	Odoribacter	Dorea	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Dorea	247	Dorea	Odoribacter	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Odoribacter	248	Odoribacter	Intestinimonas	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Intestinimonas	249	Intestinimonas	Odoribacter	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Odoribacter	250	Odoribacter	Mycoplasma	1.0	2	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	251	Mycoplasma	Odoribacter	1.0	1	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Olsenella	252	Olsenella	Alicycliphilus	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Alicycliphilus	253	Alicycliphilus	Olsenella	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	254	Olsenella	Brochothrix	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Brochothrix	255	Brochothrix	Olsenella	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	256	Olsenella	Bulleidia	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Bulleidia	257	Bulleidia	Olsenella	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	258	Olsenella	Centipeda	1.0	1	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	8	0.0	4.0	#8000ff	#10c6e6
Centipeda	259	Centipeda	Olsenella	1.0	1	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	260	Olsenella	Comamonas	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Comamonas	261	Comamonas	Olsenella	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	262	Olsenella	Elizabethkingia	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Elizabethkingia	263	Elizabethkingia	Olsenella	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	264	Olsenella	Leuconostoc	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	265	Leuconostoc	Olsenella	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	266	Olsenella	Mogibacterium	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	267	Mogibacterium	Olsenella	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	268	Olsenella	Mycobacterium	1.0	1	1	Subgingival_plaque	Posterior_fornix	Intertype	#e4cf74	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	269	Mycobacterium	Olsenella	1.0	1	1	Posterior_fornix	Subgingival_plaque	Intertype	#4df3ce	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Oribacterium	270	Oribacterium	Eubacterium	5.0	8	6	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Eubacterium	271	Eubacterium	Oribacterium	5.0	6	8	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	8	0.0	1.0	#8000ff	#5c38fd
Oscillibacter	272	Oscillibacter	Akkermansia	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Akkermansia	273	Akkermansia	Oscillibacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	274	Oscillibacter	Alistipes	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Alistipes	275	Alistipes	Oscillibacter	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	276	Oscillibacter	Butyrivibrio	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Butyrivibrio	277	Butyrivibrio	Oscillibacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	278	Oscillibacter	Coprococcus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Coprococcus	279	Coprococcus	Oscillibacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	280	Oscillibacter	Cryptobacterium	1.0	1	1	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8	0.0	3.0	#8000ff	#149df1
Cryptobacterium	281	Cryptobacterium	Oscillibacter	1.0	1	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	282	Oscillibacter	Dorea	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Dorea	283	Dorea	Oscillibacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	284	Oscillibacter	Intestinimonas	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Intestinimonas	285	Intestinimonas	Oscillibacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	286	Oscillibacter	Mycoplasma	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	287	Mycoplasma	Oscillibacter	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	288	Oscillibacter	Odoribacter	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Odoribacter	289	Odoribacter	Oscillibacter	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Ottowia	290	Ottowia	Corynebacterium	2.0	4	8	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8	2.0	9.0	#7effb5	#c6e789
Corynebacterium	291	Corynebacterium	Ottowia	2.0	8	4	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	8	2.0	9.0	#7effb5	#c6e789
Oxalobacter	292	Oxalobacter	Akkermansia	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Akkermansia	293	Akkermansia	Oxalobacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	294	Oxalobacter	Alistipes	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Alistipes	295	Alistipes	Oxalobacter	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	296	Oxalobacter	Butyrivibrio	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Butyrivibrio	297	Butyrivibrio	Oxalobacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	298	Oxalobacter	Coprococcus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	8	0.0	3.0	#8000ff	#149df1
