	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
191	Eubacteriaceae	Ruminococcaceae	5.0	41	43	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61
192	Sanguibacteraceae	Dermacoccaceae	4.0	59	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61
193	Dermacoccaceae	Sanguibacteraceae	4.0	12	17	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61
194	Sanguibacteraceae	Erysipelotrichaceae	5.0	59	12	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	61
195	Erysipelotrichaceae	Sanguibacteraceae	5.0	41	17	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	61
196	Sanguibacteraceae	Leptotrichiaceae	5.0	59	1	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61
197	Leptotrichiaceae	Sanguibacteraceae	5.0	31	17	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61
198	Sanguibacteraceae	Mycoplasmataceae	4.0	59	3	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	61
199	Mycoplasmataceae	Sanguibacteraceae	4.0	17	17	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	61
200	Sphingomonadaceae	Pseudomonadaceae	3.0	1	46	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	61
201	Pseudomonadaceae	Sphingomonadaceae	3.0	19	13	Mid_vagina	Mid_vagina	Mid_vagina	#18cde4	#18cde4	#18cde4	61
202	Spirochaetaceae	Eggerthellaceae	4.0	17	8	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61
203	Eggerthellaceae	Spirochaetaceae	4.0	19	33	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61
204	Spirochaetaceae	Fusobacteriaceae	5.0	17	17	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	61
205	Fusobacteriaceae	Spirochaetaceae	5.0	29	33	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	61
206	Spirochaetaceae	Micrococcaceae	4.0	17	53	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	61
207	Micrococcaceae	Spirochaetaceae	4.0	40	33	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	61
208	Spirochaetaceae	Neisseriaceae	4.0	17	4	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	61
209	Neisseriaceae	Spirochaetaceae	4.0	36	33	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	61
210	Spirochaetaceae	Porphyromonadaceae	4.0	17	20	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61
211	Porphyromonadaceae	Spirochaetaceae	4.0	55	33	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61
212	Staphylococcaceae	Aurantimonadaceae	1.0	40	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	61
213	Aurantimonadaceae	Staphylococcaceae	1.0	1	31	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	61
214	Staphylococcaceae	Chromobacteriaceae	1.0	40	8	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	61
215	Chromobacteriaceae	Staphylococcaceae	1.0	1	31	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	61
216	Staphylococcaceae	Enterobacteriaceae	2.0	40	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	61
217	Enterobacteriaceae	Staphylococcaceae	2.0	27	31	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	61
218	Staphylococcaceae	Helicobacteraceae	1.0	40	41	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	61
219	Helicobacteraceae	Staphylococcaceae	1.0	1	31	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	61
220	Streptococcaceae	Micrococcaceae	8.0	19	53	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
221	Micrococcaceae	Streptococcaceae	8.0	40	55	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
222	Streptomycetaceae	Aurantimonadaceae	1.0	2	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
223	Aurantimonadaceae	Streptomycetaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
224	Streptomycetaceae	Chromobacteriaceae	1.0	2	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
225	Chromobacteriaceae	Streptomycetaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
226	Streptomycetaceae	Helicobacteraceae	1.0	2	41	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
227	Helicobacteraceae	Streptomycetaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
228	Streptomycetaceae	Microbacteriaceae	1.0	2	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
229	Microbacteriaceae	Streptomycetaceae	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
230	Streptomycetaceae	Staphylococcaceae	1.0	2	40	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	61
231	Staphylococcaceae	Streptomycetaceae	1.0	31	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	61
232	Thermoactinomycetaceae	Aurantimonadaceae	1.0	7	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
233	Aurantimonadaceae	Thermoactinomycetaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
234	Thermoactinomycetaceae	Chromobacteriaceae	1.0	7	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
235	Chromobacteriaceae	Thermoactinomycetaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
236	Thermoactinomycetaceae	Helicobacteraceae	1.0	7	41	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
237	Helicobacteraceae	Thermoactinomycetaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
238	Thermoactinomycetaceae	Microbacteriaceae	1.0	7	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
239	Microbacteriaceae	Thermoactinomycetaceae	1.0	4	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
240	Thermoactinomycetaceae	Staphylococcaceae	1.0	7	40	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	61
241	Staphylococcaceae	Thermoactinomycetaceae	1.0	31	1	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	61
242	Thermoactinomycetaceae	Streptomycetaceae	1.0	7	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
243	Streptomycetaceae	Thermoactinomycetaceae	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
244	Veillonellaceae	Burkholderiaceae	3.0	3	1	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61
245	Burkholderiaceae	Veillonellaceae	3.0	37	55	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61
246	Veillonellaceae	Campylobacteraceae	5.0	3	37	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61
247	Campylobacteraceae	Veillonellaceae	5.0	37	55	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	61
248	Veillonellaceae	Cardiobacteriaceae	2.0	3	37	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	61
249	Cardiobacteriaceae	Veillonellaceae	2.0	20	55	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	61
250	Veillonellaceae	Cellulomonadaceae	2.0	3	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	61
251	Cellulomonadaceae	Veillonellaceae	2.0	6	55	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	61
252	Veillonellaceae	Clostridiaceae	1.0	3	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	61
253	Clostridiaceae	Veillonellaceae	1.0	33	55	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	61
254	Veillonellaceae	Clostridiales Family XIII. Incertae Sedis	3.0	3	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	61
255	Clostridiales Family XIII. Incertae Sedis	Veillonellaceae	3.0	27	55	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	61
256	Veillonellaceae	Corynebacteriaceae	2.0	3	27	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61
257	Corynebacteriaceae	Veillonellaceae	2.0	39	55	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61
258	Veillonellaceae	Eggerthellaceae	7.0	3	8	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	61
259	Eggerthellaceae	Veillonellaceae	7.0	19	55	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	61
260	Veillonellaceae	Erythrobacteraceae	1.0	3	13	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	61
261	Erythrobacteraceae	Veillonellaceae	1.0	13	55	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	61
262	Veillonellaceae	Eubacteriaceae	2.0	3	19	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	61
263	Eubacteriaceae	Veillonellaceae	2.0	41	55	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	61
264	Veillonellaceae	Flavobacteriaceae	2.0	3	27	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61
265	Flavobacteriaceae	Veillonellaceae	2.0	35	55	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61
266	Veillonellaceae	Fusobacteriaceae	7.0	3	17	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	61
267	Fusobacteriaceae	Veillonellaceae	7.0	29	55	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	61
268	Veillonellaceae	Halomonadaceae	1.0	3	13	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	61
269	Halomonadaceae	Veillonellaceae	1.0	1	55	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	61
270	Veillonellaceae	Leptotrichiaceae	7.0	3	1	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	61
271	Leptotrichiaceae	Veillonellaceae	7.0	31	55	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	61
272	Veillonellaceae	Microbacteriaceae	1.0	3	2	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	61
273	Microbacteriaceae	Veillonellaceae	1.0	4	55	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	61
274	Veillonellaceae	Neisseriaceae	7.0	3	4	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	61
275	Neisseriaceae	Veillonellaceae	7.0	36	55	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	61
276	Veillonellaceae	Oxalobacteraceae	1.0	3	40	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	61
277	Oxalobacteraceae	Veillonellaceae	1.0	8	55	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	61
278	Veillonellaceae	Peptostreptococcaceae	1.0	3	36	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	61
279	Peptostreptococcaceae	Veillonellaceae	1.0	42	55	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	61
280	Veillonellaceae	Propionibacteriaceae	2.0	3	5	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	61
281	Propionibacteriaceae	Veillonellaceae	2.0	40	55	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	61
282	Veillonellaceae	Streptococcaceae	3.0	3	19	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	61
283	Streptococcaceae	Veillonellaceae	3.0	55	55	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	61
284	Xanthomonadaceae	Alcaligenaceae	1.0	29	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
285	Alcaligenaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
286	Xanthomonadaceae	Bacillaceae	1.0	29	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
287	Bacillaceae	Xanthomonadaceae	1.0	22	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
288	Xanthomonadaceae	Bradyrhizobiaceae	2.0	29	5	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	61
289	Bradyrhizobiaceae	Xanthomonadaceae	2.0	5	8	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	61
290	Xanthomonadaceae	Chromatiaceae	1.0	29	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
291	Chromatiaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
292	Xanthomonadaceae	Enterobacteriaceae	1.0	29	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
293	Enterobacteriaceae	Xanthomonadaceae	1.0	27	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
294	Xanthomonadaceae	Geodermatophilaceae	1.0	29	41	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
295	Geodermatophilaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
296	Xanthomonadaceae	Hydrogenophilaceae	1.0	29	35	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
297	Hydrogenophilaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
298	Xanthomonadaceae	Intrasporangiaceae	1.0	29	29	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
299	Intrasporangiaceae	Xanthomonadaceae	1.0	2	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
300	Xanthomonadaceae	Mycobacteriaceae	1.0	29	31	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61
301	Mycobacteriaceae	Xanthomonadaceae	1.0	10	8	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61
302	Xanthomonadaceae	Planococcaceae	1.0	29	3	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
303	Planococcaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
304	Xanthomonadaceae	Sphingomonadaceae	2.0	29	1	Anterior_nares	Mid_vagina	Intertype	#8000ff	#18cde4	#cccccc	61
305	Sphingomonadaceae	Xanthomonadaceae	2.0	13	8	Mid_vagina	Anterior_nares	Intertype	#18cde4	#8000ff	#cccccc	61
