TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Veillonella dispar	Throat	#ff5c2f	10	14.0	0.0	#b6f193	#8000ff
Veillonella montpellierensis	Keratinized_gingiva	#17cbe4	8	9.0	7.0	#46efd1	#22d6e0
Veillonella parvula	Attached	#622ffe	10	16.0	5.0	#e2d176	#0ea5ef
Veillonella seminalis	Keratinized_gingiva	#17cbe4	3	16.0	5.0	#e2d176	#0ea5ef
Veillonella sp. 3_1_44	Attached	#622ffe	4	16.0	5.0	#e2d176	#0ea5ef
Veillonella sp. 6_1_27	Buccal_mucosa	#445cfb	4	16.0	5.0	#e2d176	#0ea5ef
Veillonella sp. ACP1	Saliva	#cbe486	2	10.0	3.0	#5df9c7	#3c68f9
Veillonella sp. AS16	Tongue_dorsum	#ff2f18	4	16.0	5.0	#e2d176	#0ea5ef
Veillonella sp. HPA0037	Tongue_dorsum	#ff2f18	4	16.0	5.0	#e2d176	#0ea5ef
Veillonella sp. ICM51a	Saliva	#cbe486	2	4.0	3.0	#2884f6	#3c68f9
Veillonella sp. oral taxon 780	Keratinized_gingiva	#17cbe4	10	0.0	13.0	#8000ff	#acf59a
Veillonella tobetsuensis	Tongue_dorsum	#ff2f18	4	16.0	5.0	#e2d176	#0ea5ef
Vibrio metschnikovii	Attached	#622ffe	2	8.0	4.0	#30e1da	#2489f5
Xylanimonas cellulosilytica	Throat	#ff5c2f	4	16.0	5.0	#e2d176	#0ea5ef
Acidovorax caeni	Anterior_nares	#8000ff	2	6.0	1.0	#04b9ea	#6a22fe
Acinetobacter baumannii	Keratinized_gingiva	#17cbe4	3	17.0	2.0	#f9bb66	#5247fc
Acinetobacter johnsonii	Anterior_nares	#8000ff	2	10.0	3.0	#5df9c7	#3c68f9
Actinomyces georgiae	Subgingival_plaque	#ffac5c	4	16.0	5.0	#e2d176	#0ea5ef
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	5	13.0	5.0	#a0faa1	#0ea5ef
Actinomyces odontolyticus	Throat	#ff5c2f	8	9.0	7.0	#46efd1	#22d6e0
Bacteroides pyogenes	Stool	#e8cb72	6	15.0	11.0	#cce385	#7effb5
Campylobacter fetus	Keratinized_gingiva	#17cbe4	6	0.0	13.0	#8000ff	#acf59a
Campylobacter sputorum	Attached	#622ffe	2	11.0	14.0	#72febb	#c4e88a
Actinomyces viscosus	Attached	#622ffe	6	18.0	9.0	#ffa256	#50f4cc
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	4	14.0	8.0	#b6f193	#38e7d7
Campylobacter sp. 10_1_50	Attached	#622ffe	7	22.0	13.0	#ff2613	#acf59a
Bacteroides finegoldii	Stool	#e8cb72	2	19.0	10.0	#ff8646	#66fcc2
Fusobacterium necrophorum	Palatine_Tonsils	#70febc	4	20.0	11.0	#ff6835	#7effb5
[Actinobacillus] muris	Attached	#622ffe	2	8.0	4.0	#30e1da	#2489f5
Fusobacterium hwasookii	Supragingival_plaque	#ff8646	6	21.0	11.0	#ff4724	#7effb5
Capnocytophaga sp. oral taxon 335	Supragingival_plaque	#ff8646	1	2.0	15.0	#5444fd	#dbd87b
Haemophilus sp. oral taxon 851	Keratinized_gingiva	#17cbe4	8	7.0	18.0	#1acfe3	#ff8c49
