	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
1997	Mycobacterium	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
1998	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1999	Neisseria	2	Throat	#ff5029	2.0	0.0	#7effb5	#8000ff
2000	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
2001	Novosphingobium	2	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
2002	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
2003	Oribacterium	2	Saliva	#7effb5	1.0	0.0	#01b3ec	#8000ff
2004	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
2005	Ottowia	2	Subgingival_plaque	#e4cf74	1.0	0.0	#01b3ec	#8000ff
2006	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
2007	Paraprevotella	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
2008	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
2009	Pasteurella	1	Buccal_mucosa	#1996f3	1.0	0.0	#01b3ec	#8000ff
2010	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
2011	Peptoniphilus	2	Anterior_nares	#8000ff	2.0	0.0	#7effb5	#8000ff
2012	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
2013	Porphyromonas	2	Tongue_dorsum	#ff0000	2.0	0.0	#7effb5	#8000ff
2014	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2015	Alloprevotella	2	Attached	#4e4dfc	3.0	1.0	#feb562	#ff0000
2016	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2017	Anaeroglobus	1	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2018	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2019	Bacteroides	2	Stool	#b2f396	3.0	1.0	#feb562	#ff0000
2020	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2021	Brochothrix	1	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2022	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2023	Campylobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2024	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2025	Catonella	2	Subgingival_plaque	#e4cf74	3.0	1.0	#feb562	#ff0000
2026	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2027	Centipeda	1	Subgingival_plaque	#e4cf74	3.0	1.0	#feb562	#ff0000
2028	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2029	Dolosigranulum	1	Anterior_nares	#8000ff	3.0	1.0	#feb562	#ff0000
2030	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2031	Eggerthia	1	Subgingival_plaque	#e4cf74	3.0	1.0	#feb562	#ff0000
2032	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
2033	Eubacterium	2	Subgingival_plaque	#e4cf74	3.0	1.0	#feb562	#ff0000
2034	Psychrobacter	2	Saliva	#7effb5	3.0	1.0	#feb562	#ff0000
