TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Hallella seregens	Subgingival_plaque	#ffac5c	2	7.0	9.0	#32e3da	#46efd1
Johnsonella ignava	Subgingival_plaque	#ffac5c	8	12.0	2.0	#b2f396	#5444fd
Kingella denitrificans	Supragingival_plaque	#ff8646	6	16.0	0.0	#ff964f	#8000ff
Kingella kingae	Keratinized_gingiva	#17cbe4	1	6.0	7.0	#18cde4	#1acfe3
Kingella sp. Sch538	Keratinized_gingiva	#17cbe4	1	6.0	7.0	#18cde4	#1acfe3
Lachnoanaerobaculum sp. MSX33	Tongue_dorsum	#ff2f18	1	6.0	7.0	#18cde4	#1acfe3
Lachnospiraceae bacterium oral taxon 082	Tongue_dorsum	#ff2f18	8	15.0	5.0	#feb562	#11a0f1
Lactobacillus coryniformis	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1
Lactobacillus crispatus	Mid_vagina	#52f5cb	1	6.0	7.0	#18cde4	#1acfe3
Lactobacillus curvatus	Anterior_nares	#8000ff	2	11.0	13.0	#99fca6	#a0faa1
Lactobacillus gasseri	Posterior_fornix	#8efeac	2	7.0	9.0	#32e3da	#46efd1
Lactobacillus helveticus	Posterior_fornix	#8efeac	2	11.0	13.0	#99fca6	#a0faa1
Lactococcus lactis	Anterior_nares	#8000ff	6	16.0	0.0	#ff964f	#8000ff
Leptotrichia buccalis	Supragingival_plaque	#ff8646	8	15.0	5.0	#feb562	#11a0f1
Leptotrichia hofstadii	Supragingival_plaque	#ff8646	8	15.0	5.0	#feb562	#11a0f1
Leptotrichia shahii	Tongue_dorsum	#ff2f18	4	9.0	4.0	#64fbc3	#2884f6
Leptotrichia sp. oral taxon 225	Supragingival_plaque	#ff8646	3	9.0	4.0	#64fbc3	#2884f6
Leptotrichia sp. oral taxon 879	Subgingival_plaque	#ffac5c	8	15.0	5.0	#feb562	#11a0f1
Leptotrichia trevisanii	Palatine_Tonsils	#70febc	8	12.0	2.0	#b2f396	#5444fd
Leuconostoc carnosum	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1
Leuconostoc gelidum	L_Retroauricular_crease	#34e4d9	2	11.0	13.0	#99fca6	#a0faa1
Mannheimia varigena	Buccal_mucosa_NA	#2686f5	3	14.0	0.0	#e4cf74	#8000ff
Megasphaera micronuciformis	Saliva	#cbe486	12	10.0	6.0	#7effb5	#04b9ea
Megasphaera sp. BV3C16-1	Saliva	#cbe486	8	15.0	5.0	#feb562	#11a0f1
Megasphaera sp. UPII 135-E	L_Retroauricular_crease	#34e4d9	4	5.0	12.0	#01b3ec	#8bfeae
Mitsuokella sp. oral taxon 131	Subgingival_plaque	#ffac5c	2	11.0	13.0	#99fca6	#a0faa1
Mobiluncus curtisii	Posterior_fornix	#8efeac	2	11.0	13.0	#99fca6	#a0faa1
Mogibacterium timidum	Palatine_Tonsils	#70febc	4	9.0	4.0	#64fbc3	#2884f6
Morococcus cerebrosus	Palatine_Tonsils	#70febc	8	12.0	2.0	#b2f396	#5444fd
Neisseria bacilliformis	Throat	#ff5c2f	4	13.0	0.0	#cbe486	#8000ff
Neisseria cinerea	Keratinized_gingiva	#17cbe4	8	12.0	2.0	#b2f396	#5444fd
Neisseria elongata	Supragingival_plaque	#ff8646	6	16.0	0.0	#ff964f	#8000ff
Neisseria flavescens	Throat	#ff5c2f	8	12.0	2.0	#b2f396	#5444fd
Neisseria gonorrhoeae	Keratinized_gingiva	#17cbe4	6	16.0	0.0	#ff964f	#8000ff
Neisseria lactamica	Keratinized_gingiva	#17cbe4	8	12.0	2.0	#b2f396	#5444fd
Neisseria macacae	Saliva	#cbe486	8	12.0	2.0	#b2f396	#5444fd
Neisseria mucosa	Throat	#ff5c2f	8	12.0	2.0	#b2f396	#5444fd
Neisseria polysaccharea	Keratinized_gingiva	#17cbe4	5	4.0	0.0	#1996f3	#8000ff
Neisseria sicca	Buccal_mucosa	#445cfb	8	12.0	2.0	#b2f396	#5444fd
Neisseria sp. GT4A_CT1	Supragingival_plaque	#ff8646	7	12.0	2.0	#b2f396	#5444fd
Neisseria sp. HMSC06F02	Saliva	#cbe486	6	12.0	2.0	#b2f396	#5444fd
