TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Selenomonas sp. oral taxon 137	Supragingival_plaque	#ff8646	2	13.0	17.0	#2adddd	#76ffb9
Selenomonas sp. oral taxon 138	Attached	#622ffe	4	28.0	30.0	#eec66d	#ff703a
Selenomonas sp. oral taxon 892	Supragingival_plaque	#ff8646	8	26.0	4.0	#d4dd80	#4659fb
Selenomonas sputigena	Subgingival_plaque	#ffac5c	6	34.0	9.0	#ff6533	#02b7eb
Simonsiella muelleri	Keratinized_gingiva	#17cbe4	9	0.0	3.0	#8000ff	#5641fd
Slackia exigua	Palatine_Tonsils	#70febc	2	8.0	19.0	#1898f2	#94fda8
Slackia sp. CM382	Palatine_Tonsils	#70febc	1	3.0	16.0	#5a3bfd	#68fcc1
Snodgrassella alvi	Throat	#ff5c2f	5	18.0	4.0	#6afdc0	#4659fb
Sphingobium yanoikuyae	Vaginal_introitus	#ff0000	2	36.0	2.0	#ff3e1f	#642cfe
Staphylococcus aureus	Anterior_nares	#8000ff	2	13.0	17.0	#2adddd	#76ffb9
Staphylococcus pasteuri	Keratinized_gingiva	#17cbe4	13	17.0	0.0	#5efac6	#8000ff
Stenotrophomonas maltophilia	Anterior_nares	#8000ff	1	22.0	11.0	#9efaa2	#20d5e1
Stenoxybacter acetivorans	Throat	#ff5c2f	2	27.0	6.0	#e0d377	#2981f6
Streptococcus anginosus	Buccal_mucosa_NA	#2686f5	8	26.0	4.0	#d4dd80	#4659fb
Streptococcus australis	Tongue_dorsum	#ff2f18	6	18.0	4.0	#6afdc0	#4659fb
Streptococcus constellatus	Palatine_Tonsils	#70febc	3	15.0	15.0	#44eed2	#5af8c8
Streptococcus cristatus	Keratinized_gingiva	#17cbe4	2	36.0	2.0	#ff3e1f	#642cfe
Streptococcus gordonii	Keratinized_gingiva	#17cbe4	4	20.0	4.0	#84ffb2	#4659fb
Streptococcus intermedius	Subgingival_plaque	#ffac5c	1	37.0	18.0	#ff2c16	#86ffb0
Streptococcus mutans	Subgingival_plaque	#ffac5c	2	36.0	2.0	#ff3e1f	#642cfe
Streptococcus oligofermentans	Keratinized_gingiva	#17cbe4	7	19.0	27.0	#78ffb8	#ffa95b
Streptococcus sp. 1171_SSPC	Palatine_Tonsils	#70febc	7	30.0	4.0	#ffa95b	#4659fb
Streptococcus sp. 343_SSPC	Palatine_Tonsils	#70febc	7	30.0	4.0	#ffa95b	#4659fb
Streptococcus sp. 400_SSPC	Palatine_Tonsils	#70febc	8	30.0	4.0	#ffa95b	#4659fb
Streptococcus sp. AS14	Attached	#622ffe	2	8.0	19.0	#1898f2	#94fda8
Streptococcus sp. C300	Attached	#622ffe	1	28.0	1.0	#eec66d	#7216ff
Streptococcus sp. CCH8-H5	Attached	#622ffe	2	25.0	5.0	#c6e789	#386df9
Streptococcus sp. CM6	Buccal_mucosa_NA	#2686f5	1	22.0	11.0	#9efaa2	#20d5e1
Streptococcus sp. HPH0090	Palatine_Tonsils	#70febc	13	17.0	0.0	#5efac6	#8000ff
Streptococcus sp. HSISS3	Buccal_mucosa_NA	#2686f5	1	22.0	11.0	#9efaa2	#20d5e1
Streptococcus sp. I-G2	Tongue_dorsum	#ff2f18	5	20.0	4.0	#84ffb2	#4659fb
Streptococcus sp. I-P16	Tongue_dorsum	#ff2f18	3	20.0	4.0	#84ffb2	#4659fb
Streptococcus sp. M334	Buccal_mucosa	#445cfb	4	34.0	9.0	#ff6533	#02b7eb
Streptococcus sp. SK140	Hard_palate	#08acee	7	26.0	21.0	#d4dd80	#b2f396
Streptococcus sp. SK643	Buccal_mucosa_NA	#2686f5	2	36.0	2.0	#ff3e1f	#642cfe
Streptococcus sp. SR4	Tongue_dorsum	#ff2f18	2	13.0	17.0	#2adddd	#76ffb9
Streptococcus sp. VT 162	L_Retroauricular_crease	#34e4d9	1	28.0	1.0	#eec66d	#7216ff
Streptococcus thermophilus	Anterior_nares	#8000ff	14	33.0	25.0	#ff793e	#ecc86f
Streptococcus vestibularis	Buccal_mucosa_NA	#2686f5	2	13.0	17.0	#2adddd	#76ffb9
Tannerella forsythia	Subgingival_plaque	#ffac5c	12	9.0	8.0	#0ca7ef	#0ca7ef
Treponema denticola	Subgingival_plaque	#ffac5c	8	14.0	14.0	#37e6d8	#4df3ce
Treponema lecithinolyticum	Subgingival_plaque	#ffac5c	11	15.0	15.0	#44eed2	#5af8c8
Treponema medium	Subgingival_plaque	#ffac5c	8	38.0	20.0	#ff160b	#a2f9a0
Treponema socranskii	Subgingival_plaque	#ffac5c	11	2.0	28.0	#6629fe	#ff964f
Treponema sp. OMZ 838	Subgingival_plaque	#ffac5c	8	16.0	20.0	#50f4cc	#a2f9a0
Treponema vincentii	Subgingival_plaque	#ffac5c	8	38.0	20.0	#ff160b	#a2f9a0
Trueperella pyogenes	Tongue_dorsum	#ff2f18	11	9.0	8.0	#0ca7ef	#0ca7ef
Varibaculum cambriense	R_Retroauricular_crease	#acf59a	5	18.0	4.0	#6afdc0	#4659fb
Veillonella sp. 3_1_44	Attached	#622ffe	13	17.0	0.0	#5efac6	#8000ff
Veillonella sp. 6_1_27	Buccal_mucosa	#445cfb	10	9.0	8.0	#0ca7ef	#0ca7ef
Veillonella sp. ACP1	Saliva	#cbe486	13	17.0	0.0	#5efac6	#8000ff
Veillonella sp. AS16	Tongue_dorsum	#ff2f18	13	17.0	0.0	#5efac6	#8000ff
Veillonella sp. HPA0037	Tongue_dorsum	#ff2f18	14	33.0	25.0	#ff793e	#ecc86f
Veillonella sp. oral taxon 780	Keratinized_gingiva	#17cbe4	13	39.0	13.0	#ff0000	#3dead5
Veillonella tobetsuensis	Tongue_dorsum	#ff2f18	13	17.0	0.0	#5efac6	#8000ff
Xylanimonas cellulosilytica	Throat	#ff5c2f	11	9.0	8.0	#0ca7ef	#0ca7ef
Acinetobacter junii	Anterior_nares	#8000ff	2	36.0	2.0	#ff3e1f	#642cfe
Actinomyces massiliensis	Supragingival_plaque	#ff8646	8	26.0	4.0	#d4dd80	#4659fb
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	14	35.0	7.0	#ff532a	#1996f3
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	11	9.0	8.0	#0ca7ef	#0ca7ef
Actinomyces dentalis	Subgingival_plaque	#ffac5c	4	20.0	4.0	#84ffb2	#4659fb
Acidovorax temperans	L_Retroauricular_crease	#34e4d9	1	28.0	1.0	#eec66d	#7216ff
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	1	22.0	11.0	#9efaa2	#20d5e1
Brochothrix thermosphacta	Saliva	#cbe486	2	8.0	19.0	#1898f2	#94fda8
