TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Limnohabitans sp. Rim47	Vaginal_introitus	#ff0000	2	14.0	85.0	#445cfb	#dbd87b
Azospirillum brasilense	Anterior_nares	#8000ff	3	36.0	46.0	#1dd1e2	#3ae8d6
Pantoea dispersa	Anterior_nares	#8000ff	2	1.0	75.0	#7c06ff	#b2f396
Eubacterium saphenum	Buccal_mucosa	#445cfb	4	1.0	75.0	#7c06ff	#b2f396
Micrococcus sp. 28	L_Retroauricular_crease	#34e4d9	1	62.0	109.0	#8efeac	#ff6533
Mesorhizobium sp. F7	Anterior_nares	#8000ff	1	77.0	106.0	#cee184	#ff763d
Deinococcus proteolyticus	Anterior_nares	#8000ff	1	19.0	84.0	#2e7bf7	#d6db7e
Alicycliphilus denitrificans	L_Retroauricular_crease	#34e4d9	3	71.0	31.0	#b4f295	#01b3ec
Achromobacter sp.	Anterior_nares	#8000ff	2	16.0	1.0	#3c68f9	#7c06ff
Kurthia sp. Dielmo	Anterior_nares	#8000ff	2	102.0	100.0	#ff6533	#ff964f
Acinetobacter sp. NIPH 713	Anterior_nares	#8000ff	2	5.0	14.0	#6c1fff	#4856fb
Carnobacterium sp. 1290_CSPC	Anterior_nares	#8000ff	3	55.0	66.0	#6efebe	#8cfead
Acinetobacter schindleri	R_Retroauricular_crease	#acf59a	1	30.0	9.0	#02b7eb	#5c38fd
Jeotgalicoccus psychrophilus	Anterior_nares	#8000ff	3	37.0	20.0	#20d5e1	#3079f7
Lactobacillus animalis	R_Retroauricular_crease	#acf59a	1	6.0	101.0	#6629fe	#ff914c
Mycobacterium gilvum	R_Retroauricular_crease	#acf59a	1	62.0	112.0	#8efeac	#ff532a
Phyllobacterium sp. UNC302MFCol5.2	Anterior_nares	#8000ff	2	10.0	120.0	#5641fd	#ff2211
Lactobacillus kunkeei	Attached	#622ffe	1	107.0	102.0	#ff4422	#ff8c49
Psychrobacter phenylpyruvicus	Anterior_nares	#8000ff	27	41.0	111.0	#32e3da	#ff592d
Paraburkholderia ferrariae	L_Retroauricular_crease	#34e4d9	2	0.0	118.0	#8000ff	#ff2f18
Bifidobacterium scardovii	Posterior_fornix	#8efeac	2	88.0	54.0	#feb562	#5df9c7
Citrobacter freundii	Anterior_nares	#8000ff	2	105.0	72.0	#ff532a	#a4f89f
Geodermatophilus sp. Leaf369	Anterior_nares	#8000ff	1	3.0	94.0	#7413ff	#feb562
Acidovorax sp. JHL-9	Anterior_nares	#8000ff	1	114.0	4.0	#ff160b	#7019ff
Deinococcus swuensis	Anterior_nares	#8000ff	2	14.0	85.0	#445cfb	#dbd87b
Bacteroides sp. 2_1_33B	Stool	#e8cb72	2	111.0	52.0	#ff2c16	#54f6cb
Microbacterium testaceum	R_Retroauricular_crease	#acf59a	2	13.0	108.0	#4856fb	#ff6b37
Dermacoccus nishinomiyaensis	Anterior_nares	#8000ff	1	15.0	86.0	#4062fa	#ded579
Clostridium beijerinckii	Anterior_nares	#8000ff	4	1.0	75.0	#7c06ff	#b2f396
Selenomonas sp. oral taxon 149	Saliva	#cbe486	5	95.0	125.0	#ff8e4a	#ff0000
Bifidobacterium thermophilum	Anterior_nares	#8000ff	1	56.0	55.0	#74feba	#60fac5
Mycobacterium hassiacum	Anterior_nares	#8000ff	1	40.0	113.0	#2fe0db	#ff4d27
Aeromonas caviae	L_Retroauricular_crease	#34e4d9	4	37.0	20.0	#20d5e1	#3079f7
Sphingobacterium spiritivorum	L_Retroauricular_crease	#34e4d9	2	37.0	20.0	#20d5e1	#3079f7
Curtobacterium oceanosedimentum	L_Retroauricular_crease	#34e4d9	5	17.0	82.0	#3670f8	#cee184
[Clostridium] citroniae	Stool	#e8cb72	1	57.0	76.0	#78ffb8	#b6f193
Pelomonas sp. Root1444	Anterior_nares	#8000ff	1	110.0	119.0	#ff3219	#ff2914
Gilliamella apicola	R_Retroauricular_crease	#acf59a	1	19.0	95.0	#2e7bf7	#ffb05f
Salinispora arenicola	Anterior_nares	#8000ff	1	86.0	123.0	#f6be68	#ff1008
Pseudomonas sp. CF149	Anterior_nares	#8000ff	2	15.0	122.0	#4062fa	#ff160b
Neisseria weaveri	R_Retroauricular_crease	#acf59a	1	62.0	115.0	#8efeac	#ff4121
Bacillus coagulans	R_Retroauricular_crease	#acf59a	2	94.0	50.0	#ff964f	#4df3ce
Selenomonas sp. FOBRC9	Attached	#622ffe	1	11.0	124.0	#5247fc	#ff0905
Flavobacterium sp. Root420	Anterior_nares	#8000ff	2	79.0	90.0	#d9da7d	#eec66d
Limnohabitans sp. 103DPR2	R_Retroauricular_crease	#acf59a	1	8.0	103.0	#5e35fe	#ff8646
Coprobacter fastidiosus	Stool	#e8cb72	3	10.0	78.0	#5641fd	#beec8e
Actinobaculum suis	Throat	#ff5c2f	3	69.0	20.0	#acf59a	#3079f7
Microbacterium sp. Root553	Anterior_nares	#8000ff	2	81.0	107.0	#e0d377	#ff703a
Mastigocladus laminosus	Anterior_nares	#8000ff	2	14.0	105.0	#445cfb	#ff7b40
Polaromonas sp. JS666	Anterior_nares	#8000ff	2	62.0	121.0	#8efeac	#ff1c0e
Intrasporangium oryzae	Anterior_nares	#8000ff	1	17.0	98.0	#3670f8	#ffa256
