TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Rhodococcus pyridinivorans	L_Retroauricular_crease	#34e4d9	1	71.0	64.0	#ff0000	#ff5029
Rickettsiella grylli	Anterior_nares	#8000ff	2	32.0	0.0	#64fbc3	#8000ff
Rikenella microfusus	Stool	#e8cb72	1	44.0	3.0	#bced8f	#6c1fff
Roseburia hominis	Stool	#e8cb72	2	32.0	0.0	#64fbc3	#8000ff
Roseomonas gilardii	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff
Roseomonas mucosa	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff
Roseomonas sp. B5	R_Retroauricular_crease	#acf59a	3	66.0	1.0	#ff381c	#7a09ff
Rothia dentocariosa	Supragingival_plaque	#ff8646	40	31.0	52.0	#5efac6	#f4c069
Rothia mucilaginosa	Hard_palate	#08acee	40	31.0	52.0	#5efac6	#f4c069
Rouxiella chamberiensis	L_Retroauricular_crease	#34e4d9	1	2.0	4.0	#7216ff	#642cfe
Rubellimicrobium mesophilum	R_Retroauricular_crease	#acf59a	3	48.0	19.0	#d9da7d	#08bee9
