TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Holdemania	Stool	#e8cb72	2	1.0	1.0	#4856fb	#6629fe	Mixed	#cccccc
Hymenobacter	Anterior_nares	#8000ff	4	1.0	6.0	#4856fb	#20d5e1	Mixed	#cccccc
Hyphomicrobium	L_Retroauricular_crease	#34e4d9	1	4.0	8.0	#62fbc4	#56f7ca	Mixed	#cccccc
Intestinimonas	Stool	#e8cb72	6	1.0	1.0	#4856fb	#6629fe	Mixed	#cccccc
Janibacter	Anterior_nares	#8000ff	1	8.0	17.0	#ff592d	#ff532a	Mixed	#cccccc
Jeotgalicoccus	L_Retroauricular_crease	#34e4d9	6	1.0	5.0	#4856fb	#07bbea	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	4	1.0	0.0	#4856fb	#8000ff	Mixed	#cccccc
Kandleria	Stool	#e8cb72	2	1.0	1.0	#4856fb	#6629fe	Mixed	#cccccc
Kingella	Supragingival_plaque	#ff8646	15	1.0	1.0	#4856fb	#6629fe	Mixed	#cccccc
Klebsiella	Anterior_nares	#8000ff	7	1.0	10.0	#4856fb	#8cfead	Mixed	#cccccc
Kluyvera	L_Retroauricular_crease	#34e4d9	1	5.0	9.0	#9bfba5	#70febc	Mixed	#cccccc
Kytococcus	Throat	#ff5c2f	6	1.0	5.0	#4856fb	#07bbea	Mixed	#cccccc
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	16	1.0	0.0	#4856fb	#8000ff	Mixed	#cccccc
Lachnoclostridium	Stool	#e8cb72	7	9.0	10.0	#ff0000	#8cfead	Mixed	#cccccc
Lactobacillus	Mid_vagina	#52f5cb	23	1.0	4.0	#4856fb	#169bf2	Mixed	#cccccc
