source	target	weight	edge_sample	edge_color
Actinomyces sp. oral taxon 175	Actinomyces sp. ICM54	16.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 170	3.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 171	13.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 178	Actinomyces gerencseriae	2.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces israelii	2.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces meyeri	14.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces odontolyticus	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 170	2.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 180	Actinomyces graevenitzii	39.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces meyeri	49.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces odontolyticus	61.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces sp. HPA0247	3.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. ICM39	11.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. ICM47	29.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. ICM54	4.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. ICM58	25.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. oral taxon 172	7.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. oral taxon 178	19.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinobaculum sp. oral taxon 183	14.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces graevenitzii	69.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces massiliensis	9.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces meyeri	58.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces naeslundii	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces odontolyticus	43.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces oris	26.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces sp. HPA0247	71.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. ICM39	42.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. ICM47	78.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. ICM54	73.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. ICM58	66.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 171	36.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 172	40.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 175	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 180	8.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 414	Actinomyces naeslundii	7.0	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Actinomyces sp. ICM54	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Actinomyces sp. ICM58	9.0	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 171	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces graevenitzii	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces meyeri	17.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces odontolyticus	19.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces sp. ICM47	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces sp. ICM54	13.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces sp. ICM58	13.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 171	11.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 414	5.0	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces gerencseriae	2.0	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces naeslundii	2.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 848	Actinomyces sp. HPA0247	5.0	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces sp. ICM54	5.0	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 170	3.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 414	6.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Abiotrophia defectiva	2.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Acidovorax avenae	2.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinobaculum sp. oral taxon 183	2.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces dentalis	2.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces johnsonii	2.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces massiliensis	2.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 175	2.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 877	Actinomyces graevenitzii	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 178	4.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 180	9.0	Mixed	#cccccc
Actinomyces sp. ph3	Actinomyces graevenitzii	66.0	Tongue_dorsum	#ff3219
Actinomyces sp. ph3	Actinomyces meyeri	76.0	Mixed	#cccccc
Actinomyces sp. ph3	Actinomyces naeslundii	9.0	Mixed	#cccccc
Actinomyces sp. ph3	Actinomyces odontolyticus	68.0	Mixed	#cccccc
Actinomyces sp. ph3	Actinomyces oris	18.0	Mixed	#cccccc
Actinomyces sp. ph3	Actinomyces sp. HPA0247	67.0	Tongue_dorsum	#ff3219
Actinomyces sp. ph3	Actinomyces sp. ICM39	60.0	Tongue_dorsum	#ff3219
Actinomyces sp. ph3	Actinomyces sp. ICM47	78.0	Tongue_dorsum	#ff3219
Actinomyces sp. ph3	Actinomyces sp. ICM54	73.0	Tongue_dorsum	#ff3219
Actinomyces sp. ph3	Actinomyces sp. ICM58	71.0	Tongue_dorsum	#ff3219
Actinomyces sp. ph3	Actinomyces sp. oral taxon 171	39.0	Mixed	#cccccc
Actinomyces sp. ph3	Actinomyces sp. oral taxon 172	42.0	Tongue_dorsum	#ff3219
Actinomyces sp. ph3	Actinomyces sp. oral taxon 180	22.0	Tongue_dorsum	#ff3219
Actinomyces sp. ph3	Actinomyces sp. oral taxon 181	105.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces graevenitzii	98.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces johnsonii	13.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces massiliensis	9.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces meyeri	73.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces naeslundii	10.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces odontolyticus	80.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces oris	23.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces sp. HPA0247	103.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces sp. ICM39	59.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces sp. ICM47	125.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces sp. ICM54	109.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces sp. ICM58	114.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 171	30.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 172	55.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 175	13.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 180	10.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 181	74.0	Tongue_dorsum	#ff3219
Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 448	10.0	Mixed	#cccccc
Actinomyces sp. S6-Spd3	Actinomyces sp. ph3	83.0	Tongue_dorsum	#ff3219
Actinomyces timonensis	Actinomyces sp. oral taxon 180	4.0	Mixed	#cccccc
Actinomyces turicensis	Actinobacillus capsulatus	2.0	Mixed	#cccccc
Actinomyces viscosus	Abiotrophia defectiva	12.0	Mixed	#cccccc
Actinomyces viscosus	Actinobaculum sp. oral taxon 183	12.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces gerencseriae	4.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces graevenitzii	19.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces massiliensis	10.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces meyeri	29.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces naeslundii	14.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces odontolyticus	29.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces oris	26.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. HPA0247	20.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. ICM39	15.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. ICM47	30.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. ICM54	23.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. ICM58	21.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. oral taxon 170	4.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. oral taxon 171	22.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. oral taxon 172	10.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. oral taxon 175	21.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. oral taxon 181	28.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. oral taxon 414	7.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. ph3	21.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces sp. S6-Spd3	25.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces graevenitzii	17.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces johnsonii	4.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces sp. HPA0247	12.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces sp. ICM47	18.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces sp. ICM54	16.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces sp. oral taxon 171	17.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces sp. oral taxon 175	7.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces sp. oral taxon 181	16.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces sp. ph3	16.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces sp. S6-Spd3	20.0	Mixed	#cccccc
Aggregatibacter actinomycetemcomitans	Actinomyces viscosus	9.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Abiotrophia defectiva	11.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinobaculum sp. oral taxon 183	10.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces gerencseriae	4.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces graevenitzii	45.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces johnsonii	12.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces massiliensis	6.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces meyeri	44.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces naeslundii	10.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces odontolyticus	43.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces oris	14.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. HPA0247	43.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. ICM39	30.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. ICM47	64.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. ICM54	60.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. ICM58	53.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 171	28.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 172	10.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 175	18.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 180	5.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 181	31.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 414	11.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 848	6.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. ph3	36.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces sp. S6-Spd3	57.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Actinomyces viscosus	20.0	Mixed	#cccccc
Aggregatibacter aphrophilus	Aggregatibacter actinomycetemcomitans	12.0	Mixed	#cccccc
Aggregatibacter segnis	Abiotrophia defectiva	12.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces gerencseriae	4.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces graevenitzii	37.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces johnsonii	14.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces meyeri	50.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces naeslundii	10.0	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces odontolyticus	39.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces oris	14.0	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces sp. HPA0247	38.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. ICM39	24.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. ICM47	54.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. ICM54	51.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. ICM58	52.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. oral taxon 171	23.0	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces sp. oral taxon 175	15.0	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces sp. oral taxon 181	28.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. oral taxon 414	12.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. oral taxon 848	6.0	Supragingival_plaque	#ff8e4a
Aggregatibacter segnis	Actinomyces sp. ph3	25.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces sp. S6-Spd3	52.0	Mixed	#cccccc
Aggregatibacter segnis	Actinomyces viscosus	18.0	Mixed	#cccccc
Aggregatibacter segnis	Aggregatibacter aphrophilus	54.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Abiotrophia defectiva	11.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces gerencseriae	4.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces graevenitzii	43.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces massiliensis	9.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces meyeri	52.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces odontolyticus	52.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces oris	22.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. HPA0247	43.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. ICM39	31.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. ICM47	54.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. ICM54	47.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. ICM58	49.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. oral taxon 170	5.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. oral taxon 171	27.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. oral taxon 172	15.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. oral taxon 175	15.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. oral taxon 180	1.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Actinomyces sp. oral taxon 181	37.0	Mixed	#cccccc
