source	target	weight	edge_sample	edge_color
Actinomyces sp. ICM47	Actinomyces sp. HPA0247	37.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM47	Actinomyces sp. ICM39	37.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM54	Abiotrophia defectiva	25.0	Mixed	#cccccc
Actinomyces sp. ICM54	Acidovorax caeni	9.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinobacillus minor	21.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinobacillus ureae	16.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces dentalis	10.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces georgiae	15.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces graevenitzii	31.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM54	Actinomyces johnsonii	38.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces massiliensis	14.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces meyeri	19.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces naeslundii	27.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces odontolyticus	40.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces oris	30.0	Mixed	#cccccc
Actinomyces sp. ICM54	Actinomyces sp. HPA0247	48.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM54	Actinomyces sp. ICM39	26.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM54	Actinomyces sp. ICM47	35.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM58	Acidovorax caeni	9.0	Mixed	#cccccc
Actinomyces sp. ICM58	Acidovorax temperans	11.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinobacillus minor	12.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinobacillus ureae	11.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces georgiae	13.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces graevenitzii	33.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM58	Actinomyces johnsonii	29.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces massiliensis	10.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces meyeri	16.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces naeslundii	20.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces odontolyticus	39.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces oris	26.0	Mixed	#cccccc
Actinomyces sp. ICM58	Actinomyces sp. HPA0247	43.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM58	Actinomyces sp. ICM39	30.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM58	Actinomyces sp. ICM47	36.0	Tongue_dorsum	#ff3219
Actinomyces sp. ICM58	Actinomyces sp. ICM54	34.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 170	Acidovorax ebreus	5.0	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Acidovorax sp. JS42	6.0	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Acinetobacter junii	4.0	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Actinomyces johnsonii	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Actinomyces massiliensis	13.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 170	Actinomyces naeslundii	13.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 171	Abiotrophia defectiva	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Acidovorax caeni	8.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Acidovorax sp. JS42	6.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Acidovorax temperans	13.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces georgiae	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces gerencseriae	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces graevenitzii	20.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces johnsonii	31.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces massiliensis	19.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 171	Actinomyces naeslundii	31.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 171	Actinomyces odontolyticus	28.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces oris	29.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 171	Actinomyces sp. HPA0247	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces sp. ICM39	17.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces sp. ICM47	20.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces sp. ICM54	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces sp. ICM58	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 170	16.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 172	Acidovorax caeni	9.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Acidovorax temperans	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinobacillus minor	18.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinobacillus ureae	14.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces georgiae	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces gerencseriae	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces graevenitzii	36.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 172	Actinomyces johnsonii	32.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces massiliensis	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces meyeri	17.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces naeslundii	18.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces odontolyticus	32.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces oris	26.0	Mixed	#cccccc
Actinomyces sp. oral taxon 172	Actinomyces sp. HPA0247	34.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 172	Actinomyces sp. ICM39	25.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 172	Actinomyces sp. ICM47	25.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 172	Actinomyces sp. ICM54	34.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 172	Actinomyces sp. ICM58	43.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 172	Actinomyces sp. oral taxon 171	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Abiotrophia defectiva	20.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Acidovorax temperans	14.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces georgiae	13.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces graevenitzii	16.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces johnsonii	42.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces massiliensis	22.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 175	Actinomyces meyeri	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces naeslundii	28.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 175	Actinomyces odontolyticus	30.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces oris	34.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 175	Actinomyces sp. HPA0247	21.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces sp. ICM39	28.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces sp. ICM47	23.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces sp. ICM54	20.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces sp. ICM58	17.0	Mixed	#cccccc
Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 170	13.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 171	28.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 172	19.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces georgiae	14.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces gerencseriae	8.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces graevenitzii	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces israelii	8.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces johnsonii	20.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces massiliensis	16.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 178	Actinomyces meyeri	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces naeslundii	17.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 178	Actinomyces odontolyticus	16.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces oris	15.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 178	Actinomyces sp. HPA0247	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces sp. ICM39	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces sp. ICM47	17.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces sp. ICM54	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces sp. ICM58	9.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 170	6.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 171	10.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 172	16.0	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 175	12.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 180	Actinomyces georgiae	8.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces graevenitzii	10.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces israelii	5.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces johnsonii	13.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces odontolyticus	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces oris	17.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces sp. HPA0247	17.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. ICM39	12.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. ICM47	14.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. ICM54	15.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. ICM58	20.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. oral taxon 170	5.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces sp. oral taxon 172	18.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 180	Actinomyces sp. oral taxon 175	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 180	Actinomyces sp. oral taxon 178	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Acidovorax ebreus	5.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces graevenitzii	17.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces johnsonii	14.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces naeslundii	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces odontolyticus	24.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces sp. HPA0247	25.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. ICM39	16.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. ICM47	20.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. ICM54	20.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. ICM58	16.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 171	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 172	14.0	Tongue_dorsum	#ff3219
Actinomyces sp. oral taxon 181	Actinomyces sp. oral taxon 175	14.0	Mixed	#cccccc
Actinomyces sp. oral taxon 414	Actinomyces dentalis	18.0	Subgingival_plaque	#feb562
Actinomyces sp. oral taxon 414	Actinomyces gerencseriae	10.0	Subgingival_plaque	#feb562
Actinomyces sp. oral taxon 414	Actinomyces johnsonii	15.0	Subgingival_plaque	#feb562
Actinomyces sp. oral taxon 414	Actinomyces sp. ICM54	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Acidovorax ebreus	7.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces graevenitzii	9.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces israelii	6.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces massiliensis	13.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 448	Actinomyces meyeri	6.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces naeslundii	12.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 448	Actinomyces odontolyticus	13.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces oris	11.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 448	Actinomyces sp. HPA0247	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces sp. ICM47	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 170	8.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 171	15.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 175	13.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 178	8.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 181	8.0	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces johnsonii	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Actinomyces naeslundii	13.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 848	Actinomyces oris	6.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 178	5.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Abiotrophia defectiva	28.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Acidovorax temperans	11.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinobacillus minor	25.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinobacillus ureae	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces georgiae	29.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces gerencseriae	14.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces graevenitzii	34.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces johnsonii	76.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces massiliensis	24.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces meyeri	20.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces naeslundii	45.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces odontolyticus	34.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces oris	40.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces sp. HPA0247	30.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. ICM39	30.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. ICM47	33.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. ICM54	37.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. ICM58	28.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 170	15.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 171	26.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 172	32.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 175	30.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 178	23.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 180	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 181	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 414	12.0	Mixed	#cccccc
Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 848	10.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 877	Actinomyces graevenitzii	15.0	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Actinomyces israelii	4.0	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Actinomyces johnsonii	20.0	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Actinomyces naeslundii	18.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. oral taxon 877	Actinomyces sp. HPA0247	10.0	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Actinomyces sp. ICM47	13.0	Mixed	#cccccc
Actinomyces sp. oral taxon 877	Actinomyces sp. ICM54	12.0	Mixed	#cccccc
