source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Veillonellaceae	262	Veillonellaceae	Eubacteriaceae	2.0	55	41	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Eubacteriaceae	263	Eubacteriaceae	Veillonellaceae	2.0	41	55	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	61	6.0	2.0	#3febd5	#10a2f0
Veillonellaceae	264	Veillonellaceae	Flavobacteriaceae	2.0	55	35	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Flavobacteriaceae	265	Flavobacteriaceae	Veillonellaceae	2.0	35	55	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61	11.0	1.0	#ded579	#4856fb
Veillonellaceae	266	Veillonellaceae	Fusobacteriaceae	7.0	55	29	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	15.0	2.0	#ff3219	#10a2f0
Fusobacteriaceae	267	Fusobacteriaceae	Veillonellaceae	7.0	29	55	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61	5.0	2.0	#1fd3e1	#10a2f0
Veillonellaceae	268	Veillonellaceae	Halomonadaceae	1.0	55	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Halomonadaceae	269	Halomonadaceae	Veillonellaceae	1.0	1	55	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Veillonellaceae	270	Veillonellaceae	Leptotrichiaceae	7.0	55	31	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Leptotrichiaceae	271	Leptotrichiaceae	Veillonellaceae	7.0	31	55	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61	11.0	1.0	#ded579	#4856fb
Veillonellaceae	272	Veillonellaceae	Microbacteriaceae	1.0	55	4	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Microbacteriaceae	273	Microbacteriaceae	Veillonellaceae	1.0	4	55	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	61	7.0	7.0	#5efac6	#ffa558
Veillonellaceae	274	Veillonellaceae	Neisseriaceae	7.0	55	36	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Neisseriaceae	275	Neisseriaceae	Veillonellaceae	7.0	36	55	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	1.0	2.0	#622ffe	#10a2f0
Veillonellaceae	276	Veillonellaceae	Oxalobacteraceae	1.0	55	8	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Oxalobacteraceae	277	Oxalobacteraceae	Veillonellaceae	1.0	8	55	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc	61	14.0	9.0	#ff6232	#ff0000
Veillonellaceae	278	Veillonellaceae	Peptostreptococcaceae	1.0	55	42	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Peptostreptococcaceae	279	Peptostreptococcaceae	Veillonellaceae	1.0	42	55	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Veillonellaceae	280	Veillonellaceae	Propionibacteriaceae	2.0	55	40	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Propionibacteriaceae	281	Propionibacteriaceae	Veillonellaceae	2.0	40	55	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	61	2.0	1.0	#425ffa	#4856fb
Veillonellaceae	282	Veillonellaceae	Streptococcaceae	3.0	55	55	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61	15.0	2.0	#ff3219	#10a2f0
Streptococcaceae	283	Streptococcaceae	Veillonellaceae	3.0	55	55	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61	10.0	6.0	#beec8e	#d4dd80
Xanthomonadaceae	284	Xanthomonadaceae	Alcaligenaceae	1.0	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Alcaligenaceae	285	Alcaligenaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	286	Xanthomonadaceae	Bacillaceae	1.0	8	22	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Bacillaceae	287	Bacillaceae	Xanthomonadaceae	1.0	22	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	288	Xanthomonadaceae	Bradyrhizobiaceae	2.0	8	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Bradyrhizobiaceae	289	Bradyrhizobiaceae	Xanthomonadaceae	2.0	5	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	290	Xanthomonadaceae	Chromatiaceae	1.0	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Chromatiaceae	291	Chromatiaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	292	Xanthomonadaceae	Enterobacteriaceae	1.0	8	27	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	61	0.0	4.0	#8000ff	#62fbc4
Enterobacteriaceae	293	Enterobacteriaceae	Xanthomonadaceae	1.0	27	8	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	61	15.0	7.0	#ff3219	#ffa558
Xanthomonadaceae	294	Xanthomonadaceae	Geodermatophilaceae	1.0	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Geodermatophilaceae	295	Geodermatophilaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	296	Xanthomonadaceae	Hydrogenophilaceae	1.0	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Hydrogenophilaceae	297	Hydrogenophilaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	298	Xanthomonadaceae	Intrasporangiaceae	1.0	8	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Intrasporangiaceae	299	Intrasporangiaceae	Xanthomonadaceae	1.0	2	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	300	Xanthomonadaceae	Mycobacteriaceae	1.0	8	10	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	61	0.0	4.0	#8000ff	#62fbc4
Mycobacteriaceae	301	Mycobacteriaceae	Xanthomonadaceae	1.0	10	8	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	302	Xanthomonadaceae	Planococcaceae	1.0	8	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Planococcaceae	303	Planococcaceae	Xanthomonadaceae	1.0	1	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Xanthomonadaceae	304	Xanthomonadaceae	Sphingomonadaceae	2.0	8	13	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	0.0	4.0	#8000ff	#62fbc4
Sphingomonadaceae	305	Sphingomonadaceae	Xanthomonadaceae	2.0	13	8	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61	12.0	9.0	#feb562	#ff0000
