TAXA	Abiotrophia	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Aggregatibacter	Alistipes	Alloprevotella	Anaeroglobus	Atopobium	Avibacterium	Bacteroides	Bifidobacterium	Blautia	Brochothrix	Bulleidia	Butyrivibrio	Campylobacter	Capnocytophaga	Cardiobacterium	Carnobacterium	Catonella	Centipeda	Chryseobacterium	Clostridium	Corynebacterium	Cryptobacterium	Dialister	Eggerthia	Eikenella	Escherichia	Eubacterium	Faecalibacterium	Filifactor	Fusobacterium	Gallibacterium	Gardnerella	Gemella	Granulicatella	Haemophilus	Hallella	Isoptericola	Johnsonella	Kingella	Kytococcus	Lachnoanaerobaculum	Lactobacillus	Lactococcus	Lautropia	Leptotrichia	Leuconostoc	Mannheimia	Megasphaera	Mitsuokella	Mobiluncus	Morococcus	Mycoplasma	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Ottowia	Parabacteroides	Paraprevotella	Parvimonas	Pasteurella	Pectobacterium	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Porphyrobacter	Porphyromonas	Prevotella	Propionibacterium	Pseudomonas	Psychrobacter	Riemerella	Roseburia	Rothia	Ruminiclostridium	Sanguibacter	Scardovia	Selenomonas	Serratia	Simonsiella	Slackia	Solobacterium	Stomatobaculum	Tannerella	Treponema	Trueperella	Veillonella	Vibrio	Xenorhabdus	Xylanimonas
Neisseria	0.9339875868124762	0.0	0.8874318376225171	0.8902444176509212	0.0	0.0	0.0	0.8696736210189224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9156136806008872	0.9422019892109456	0.0	0.0	0.0	0.9302402327869645	0.0	0.0	0.0	0.0	0.0	0.9652907408769629	0.0	0.9768432353875949	0.0	0.0	0.0	0.9302402327869645	0.0	0.0	0.0	0.870586455323016	0.0	0.0	0.8459964375875269	0.0	0.0	0.0	0.0	0.0	0.9465377766772045	0.0	0.0	0.0	0.0	0.0	0.0	0.8750555856861043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9247369511489062	0.0	0.0	0.0	0.9315556866316015	0.0	0.0	0.9637055444152113	0.9127816824954628	0.0	0.9086215026753626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8628938254421274	0.0	0.0	0.0	0.0	0.968328308473065	0.0	0.0	0.0	0.0	0.0
Odoribacter	0.0	0.0	0.0	0.0	0.0	0.8672299758820802	0.9652341781316802	0.0	0.0	0.0	0.0	0.9461635504451548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.821583836257749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8033990496389207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8832304409477963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8981550966095068	0.0	0.0	0.8838834764831844	0.0	0.0	0.9205746178983235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8058229640253805	0.0	0.0	0.0	0.0	0.0	0.0	0.8058789669495773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olsenella	0.0	0.0	0.0	0.0	0.9042162962932944	0.0	0.0	0.0	0.0	0.8799409532251488	0.0	0.0	0.9768308314557045	0.0	0.9700695662756696	0.0	0.0	0.0	0.0	0.0	0.8276516644334182	0.0	0.812256170946705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9768308314557045	0.0	0.0	0.0	0.0	0.0	0.9768308314557045	0.0	0.0	0.0	0.0	0.8869227204895851	0.0	0.0	0.0	0.0	0.8992407080495322	0.0	0.0	0.0	0.9768308314557045	0.0	0.0	0.9768308314557045	0.9768308314557045	0.0	0.0	0.0	0.0	0.0	0.9318061133143836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9686636740486216	0.9768308314557045	0.0	0.0	0.0	0.0	0.9617586074799306	0.0	0.9151705835620066	0.9768308314557045	0.0	0.0	0.0	0.8611405747891748	0.0	0.0	0.0	0.0	0.0	0.8166382231494405	0.0
Oribacterium	0.0	0.0	0.0	0.0	0.8553730124930038	0.0	0.0	0.0	0.0	0.8838283999210499	0.0	0.0	0.9542058149170172	0.0	0.9538281989841285	0.0	0.0	0.0	0.0	0.0	0.8741702346753171	0.0	0.8053065945585376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9542058149170172	0.0	0.0	0.8913100562278509	0.0	0.0	0.9542058149170172	0.0	0.0	0.0	0.0	0.9873358193168282	0.0	0.0	0.8289023301026963	0.8329892966808454	0.8978710015591673	0.0	0.0	0.0	0.9542058149170172	0.0	0.0	0.9542058149170172	0.9542058149170172	0.0	0.0	0.0	0.0	0.9318061133143836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9536587231264118	0.9542058149170172	0.0	0.0	0.0	0.0	0.9553647797214954	0.0	0.9950385494483611	0.9542058149170172	0.0	0.0	0.0	0.9790820977178735	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillibacter	0.0	0.0	0.8000000000000003	0.0	0.0	0.883928134376845	0.0	0.0	0.0	0.0	0.0	0.8377689203627271	0.0	0.0	0.0	0.9471804812612035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9836112880999988	0.0	0.0	0.0	0.0	0.0	0.9336076853985015	0.8163691404177926	1.0000000000000002	0.0	0.8916398686260065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8159371450409245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8957603668643018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9683296637314889	0.0	0.9693630921740699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ottowia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8113590178583969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8399914287026216	0.0	0.0	0.0	0.0	0.0	0.9370518633440781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parabacteroides	0.0	0.0	0.8739125530383434	0.0	0.0	0.9612920232915761	0.9802977652851276	0.0	0.0	0.0	0.0	0.9805403250674563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9496149067490631	0.0	0.0	0.0	0.0	0.0	0.8983642604485956	0.889470104870688	0.8957603668643018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8981550966095068	0.0	0.0	0.8957603668643018	0.0	0.0	0.0	0.0	0.9037841421801582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9742842336020426	0.0	0.938425059045978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paraprevotella	0.9202131394448969	0.8182286168902122	0.9550718099505199	0.0	0.0	0.8703732331309968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9519071930900274	0.0	0.0	0.0	0.0	0.8053872662568292	0.0	0.0	0.0	0.0	0.0	0.8137526474305933	0.0	0.9174234629095708	0.0	0.0	0.0	0.8053872662568292	0.0	0.0	0.8498154108866324	0.9481796323935965	0.0	0.0	0.8152381610342876	0.0	0.0	0.0	0.0	0.0	0.8251943937911976	0.0	0.0	0.8087360843031886	0.0	0.0	0.0	0.8273821811003481	0.0	0.9247369511489062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8779711460710612	0.0	0.9151698530230485	0.0	0.0	0.8597547339752405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9332814566837613	0.0	0.0	0.0	0.0	0.9234042702304276	0.0	0.0	0.0	0.0	0.0
Parvimonas	0.8750148932099417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.897315461837001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8486793089374693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pasteurella	0.9254512495791092	0.0	0.9503288904374104	0.0	0.0	0.9689652607649988	0.9100315103865798	0.0	0.0	0.0	0.0	0.9292203647657071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8391463916782734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8619355325027578	0.0	0.0	0.0	0.0	0.0	0.8685815205124722	0.9547971214204495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8784585919193315	0.0	0.0	0.8838834764831844	0.0	0.0	0.0	0.0	0.9037841421801582	0.8779711460710612	0.0	0.0	0.0	0.859550356664726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.883194467562194	0.0	0.8221786020271292	0.0	0.0	0.0	0.0	0.903888075444833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pectobacterium	0.0	0.0	0.0	0.0	0.8737508631336919	0.0	0.0	0.0	0.0	0.8569685069097838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8504261387648755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8703882797784892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8375298864396493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptoclostridium	0.9561144069429741	0.8212073334045125	0.9359367786508259	0.0	0.0	0.8746431404100634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8048825704772959	0.0	0.0	0.0	0.0	0.8984779183888729	0.0	0.0	0.0	0.0	0.0	0.8523358013529805	0.0	0.8701271814472188	0.0	0.0	0.0	0.8984779183888729	0.0	0.0	0.8776282394467707	0.929400373570213	0.0	0.0	0.9379567695415575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9545819788889429	0.0	0.9315556866316015	0.0	0.0	0.0	0.0	0.0	0.0	0.9151698530230485	0.8486793089374693	0.859550356664726	0.0	0.0	0.0	0.0	0.9221650266007694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.821879249428662	0.0	0.0	0.0	0.0	0.8590885413896174	0.0	0.0	0.0	0.0	0.0
Peptoniphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.8352558796330151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9256597677105338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9205746178983235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.921053872223403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8431325228124728	0.921053872223403	0.0	0.0	0.0	0.0	0.0	0.8161179414175705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.876518277155532	0.0	0.0	0.0	0.0	0.921815031392257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyrobacter	0.8620528951696638	0.0	0.8381163549234937	0.9143769660172257	0.0	0.0	0.0	0.909742796613649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8157152392060412	0.9315436806056674	0.0	0.0	0.0	0.9938837346736188	0.0	0.0	0.0	0.0	0.0	0.9576256492464617	0.0	0.9563085021807363	0.0	0.0	0.0	0.9938837346736188	0.0	0.0	0.0	0.8237292987330287	0.0	0.0	0.9104192233631938	0.0	0.0	0.0	0.0	0.0	0.860222840807309	0.0	0.0	0.0	0.0	0.0	0.0	0.8759193219971554	0.0	0.9637055444152113	0.0	0.0	0.0	0.0	0.0	0.0	0.8597547339752405	0.0	0.0	0.0	0.9221650266007694	0.0	0.0	0.0	0.9352582697146836	0.0	0.9160476805970295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8728060452923663	0.0	0.0	0.0	0.0	0.0
Porphyromonas	0.0	0.0	0.0	0.9741624306768151	0.0	0.0	0.0	0.9566173195735208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8269829537083115	0.9784567920339408	0.0	0.0	0.0	0.9250468006445616	0.0	0.0	0.0	0.0	0.0	0.9607673789042388	0.0	0.9613917876970138	0.0	0.0	0.0	0.9250468006445616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.890415345499389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9127816824954628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9352582697146836	0.0	0.0	0.9232354100661185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9201154613708471	0.8659621204702824	0.0	0.0	0.0	0.0	0.0
Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9454767426122532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9798378335255937	0.9454767426122532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8383367893602528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9008984228587789	0.0	0.0	0.0	0.0	0.890032069462845	0.0	0.0	0.0	0.0	0.9471054922555857	0.0	0.0	0.0
Propionibacterium	0.0	0.0	0.0	0.977383718262604	0.0	0.0	0.0	0.9814955419509761	0.8028905999758633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9718180575566848	0.0	0.0	0.0	0.9138740608910739	0.0	0.0	0.0	0.0	0.0	0.9771015514031404	0.0	0.8894576540745607	0.0	0.0	0.0	0.9138740608910739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9237600135862715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9086215026753626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9160476805970295	0.9232354100661185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8944573713846564	0.8504505192951146	0.0	0.0	0.0	0.0	0.0
Pseudomonas	0.0	0.0	0.0	0.0	0.9176780012256487	0.0	0.0	0.0	0.0	0.9002501232317781	0.0	0.0	0.9993762344751218	0.0	0.999983616450673	0.0	0.0	0.0	0.0	0.0	0.8487926778359937	0.0	0.8310031659629378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9993762344751218	0.0	0.0	0.0	0.0	0.0	0.9993762344751218	0.0	0.0	0.0	0.0	0.90739303073841	0.0	0.0	0.0	0.8038884298687146	0.9366887827655767	0.0	0.0	0.0	0.9993762344751218	0.0	0.0	0.9993762344751218	0.9993762344751218	0.0	0.0	0.0	0.0	0.9686636740486216	0.9536587231264118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9993762344751218	0.0	0.0	0.0	0.0	0.9706694117053103	0.0	0.9322306875111518	0.9993762344751218	0.0	0.0	0.0	0.8742152114923742	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychrobacter	0.0	0.0	0.0	0.0	0.919280269851249	0.0	0.0	0.0	0.0	0.900812018713448	0.0	0.0	1.0	0.0	0.999562011804672	0.0	0.0	0.0	0.0	0.0	0.8490391280520837	0.0	0.8315218406203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.907959384500452	0.0	0.0	0.0	0.8043901807320061	0.9349534378964993	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.9768308314557045	0.9542058149170172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9993762344751218	0.0	0.0	0.0	0.0	0.0	0.9731217906395251	0.0	0.9333770864097458	1.0	0.0	0.0	0.0	0.8757059769312219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Riemerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8215838362577492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseburia	0.0	0.0	0.8664002254439633	0.0	0.0	0.9552707685395714	0.9178132823527934	0.0	0.0	0.0	0.0	0.9454259926738905	0.0	0.0	0.0	0.8521624680230693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9958152077788769	0.0	0.0	0.0	0.0	0.0	0.9421735679429919	0.8830493207754984	0.9683296637314889	0.0	0.8435891746035447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.808577922366164	0.0	0.0	0.8058229640253805	0.0	0.0	0.9683296637314889	0.0	0.9742842336020426	0.0	0.0	0.883194467562194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9795485414159961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rothia	0.0	0.0	0.0	0.0	0.8325779542332412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium	0.0	0.0	0.8356578380810946	0.0	0.0	0.9222119483054634	0.8672415951255463	0.0	0.0	0.0	0.0	0.8867783420823423	0.0	0.0	0.0	0.8803627394237236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9819119385848808	0.0	0.0	0.0	0.0	0.0	0.9283256345367642	0.8511783616476087	0.9693630921740699	0.0	0.8544224118363719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8030610298589518	0.0	0.0	0.0	0.0	0.0	0.9693630921740699	0.0	0.938425059045978	0.0	0.0	0.8221786020271292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9795485414159961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sanguibacter	0.0	0.0	0.0	0.0	0.9684788511787913	0.0	0.0	0.0	0.0	0.970525628622235	0.0	0.0	0.9731217906395251	0.0	0.9711491589244472	0.0	0.0	0.0	0.0	0.0	0.9362692135250139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9731217906395251	0.0	0.0	0.0	0.0	0.0	0.9731217906395251	0.0	0.0	0.0	0.0	0.8995470088978919	0.0	0.0	0.8498465024167026	0.9120335058507203	0.882835333255562	0.0	0.0	0.0	0.9731217906395251	0.0	0.0	0.9731217906395251	0.9731217906395251	0.0	0.0	0.0	0.0	0.9617586074799306	0.9553647797214954	0.0	0.0	0.0	0.0	0.0	0.0	0.8375298864396493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9706694117053103	0.9731217906395251	0.0	0.0	0.0	0.0	0.0	0.0	0.9548542640625217	0.9731217906395251	0.0	0.0	0.0	0.8954012619501293	0.0	0.0	0.0	0.0	0.0	0.0	0.8444678363528497
Scardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9570202978345286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9387560215545943	0.9570202978345286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.876518277155532	0.0	0.0	0.9008984228587789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.924267959083152	0.0	0.0	0.0	0.0	0.8367622105206189	0.0	0.0	0.0
Selenomonas	0.0	0.0	0.0	0.0	0.8586129268982603	0.0	0.0	0.0	0.0	0.896560607398556	0.0	0.0	0.9333770864097458	0.0	0.9324954902852574	0.0	0.0	0.8142465860297354	0.0	0.0	0.8968274199376061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9333770864097458	0.0	0.0	0.909996654451137	0.0	0.0	0.9333770864097458	0.0	0.0	0.0	0.0	0.9819226195043439	0.0	0.0	0.847254822983565	0.8626869128422845	0.8684686152359136	0.0	0.0	0.0	0.9333770864097458	0.0	0.0	0.9333770864097458	0.9333770864097458	0.0	0.0	0.0	0.0	0.9151705835620066	0.9950385494483611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9322306875111518	0.9333770864097458	0.0	0.0	0.0	0.0	0.9548542640625217	0.0	0.0	0.9333770864097458	0.0	0.0	0.0	0.9865718925863731	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	0.0	0.0	0.0	0.0	0.919280269851249	0.0	0.0	0.0	0.0	0.900812018713448	0.0	0.0	1.0	0.0	0.999562011804672	0.0	0.0	0.0	0.0	0.0	0.8490391280520837	0.0	0.8315218406203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.907959384500452	0.0	0.0	0.0	0.8043901807320061	0.9349534378964993	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.9768308314557045	0.9542058149170172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9993762344751218	1.0	0.0	0.0	0.0	0.0	0.9731217906395251	0.0	0.9333770864097458	0.0	0.0	0.0	0.0	0.8757059769312219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Simonsiella	0.9244248384245967	0.8622386598984535	0.9139136469460648	0.0	0.0	0.844092870892603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9391663155914978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.815114839398386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9050980046960331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.831425290347396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8628938254421274	0.8058789669495773	0.0	0.0	0.0	0.0	0.0	0.9332814566837613	0.0	0.903888075444833	0.0	0.821879249428662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9251489029628508	0.0	0.0	0.0	0.0	0.0
