TAXA	Abiotrophia	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Aggregatibacter	Algoriphagus	Alloprevotella	Alysiella	Anaeroglobus	Atopobium	Avibacterium	Bacteroides	Barnesiella	Brochothrix	Bulleidia	Campylobacter	Capnocytophaga	Cardiobacterium	Carnobacterium	Catonella	Cellulomonas	Centipeda	Cetobacterium	Chlamydia	Corynebacterium	Cryptobacterium	Dechloromonas	Dialister	Eggerthia	Eikenella	Enterococcus	Eubacterium	Filifactor	Fusobacterium	Gemella	Geobacillus	Granulicatella	Haemophilus	Hallella	Helcococcus	Histophilus	Isoptericola	Kingella	Kytococcus	Lachnoanaerobaculum	Lactobacillus	Lactococcus	Lautropia	Leptotrichia	Mannheimia	Megasphaera	Mitsuokella	Mogibacterium	Morococcus	Mycoplasma	Necropsobacter	Neisseria	Olsenella	Oribacterium	Ottowia	Parabacteroides	Paracoccus	Paraprevotella	Parvimonas	Pasteurella	Peptoniphilus	Peptostreptococcus	Phocaeicola	Porphyrobacter	Porphyromonas	Prevotella	Propionibacterium	Pseudomonas	Pseudoramibacter	Rothia	Sanguibacter	Scardovia	Selenomonas	Simonsiella	Sneathia	Solobacterium	Staphylococcus	Stomatobaculum	Streptobacillus	Streptococcus	Tannerella	Treponema	Trueperella	Veillonella	Vibrio	Xylanimonas
Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8752296863228551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haemophilus	0.0	0.0	0.0	0.9984125741442562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9739730480423617	0.9896072529146793	0.0	0.0	0.0	0.9896072529146793	0.9896072529146793	0.0	0.0	0.0	0.0	0.9714405909663718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9827603801721108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9339234829587764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9896072529146793	0.0
Hallella	0.9070046573421934	0.0	0.0	0.0	1.0	0.0	0.999667732586604	0.0	0.0	0.0	1.0	0.9988206152282789	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.875	0.9910601032668827	0.0	1.0	0.0	0.0	0.0	0.8584017843851494	1.0	0.0	0.9982731812361941	1.0	0.0	1.0	0.9991437621514134	0.9993502695695068	0.8775344025064875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.9923721235559481	0.9991072855495808	0.0	0.0	0.0	0.9791334516174465	0.0	0.9986506538179853	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9997798474567023	0.0	0.0	0.0	0.0	0.9923721235559482	0.0	0.0	0.9963221648111518	0.0	0.0	0.9740798009475132	0.0	0.0	0.0	1.0	0.0	0.9159122675962238	0.9923721235559481	0.0	0.0	0.0	0.99654575824488	0.0	0.9997775751212505	0.0	0.0	0.998025689793752	0.9993216505720218	0.9855274566525744	0.0	0.0	0.875
Helcococcus	0.0	0.0	0.0	0.9861857140305986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9935519043345318	1.0	0.0	0.9896072529146793	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.984773260577354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9935539908380826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9558324667887306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Histophilus	0.0	0.0	0.0	0.9861857140305986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9935519043345318	1.0	0.0	0.9896072529146793	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.984773260577354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9935539908380826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9558324667887306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Isoptericola	0.9070046573421934	0.0	0.0	0.0	1.0	0.0	0.999667732586604	0.0	0.0	0.0	1.0	0.9988206152282789	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.875	0.9910601032668827	0.0	1.0	0.0	0.0	0.0	0.8584017843851494	1.0	0.0	0.9982731812361941	1.0	0.0	1.0	0.9991437621514134	0.9993502695695068	0.8775344025064875	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.9923721235559481	0.9991072855495808	0.0	0.0	0.0	0.9791334516174465	0.0	0.9986506538179853	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9997798474567023	0.0	0.0	0.0	0.0	0.9923721235559482	0.0	0.0	0.9963221648111518	0.0	0.0	0.9740798009475132	0.0	0.0	0.0	1.0	0.0	0.9159122675962238	0.9923721235559481	0.0	0.0	0.0	0.99654575824488	0.0	0.9997775751212505	0.0	0.0	0.998025689793752	0.9993216505720218	0.9855274566525744	0.0	0.0	0.875
Kingella	0.0	0.9981406840551481	0.8532654839339329	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.9981406840551481	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975409052206207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.9993319188502714	0.0	0.9981406840551481	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.9981406840551481	0.9981406840551481	0.906213972457239	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.985209678493855	0.0	0.0	0.0	0.0	0.0	0.0	0.9980516141829681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kytococcus	0.8988137514838974	0.0	0.0	0.0	0.9923721235559481	0.0	0.992042390637328	0.0	0.0	0.0	0.9923721235559481	0.9971872527088884	0.0	0.0	0.0	0.0	0.9923721235559481	0.0	0.0	0.8683256081114546	0.9803781956973574	0.0	0.9923721235559481	0.0	0.0	0.0	0.8509637790390052	0.9923721235559481	0.0	0.983416821220499	0.9923721235559481	0.0	0.9923721235559481	0.9966228409395557	0.9872841262982697	0.8724286447350741	0.0	0.0	0.0	0.0	0.9923721235559481	0.0	0.0	0.9923721235559481	0.0	0.0	0.9929169346652431	0.0	0.0	0.0	0.972959260002538	0.0	0.99103307001989	0.0	0.9923721235559481	0.0	0.0	0.0	0.0	0.9923721235559481	0.9898254709113985	0.0	0.0	0.0	0.0	0.9696048632218845	0.0	0.0	0.9992856153288129	0.0	0.0	0.9662744903325748	0.0	0.0	0.0	0.9923721235559481	0.0	0.8995747134876162	1.0	0.0	0.0	0.0	0.9843657848193562	0.0	0.9895514178556786	0.0	0.0	0.9967494878154425	0.994043390452206	0.9780099749810081	0.0	0.0	0.8683256081114546
Lachnoanaerobaculum	0.9212577834731036	0.0	0.0	0.0	0.9991072855495808	0.0	0.9982198069195389	0.0	0.0	0.0	0.9991072855495808	0.9984924369482503	0.0	0.0	0.0	0.0	0.9991072855495808	0.0	0.0	0.8920600763835543	0.9941434193100478	0.0	0.9991072855495808	0.0	0.0	0.0	0.8764651785545712	0.9991072855495808	0.0	0.9967002708105043	0.9991072855495808	0.0	0.9991072855495808	0.998731971678663	0.998039845182571	0.877373901999008	0.0	0.0	0.0	0.0	0.9991072855495808	0.0	0.0	0.9991072855495808	0.0	0.9929169346652431	0.0	0.0	0.0	0.0	0.9865564977325797	0.0	0.9995672245475229	0.0	0.9991072855495808	0.0	0.0	0.0	0.0	0.9991072855495808	0.9988462337760033	0.0	0.0	0.0	0.0	0.9900555025768706	0.0	0.0	0.9964271719126739	0.0	0.0	0.9734353721085616	0.0	0.0	0.0	0.9991072855495808	0.0	0.9225773556658455	0.9929169346652431	0.0	0.0	0.0	0.9926389876658512	0.0	0.9986402944546824	0.0	0.0	0.99760699548544	0.9988157813619059	0.9875986540448939	0.0	0.0	0.8920600763835543
Lactobacillus	0.0	0.0	0.0	0.9685071245367146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9948036825980687	0.984773260577354	0.0	0.9714405909663718	0.0	0.984773260577354	0.984773260577354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8234279873051886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9942703489167308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9352447012025747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.984773260577354	0.0
Lactococcus	0.0	0.9999999999999999	0.8322397195638237	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9759000729485333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.0	0.9990003757991665	0.0	0.9999999999999999	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.0	0.0	0.0	0.999963019802883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lautropia	0.0	0.9990003757991665	0.8453716453469737	0.0	0.0	0.0	0.0	0.0	0.0	0.9990003757991665	0.0	0.0	0.9990003757991665	0.0	0.0	0.9990003757991665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9813105082181368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9993319188502714	0.0	0.0	0.0	0.9990003757991665	0.0	0.0	0.9990003757991665	0.0	0.0	0.0	0.9990003757991665	0.0	0.0	0.0	0.0	0.0	0.9990003757991665	0.9990003757991665	0.9990003757991665	0.8922540728567396	0.0	0.0	0.0	0.0	0.0	0.9990003757991665	0.0	0.0	0.9814784712286397	0.0	0.0	0.0	0.0	0.0	0.0	0.9987117622376731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptotrichia	0.9677837288049596	0.0	0.0	0.0	0.9791334516174465	0.0	0.9761358245674642	0.0	0.0	0.0	0.9791334516174465	0.9784885184059088	0.0	0.0	0.0	0.0	0.9791334516174465	0.0	0.0	0.9501742687958274	0.9926976230332365	0.0	0.9791334516174465	0.0	0.0	0.0	0.9394436202873259	0.9791334516174465	0.0	0.9768258268620613	0.9791334516174465	0.0	0.9791334516174465	0.978729530750706	0.9781188084545201	0.8499428286825508	0.0	0.0	0.0	0.0	0.9791334516174465	0.0	0.0	0.9791334516174465	0.0	0.972959260002538	0.9865564977325797	0.0	0.0	0.0	0.0	0.0	0.9860829395842846	0.0	0.9791334516174465	0.0	0.0	0.0	0.0	0.9791334516174465	0.9796574334842933	0.0	0.0	0.0	0.0	0.9703702252500034	0.0	0.0	0.976432131746609	0.0	0.0	0.9497264544099248	0.0	0.0	0.0	0.9791334516174465	0.0	0.9418036432695435	0.972959260002538	0.0	0.0	0.0	0.9635316475348834	0.0	0.9786942038661647	0.0	0.0	0.9763082548792955	0.9791182748250574	0.9824666853041345	0.0	0.0	0.9501742687958274
Mannheimia	0.0	0.9999999999999999	0.8322397195638237	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9759000729485333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.9999999999999999	0.9990003757991665	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.0	0.0	0.0	0.999963019802883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera	0.9178407194311697	0.0	0.0	0.0	0.9986506538179853	0.0	0.9975731157840987	0.0	0.0	0.0	0.9986506538179853	0.9974728604446033	0.0	0.0	0.0	0.0	0.9986506538179853	0.0	0.0	0.8883345932218125	0.9930109357817891	0.0	0.9986506538179853	0.0	0.0	0.0	0.8726501232019542	0.9986506538179853	0.0	0.9969261651304854	0.9986506538179853	0.0	0.9986506538179853	0.9977955713306703	0.998001800098768	0.888614125167247	0.0	0.0	0.0	0.0	0.9986506538179853	0.0	0.0	0.9986506538179853	0.0	0.99103307001989	0.9995672245475229	0.0	0.0	0.0	0.9860829395842846	0.0	0.0	0.0	0.9986506538179853	0.0	0.0	0.0	0.0	0.9986506538179853	0.9985533924279779	0.0	0.0	0.0	0.0	0.9910330700198902	0.0	0.0	0.9949777813020071	0.0	0.0	0.9782570836129502	0.0	0.0	0.0	0.9986506538179853	0.0	0.918615559659012	0.99103307001989	0.0	0.0	0.0	0.9913437045306696	0.0	0.9984285290673967	0.0	0.0	0.9973463372435056	0.9984670214103097	0.9841976389416696	0.0	0.0	0.8883345932218125
Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.801783725737273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9127908668238534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9340888880768503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mogibacterium	0.9070046573421934	0.0	0.0	0.0	1.0	0.0	0.999667732586604	0.0	0.0	0.0	1.0	0.9988206152282789	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.875	0.9910601032668827	0.0	1.0	0.0	0.0	0.0	0.8584017843851494	1.0	0.0	0.9982731812361941	1.0	0.0	1.0	0.9991437621514134	0.9993502695695068	0.8775344025064875	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.9923721235559481	0.9991072855495808	0.0	0.0	0.0	0.9791334516174465	0.0	0.9986506538179853	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9997798474567023	0.0	0.0	0.0	0.0	0.9923721235559482	0.0	0.0	0.9963221648111518	0.0	0.0	0.9740798009475132	0.0	0.0	0.0	1.0	0.0	0.9159122675962238	0.9923721235559481	0.0	0.0	0.0	0.99654575824488	0.0	0.9997775751212505	0.0	0.0	0.998025689793752	0.9993216505720218	0.9855274566525744	0.0	0.0	0.875
Morococcus	0.0	0.9999999999999999	0.8322397195638237	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9759000729485333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.9999999999999999	0.9990003757991665	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.9999999999999999	0.9999999999999999	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.0	0.0	0.0	0.999963019802883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycoplasma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8039136952541229	0.0	0.8752296863228551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8234279873051886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8065460173549716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8296868513583306	0.0	0.0	0.0	0.0	0.0	0.0
Necropsobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9583727150068313	0.0	0.0	0.9999999999999999	0.9165785722292263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.883076548438201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neisseria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8836338556468615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9355527210276007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9726360708488988	0.0	0.0
Olsenella	0.9070046573421934	0.0	0.0	0.0	1.0	0.0	0.999667732586604	0.0	0.0	0.0	1.0	0.9988206152282789	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.875	0.9910601032668827	0.0	1.0	0.0	0.0	0.0	0.8584017843851494	1.0	0.0	0.9982731812361941	1.0	0.0	1.0	0.9991437621514134	0.9993502695695068	0.8775344025064875	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.9923721235559481	0.9991072855495808	0.0	0.0	0.0	0.9791334516174465	0.0	0.9986506538179853	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.9997798474567023	0.0	0.0	0.0	0.0	0.9923721235559482	0.0	0.0	0.9963221648111518	0.0	0.0	0.9740798009475132	0.0	0.0	0.0	1.0	0.0	0.9159122675962238	0.9923721235559481	0.0	0.0	0.0	0.99654575824488	0.0	0.9997775751212505	0.0	0.0	0.998025689793752	0.9993216505720218	0.9855274566525744	0.0	0.0	0.875
Oribacterium	0.9085714605958236	0.0	0.0	0.0	0.9997798474567023	0.0	0.9995267504160197	0.0	0.0	0.0	0.9997798474567023	0.9976837757041954	0.0	0.0	0.0	0.0	0.9997798474567023	0.0	0.0	0.8767868672785547	0.9915294845346398	0.0	0.9997798474567023	0.0	0.0	0.0	0.8604464510091436	0.9997798474567023	0.0	0.999162788513924	0.9997798474567023	0.0	0.9997798474567023	0.9981424427212389	0.9998109360615646	0.877047263181971	0.0	0.0	0.0	0.0	0.9997798474567023	0.0	0.0	0.9997798474567023	0.0	0.9898254709113985	0.9988462337760033	0.0	0.0	0.0	0.9796574334842933	0.0	0.9985533924279779	0.0	0.9997798474567023	0.0	0.0	0.0	0.0	0.9997798474567023	0.0	0.0	0.0	0.0	0.0	0.994481829706701	0.0	0.0	0.9944845897668517	0.0	0.0	0.9741149937786526	0.0	0.0	0.0	0.9997798474567023	0.0	0.9201872914384815	0.9898254709113985	0.0	0.0	0.0	0.9968524096496314	0.0	0.9999557730223316	0.0	0.0	0.9968857982487287	0.9988996227262771	0.9865110147955627	0.0	0.0	0.8767868672785547
Ottowia	0.0	0.9999999999999999	0.8322397195638237	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9759000729485333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.9999999999999999	0.9990003757991665	0.0	0.9999999999999999	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.9999999999999999	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.0	0.0	0.0	0.999963019802883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parabacteroides	0.0	0.9999999999999999	0.8322397195638237	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9759000729485333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.9999999999999999	0.9990003757991665	0.0	0.9999999999999999	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.9999999999999999	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.0	0.0	0.0	0.999963019802883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paracoccus	0.0	0.9999999999999999	0.8322397195638237	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9759000729485333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9981406840551481	0.0	0.0	0.0	0.9999999999999999	0.9990003757991665	0.0	0.9999999999999999	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.9999999999999999	0.0	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0	0.0	0.973663721252963	0.0	0.0	0.0	0.0	0.0	0.0	0.999963019802883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paraprevotella	0.0	0.8838834764831841	0.9053574604251852	0.0	0.0	0.0	0.0	0.0	0.0	0.8838834764831841	0.0	0.0	0.8838834764831841	0.0	0.0	0.8838834764831841	0.0	0.0	0.9491885450548225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8280786712108251	0.0	0.0	0.8660254037844383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.906213972457239	0.0	0.0	0.0	0.8838834764831841	0.8922540728567396	0.0	0.8838834764831841	0.0	0.0	0.0	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.8838834764831841	0.8838834764831841	0.8838834764831841	0.0	0.0	0.0	0.0	0.0	0.0	0.8838834764831841	0.0	0.0	0.949633406749377	0.0	0.0	0.8452427151738885	0.0	0.0	0.0	0.8852105607446081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvimonas	0.9013585242797181	0.0	0.0	0.0	0.9923721235559482	0.0	0.992042390637328	0.0	0.0	0.0	0.9923721235559482	0.9852162172622031	0.0	0.0	0.0	0.0	0.9923721235559482	0.0	0.0	0.8683256081114546	0.9866226428037099	0.0	0.9923721235559482	0.0	0.0	0.0	0.8527442242300064	0.9923721235559482	0.0	0.9979001322841292	0.9923721235559482	0.0	0.9923721235559482	0.9864219930281991	0.9961705720795323	0.8692527122824528	0.0	0.0	0.0	0.0	0.9923721235559482	0.0	0.0	0.9923721235559482	0.0	0.9696048632218845	0.9900555025768706	0.0	0.0	0.0	0.9703702252500034	0.0	0.9910330700198902	0.0	0.9923721235559482	0.0	0.0	0.0	0.0	0.9923721235559482	0.994481829706701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9781590695501912	0.0	0.0	0.9670247908259033	0.0	0.0	0.0	0.9923721235559482	0.0	0.9182768904832006	0.9696048632218845	0.0	0.0	0.0	0.9935226758409317	0.0	0.9947513727577054	0.0	0.0	0.9840762584725887	0.9893545065349788	0.9780099749810081	0.0	0.0	0.8683256081114546
