TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Proteiniclasticum	R_Retroauricular_crease	#acf59a	1	15.0	1.0	#a6f89d	#7019ff	Mixed	#cccccc
Pseudarthrobacter	Anterior_nares	#8000ff	1	12.0	0.0	#6afdc0	#8000ff	Mixed	#cccccc
Pseudorhodoferax	L_Retroauricular_crease	#34e4d9	1	25.0	24.0	#ff1f10	#ff8444	Mixed	#cccccc
Psychromonas	Anterior_nares	#8000ff	2	2.0	28.0	#5a3bfd	#ff1c0e	Mixed	#cccccc
Riemerella	Buccal_mucosa	#445cfb	3	1.0	9.0	#6e1cff	#1fd3e1	Mixed	#cccccc
Rubritepida	Anterior_nares	#8000ff	1	3.0	18.0	#4659fb	#bced8f	Mixed	#cccccc
Runella	Keratinized_gingiva	#17cbe4	1	21.0	3.0	#ff934d	#4c50fc	Mixed	#cccccc
Sanguibacteroides	Stool	#e8cb72	2	23.0	21.0	#ff5c2f	#f0c46c	Mixed	#cccccc
Serinicoccus	R_Retroauricular_crease	#acf59a	3	8.0	4.0	#1dd1e2	#396bf9	Mixed	#cccccc
Solimonas	Anterior_nares	#8000ff	3	20.0	23.0	#ffa95b	#ff9b52	Mixed	#cccccc
Sorangium	Anterior_nares	#8000ff	1	8.0	14.0	#1dd1e2	#76ffb9	Mixed	#cccccc
Sporosarcina	Anterior_nares	#8000ff	1	6.0	13.0	#0ca7ef	#64fbc3	Mixed	#cccccc
Tessaracoccus	Anterior_nares	#8000ff	1	24.0	3.0	#ff3e1f	#4c50fc	Mixed	#cccccc
Tetrasphaera	L_Retroauricular_crease	#34e4d9	3	8.0	29.0	#1dd1e2	#ff0000	Mixed	#cccccc
Thauera	Supragingival_plaque	#ff8646	1	0.0	5.0	#8000ff	#2981f6	Mixed	#cccccc
Thermaerobacter	Anterior_nares	#8000ff	1	15.0	10.0	#a6f89d	#2fe0db	Mixed	#cccccc
Thermanaerovibrio	Anterior_nares	#8000ff	1	10.0	12.0	#44eed2	#52f5cb	Mixed	#cccccc
Thermoactinomyces	R_Retroauricular_crease	#acf59a	2	8.0	4.0	#1dd1e2	#396bf9	Mixed	#cccccc
Thermobispora	Anterior_nares	#8000ff	1	22.0	11.0	#ff793e	#40ecd4	Mixed	#cccccc
Thermocrinis	Buccal_mucosa	#445cfb	3	4.0	8.0	#3176f8	#0dc2e8	Mixed	#cccccc
Thermomonas	Anterior_nares	#8000ff	2	3.0	27.0	#4659fb	#ff381c	Mixed	#cccccc
Timonella	Anterior_nares	#8000ff	1	8.0	14.0	#1dd1e2	#76ffb9	Mixed	#cccccc
Tuberibacillus	Anterior_nares	#8000ff	1	18.0	2.0	#e0d377	#5e35fe	Mixed	#cccccc
Ureaplasma	Vaginal_introitus	#ff0000	2	26.0	17.0	#ff0000	#abf69b	Mixed	#cccccc
Weeksella	Buccal_mucosa	#445cfb	3	1.0	9.0	#6e1cff	#1fd3e1	Mixed	#cccccc
Xanthobacter	Anterior_nares	#8000ff	3	20.0	23.0	#ffa95b	#ff9b52	Mixed	#cccccc
Archangium	Anterior_nares	#8000ff	1	16.0	7.0	#b9ef92	#06aeed	Mixed	#cccccc
Arcobacter	L_Retroauricular_crease	#34e4d9	4	4.0	8.0	#3176f8	#0dc2e8	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	1	11.0	6.0	#56f7ca	#1898f2	Mixed	#cccccc
Cystobacter	Anterior_nares	#8000ff	1	8.0	14.0	#1dd1e2	#76ffb9	Mixed	#cccccc
Advenella	Anterior_nares	#8000ff	2	8.0	4.0	#1dd1e2	#396bf9	Mixed	#cccccc
Atopococcus	Anterior_nares	#8000ff	2	1.0	9.0	#6e1cff	#1fd3e1	Mixed	#cccccc
Actinomycetospora	L_Retroauricular_crease	#34e4d9	1	24.0	3.0	#ff3e1f	#4c50fc	Mixed	#cccccc
Acetobacter	L_Retroauricular_crease	#34e4d9	1	12.0	0.0	#6afdc0	#8000ff	Mixed	#cccccc
Faecalitalea	Stool	#e8cb72	1	19.0	16.0	#f4c069	#99fca6	Mixed	#cccccc
Fischerella	Anterior_nares	#8000ff	3	26.0	17.0	#ff0000	#abf69b	Mixed	#cccccc
Jonquetella	R_Retroauricular_crease	#acf59a	2	5.0	19.0	#1e91f3	#cee184	Mixed	#cccccc
Dactylosporangium	Anterior_nares	#8000ff	1	9.0	15.0	#30e1da	#86ffb0	Mixed	#cccccc
Leadbetterella	Anterior_nares	#8000ff	1	17.0	22.0	#cce385	#ffb05f	Mixed	#cccccc
Flaviflexus	Anterior_nares	#8000ff	1	3.0	18.0	#4659fb	#bced8f	Mixed	#cccccc
Methylobacillus	R_Retroauricular_crease	#acf59a	2	14.0	25.0	#92fda9	#ff6d38	Mixed	#cccccc
Leptonema	Anterior_nares	#8000ff	1	25.0	24.0	#ff1f10	#ff8444	Mixed	#cccccc
Nitrosospira	Anterior_nares	#8000ff	1	7.0	26.0	#08bee9	#ff532a	Mixed	#cccccc
Kurthia	Anterior_nares	#8000ff	2	22.0	20.0	#ff793e	#ded579	Mixed	#cccccc
Acidithiobacillus	Buccal_mucosa	#445cfb	1	15.0	1.0	#a6f89d	#7019ff	Mixed	#cccccc
Pseudoalteromonas	L_Retroauricular_crease	#34e4d9	3	2.0	28.0	#5a3bfd	#ff1c0e	Mixed	#cccccc
Komagataeibacter	Anterior_nares	#8000ff	4	1.0	9.0	#6e1cff	#1fd3e1	Mixed	#cccccc
Lachnospira	Stool	#e8cb72	2	23.0	21.0	#ff5c2f	#f0c46c	Mixed	#cccccc
Leisingera	R_Retroauricular_crease	#acf59a	2	20.0	23.0	#ffa95b	#ff9b52	Mixed	#cccccc
Oscillatoria	R_Retroauricular_crease	#acf59a	4	20.0	23.0	#ffa95b	#ff9b52	Mixed	#cccccc
Chelatococcus	Anterior_nares	#8000ff	1	6.0	13.0	#0ca7ef	#64fbc3	Mixed	#cccccc
Siccibacter	Anterior_nares	#8000ff	2	8.0	29.0	#1dd1e2	#ff0000	Mixed	#cccccc
Anaerofustis	Stool	#e8cb72	1	0.0	5.0	#8000ff	#2981f6	Mixed	#cccccc
Azonexus	Buccal_mucosa	#445cfb	1	15.0	10.0	#a6f89d	#2fe0db	Mixed	#cccccc
Caldimonas	R_Retroauricular_crease	#acf59a	1	10.0	12.0	#44eed2	#52f5cb	Mixed	#cccccc
Caldilinea	Anterior_nares	#8000ff	1	22.0	11.0	#ff793e	#40ecd4	Mixed	#cccccc
Phyllobacterium	Anterior_nares	#8000ff	2	3.0	27.0	#4659fb	#ff381c	Mixed	#cccccc
Actinobacillus	Attached	#622ffe	1	18.0	2.0	#e0d377	#5e35fe	Mixed	#cccccc
