TAXA	Abiotrophia	Acetivibrio	Acetobacter	Acidithiobacillus	Acinetobacter	Actinobacillus	Adlercreutzia	Aerococcus	Aeromonas	Agrobacterium	Akkermansia	Alcaligenes	Alicycliphilus	Aliihoeflea	Alishewanella	Alistipes	Alkaliphilus	Alloprevotella	Altererythrobacter	Anaerococcus	Anaeroglobus	Arcanobacterium	Arcobacter	Asticcacaulis	Atopobium	Aureimonas	Azohydromonas	Azotobacter	Bacteroides	Barnesiella	Basilea	Belnapia	Bergeyella	Bhargavaea	Bilophila	Blastococcus	Blautia	Brachybacterium	Bradyrhizobium	Brevundimonas	Brochothrix	Burkholderia	Butyricicoccus	Butyrivibrio	Caballeronia	Caldibacillus	Caldimonas	Caloramator	Campylobacter	Candidatus Odyssella	Capnocytophaga	Carnobacterium	Casaltella	Caulobacter	Cellulomonas	Centipeda	Chlamydia	Chryseobacterium	Citrobacter	Clostridium	Comamonas	Conchiformibius	Coprococcus	Crocosphaera	Cryptobacterium	Cupriavidus	Curtobacterium	Curvibacter	Dechloromonas	Defluviitalea	Delftia	Dermacoccus	Desulfovibrio	Devosia	Dialister	Diaphorobacter	Dietzia	Dolosigranulum	Dorea	Duganella	Dyadobacter	Dysgonomonas	Eggerthia	Empedobacter	Enhydrobacter	Enorma	Ensifer	Epilithonimonas	Erysipelatoclostridium	Escherichia	Eubacterium	Ewingella	Facklamia	Faecalibacterium	Fenollaria	Fermentimonas	Filifactor	Finegoldia	Flavonifractor	Frateuria	Fusobacterium	Gardnerella	Gemella	Geobacillus	Gluconobacter	Gordonia	Granulicatella	Gulbenkiania	Haematobacter	Haemophilus	Halomonas	Helcobacillus	Helcococcus	Helicobacter	Herbaspirillum	Holdemanella	Holdemania	Idiomarina	Intestinimonas	Isoptericola	Janibacter	Janthinobacterium	Jeotgalicoccus	Jonquetella	Ketogulonicigenium	Kineosphaera	Kingella	Kocuria	Lachnoclostridium	Lachnospira	Lactobacillus	Leclercia	Legionella	Leisingera	Leptotrichia	Leucobacter	Leuconostoc	Levyella	Limnohabitans	Listeria	Marinilabilia	Massilia	Megasphaera	Meiothermus	Mesorhizobium	Methylobacillus	Microbacterium	Micrococcus	Microcoleus	Microlunatus	Mobiluncus	Mycoplasma	Nakamurella	Neisseria	Nesterenkonia	Niveispirillum	Nocardioides	Odoribacter	Oribacterium	Ornithinimicrobium	Oscillatoria	Oscillibacter	Ottowia	Paenibacillus	Pantoea	Parabacteroides	Paraburkholderia	Paracoccus	Paraprevotella	Parasutterella	Pasteurella	Pectobacterium	Pelomonas	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phenylobacterium	Photobacterium	Phyllobacterium	Polynucleobacter	Pontibacter	Porphyrobacter	Porphyromonas	Propionicicella	Proteiniclasticum	Pseudoflavonifractor	Pseudomonas	Pseudoxanthomonas	Rahnella	Ralstonia	Raoultella	Rheinheimera	Rhizobium	Rhodobacter	Rhodococcus	Rickettsiella	Rikenella	Roseburia	Roseomonas	Rouxiella	Rubellimicrobium	Rubrobacter	Rudanella	Ruminiclostridium	Ruminococcus	Sandarakinorhabdus	Sanguibacter	Scytonema	Sediminibacterium	Serratia	Shinella	Simonsiella	Skermanella	Sneathia	Solobacterium	Sphaerobacter	Sphaerotilus	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Stenotrophomonas	Stomatobaculum	Streptomyces	Subdoligranulum	Tannerella	Tatumella	Tepidimonas	Thermoactinomyces	Thermus	Treponema	Turicella	Ureaplasma	Ureibacillus	Varibaculum	Veillonella	Vibrio	Weeksella	Weissella	Xanthomonas	Xylanimonas
Rhizobium	0.0	0.0	0.0	0.0	0.8186265617601999	0.0	0.0	0.8044376373581936	0.9011775001571056	0.8676998497364912	0.0	0.0	0.0	0.8945269331863442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9222688462511591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9194211702333095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8436604909797374	0.9060888152732113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8899817152763031	0.8353597488557384	0.0	0.0	0.9011775001571056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8219564351466889	0.0	0.0	0.0	0.0	0.9011775001571056	0.0	0.0	0.0	0.8969015120893583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8219564351466889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8833306331236213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8198238081639654	0.0	0.0	0.0	0.9024080644255116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9011775001571056	0.0	0.0	0.0	0.8747765190974771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.896406883900895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8137763487794327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8430223543416635	0.0	0.0	0.8968201819794188	0.0	0.0	0.0	0.0	0.9011775001571056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8553183167245574	0.0	0.0
Rhodobacter	0.0	0.0	0.0	0.0	0.0	0.901181399984017	0.0	0.0	0.0	0.0	0.9469239221612067	0.8278937048422852	0.0	0.0	0.0	0.8353433208678688	0.9796391673838648	0.0	0.0	0.0	0.0	0.0	0.9796391673838648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8849825793658052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9796391673838648	0.0	0.0	0.0	0.908275222715932	0.0	0.0	0.0	0.0	0.0	0.9726907727304507	0.0	0.0	0.0	0.0	0.0	0.9459873433395205	0.8278937048422852	0.0	0.0	0.8891780598658919	0.0	0.9796391673838648	0.9432185612807643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.850054292310676	0.0	0.0	0.0	0.8838731498196128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9313565055143207	0.0	0.0	0.0	0.9479614125676814	0.0	0.0	0.9610923693964037	0.0	0.0	0.0	0.0	0.0	0.0	0.9796391673838648	0.0	0.0	0.0	0.0	0.0	0.0	0.9634134944445283	0.0	0.0	0.0	0.0	0.0	0.8278937048422852	0.9552325346722923	0.0	0.0	0.0	0.0	0.0	0.813551476333828	0.9731665019861644	0.8524441110523984	0.0	0.9796391673838648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8278937048422852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9804127175897577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8621588943742303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9796391673838648	0.0	0.9642145600961725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9778109753617722	0.0	0.0	0.8278937048422852	0.0	0.0	0.0
Rhodococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8028388450886405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rickettsiella	0.0	0.8587782018658834	0.0	0.0	0.0	0.8587782018658834	0.0	0.0	0.0	0.0	0.9401051912954409	0.0	0.0	0.0	0.0	0.8566897101216195	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8920569170679556	0.0	0.8062257748298547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.87949013503138	0.0	0.0	0.0	0.0	0.0	0.9929071898258516	0.0	0.0	0.0	0.0	0.0	0.9667701132419928	0.0	0.0	0.0	0.8604200024669125	0.0	1.0	0.9628224275675279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8677218312746247	0.0	0.0	0.0	0.9422163971882654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9522962814809308	0.0	0.0	0.0	0.9812160763758944	0.0	0.0	0.9779243396209985	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8899883189799694	0.0	0.0	0.0	0.0	0.0	0.0	0.9782895011633959	0.0	0.0	0.0	0.0	0.0	0.8064387602255434	0.9933928066443217	0.9091237672046559	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9945334512050991	0.0	0.0	0.8899883189799694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8213740329963698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9463204468147677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9796391673838648	0.0	0.0	0.0	0.9766094030231318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9819759306603213	0.0	0.0	0.0	0.0	0.0	0.0
Rikenella	0.0	0.8132836793622449	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.947932077406391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.892267473908211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8922674739082112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseburia	0.0	0.8293245340570603	0.0	0.0	0.0	0.8441622892989756	0.0	0.0	0.0	0.0	0.925177098901514	0.0	0.0	0.0	0.0	0.9073891364778575	0.9766094030231318	0.0	0.0	0.0	0.0	0.0	0.9766094030231318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8672591210539187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9766094030231318	0.0	0.0	0.0	0.9375464309883497	0.0	0.0	0.0	0.0	0.0	0.9712441417290303	0.0	0.0	0.0	0.0	0.0	0.9761720116323978	0.0	0.0	0.0	0.908119124127664	0.0	0.9766094030231318	0.9339167506433074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8919038197635519	0.0	0.0	0.0	0.9092021725909604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9244463618185703	0.0	0.0	0.0	0.9746084406287573	0.0	0.0	0.954679877669336	0.0	0.0	0.0	0.0	0.0	0.0	0.9766094030231318	0.0	0.0	0.0	0.0	0.0	0.0	0.8861817625543967	0.0	0.0	0.0	0.0	0.0	0.0	0.9498798627625441	0.0	0.0	0.0	0.0	0.0	0.8320682125649004	0.9690398603064025	0.8759198313098587	0.0	0.9766094030231318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9917792101508109	0.0	0.0	0.85216015923878	0.0	0.0	0.0	0.0	0.8076501357930841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9121271090248487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9642145600961725	0.0	0.9766094030231318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9565619929976363	0.0	0.0	0.0	0.0	0.0	0.0
Roseomonas	0.0	0.0	0.8562126633237944	0.0	0.9018517344057904	0.0	0.0	0.9141366302531473	0.9972611151201244	0.8519410226608771	0.0	0.0	0.0	0.9950495401484103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9861926676171985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9640499663022615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8474203647549068	0.9962487221157331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.851499166485231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9850755678942205	0.957587853123581	0.0	0.0	0.9972611151201244	0.0	0.0	0.0	0.8040176152454087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9362343076460357	0.0	0.0	0.0	0.0	0.9972611151201244	0.0	0.0	0.0	0.996226464895916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.851499166485231	0.0	0.0	0.9362343076460355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9546724486771175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9457534720945179	0.0	0.0	0.0	0.992627583354639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9972611151201244	0.0	0.0	0.0	0.9885020648941516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.896406883900895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8584062965181462	0.0	0.0	0.9347436251503822	0.0	0.0	0.0	0.0	0.9972611151201244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9517898908576128	0.0	0.0
Rouxiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8622476768721855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9601315822811224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9372044568767137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.892267473908212	0.0	0.0	0.9408136472764738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9479320774063904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.8292882614185826	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.9740242369305561	0.0	0.0	0.0	0.0	0.0	0.9479320774063904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8662961636484223
Rubellimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8062257748298531	0.8062257748298531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9505482427684308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8338152821175782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9865858090130684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8145476248766087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rudanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
