source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Fusobacteriia	132	Fusobacteriia	Alphaproteobacteria	3.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	10.0	0.0	#beec8e	#8000ff
Alphaproteobacteria	133	Alphaproteobacteria	Fusobacteriia	3.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	8.0	0.0	#7effb5	#8000ff
Fusobacteriia	134	Fusobacteriia	Bacilli	6.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc	10.0	0.0	#beec8e	#8000ff
Bacilli	135	Bacilli	Fusobacteriia	6.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc	2.0	1.0	#425ffa	#ff0000
Fusobacteriia	136	Fusobacteriia	Bacteroidia	7.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	10.0	0.0	#beec8e	#8000ff
Bacteroidia	137	Bacteroidia	Fusobacteriia	7.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	9.0	0.0	#9efaa2	#8000ff
Fusobacteriia	138	Fusobacteriia	Betaproteobacteria	7.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	10.0	0.0	#beec8e	#8000ff
Betaproteobacteria	139	Betaproteobacteria	Fusobacteriia	7.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	3.0	0.0	#218cf4	#8000ff
Fusobacteriia	140	Fusobacteriia	Clostridia	3.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	10.0	0.0	#beec8e	#8000ff
Clostridia	141	Clostridia	Fusobacteriia	3.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	2.0	1.0	#425ffa	#ff0000
Fusobacteriia	142	Fusobacteriia	Coriobacteriia	3.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc	10.0	0.0	#beec8e	#8000ff
Coriobacteriia	143	Coriobacteriia	Fusobacteriia	3.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc	4.0	1.0	#01b3ec	#ff0000
Fusobacteriia	144	Fusobacteriia	Cytophagia	1.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	10.0	0.0	#beec8e	#8000ff
Cytophagia	145	Cytophagia	Fusobacteriia	1.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	14.0	0.0	#ff6232	#8000ff
Fusobacteriia	146	Fusobacteriia	Epsilonproteobacteria	11.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	10.0	0.0	#beec8e	#8000ff
