	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
1365	Dialister	Novosphingobium	1.0	2	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	2.0	0.0	#7effb5	#8000ff
1366	Novosphingobium	Eikenella	1.0	2	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1367	Eikenella	Novosphingobium	1.0	1	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1368	Novosphingobium	Faecalibacterium	1.0	2	2	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1369	Faecalibacterium	Novosphingobium	1.0	2	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	2.0	0.0	#7effb5	#8000ff
1370	Novosphingobium	Flavobacterium	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	0.0	#01b3ec	#8000ff
1371	Flavobacterium	Novosphingobium	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	0.0	#01b3ec	#8000ff
1372	Novosphingobium	Gemella	1.0	2	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
1373	Gemella	Novosphingobium	1.0	2	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2.0	0.0	#7effb5	#8000ff
1374	Novosphingobium	Granulicatella	1.0	2	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	1.0	0.0	#01b3ec	#8000ff
1375	Granulicatella	Novosphingobium	1.0	1	2	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1376	Novosphingobium	Haemophilus	1.0	2	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
1377	Haemophilus	Novosphingobium	1.0	2	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	0.0	0.0	#8000ff	#8000ff
1378	Novosphingobium	Isoptericola	1.0	2	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
1379	Isoptericola	Novosphingobium	1.0	1	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1380	Novosphingobium	Janibacter	1.0	2	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	0.0	#01b3ec	#8000ff
1381	Janibacter	Novosphingobium	1.0	1	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	0.0	#01b3ec	#8000ff
1382	Novosphingobium	Kingella	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1383	Kingella	Novosphingobium	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1384	Novosphingobium	Kytococcus	1.0	2	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
1385	Kytococcus	Novosphingobium	1.0	1	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1386	Novosphingobium	Lachnoanaerobaculum	1.0	2	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
1387	Lachnoanaerobaculum	Novosphingobium	1.0	2	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1388	Novosphingobium	Lactobacillus	1.0	2	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
1389	Lactobacillus	Novosphingobium	1.0	1	2	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1390	Novosphingobium	Lactococcus	1.0	2	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1391	Lactococcus	Novosphingobium	1.0	1	2	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1392	Novosphingobium	Lautropia	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1393	Lautropia	Novosphingobium	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	0.0	#7effb5	#8000ff
1394	Novosphingobium	Leptotrichia	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1395	Leptotrichia	Novosphingobium	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2.0	0.0	#7effb5	#8000ff
1396	Novosphingobium	Megasphaera	1.0	2	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1397	Megasphaera	Novosphingobium	1.0	2	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	2.0	0.0	#7effb5	#8000ff
1398	Novosphingobium	Mycobacterium	1.0	2	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
1399	Mycobacterium	Novosphingobium	1.0	1	2	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1400	Novosphingobium	Neisseria	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	1.0	0.0	#01b3ec	#8000ff
1401	Neisseria	Novosphingobium	1.0	2	2	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2.0	0.0	#7effb5	#8000ff
1402	Oribacterium	Abiotrophia	1.0	2	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
1403	Abiotrophia	Oribacterium	1.0	1	2	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1404	Oribacterium	Acidovorax	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1405	Acidovorax	Oribacterium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1406	Oribacterium	Acinetobacter	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1407	Acinetobacter	Oribacterium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1408	Oribacterium	Afipia	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1409	Afipia	Oribacterium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1410	Oribacterium	Alistipes	1.0	2	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1411	Alistipes	Oribacterium	1.0	1	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1412	Oribacterium	Bacillus	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1413	Bacillus	Oribacterium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1414	Oribacterium	Bradyrhizobium	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1415	Bradyrhizobium	Oribacterium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1416	Oribacterium	Capnocytophaga	1.0	2	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1417	Capnocytophaga	Oribacterium	1.0	2	2	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	2.0	0.0	#7effb5	#8000ff
1418	Oribacterium	Cardiobacterium	1.0	2	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1419	Cardiobacterium	Oribacterium	1.0	1	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1420	Oribacterium	Cellulomonas	1.0	2	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1421	Cellulomonas	Oribacterium	1.0	1	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1422	Oribacterium	Citrobacter	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1423	Citrobacter	Oribacterium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1424	Oribacterium	Clostridium	1.0	2	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1425	Clostridium	Oribacterium	1.0	1	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1426	Oribacterium	Conchiformibius	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1427	Conchiformibius	Oribacterium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1428	Oribacterium	Dialister	1.0	2	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1429	Dialister	Oribacterium	1.0	2	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2.0	0.0	#7effb5	#8000ff
1430	Oribacterium	Eikenella	1.0	2	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1431	Eikenella	Oribacterium	1.0	1	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1432	Oribacterium	Faecalibacterium	1.0	2	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1433	Faecalibacterium	Oribacterium	1.0	2	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2.0	0.0	#7effb5	#8000ff
1434	Oribacterium	Flavobacterium	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1435	Flavobacterium	Oribacterium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1436	Oribacterium	Granulicatella	1.0	2	1	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	1.0	0.0	#01b3ec	#8000ff
1437	Granulicatella	Oribacterium	1.0	1	2	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1438	Oribacterium	Isoptericola	1.0	2	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
1439	Isoptericola	Oribacterium	1.0	1	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1440	Oribacterium	Janibacter	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1441	Janibacter	Oribacterium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1442	Oribacterium	Kytococcus	1.0	2	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
1443	Kytococcus	Oribacterium	1.0	1	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1444	Oribacterium	Lactobacillus	1.0	2	1	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
1445	Lactobacillus	Oribacterium	1.0	1	2	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1446	Oribacterium	Lactococcus	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1447	Lactococcus	Oribacterium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1448	Oribacterium	Mycobacterium	1.0	2	1	Saliva	Mid_vagina	Intertype	#7effb5	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
1449	Mycobacterium	Oribacterium	1.0	1	2	Mid_vagina	Saliva	Intertype	#18cde4	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1450	Oribacterium	Novosphingobium	1.0	2	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1451	Novosphingobium	Oribacterium	1.0	2	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1452	Ottowia	Abiotrophia	1.0	2	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
1453	Abiotrophia	Ottowia	1.0	1	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1454	Ottowia	Acidovorax	1.0	2	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1455	Acidovorax	Ottowia	1.0	1	2	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1456	Ottowia	Acinetobacter	1.0	2	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1457	Acinetobacter	Ottowia	1.0	1	2	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1458	Ottowia	Actinobaculum	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1459	Actinobaculum	Ottowia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1460	Ottowia	Actinomyces	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1461	Actinomyces	Ottowia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1462	Ottowia	Afipia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1463	Afipia	Ottowia	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1464	Ottowia	Aggregatibacter	1.0	2	2	Subgingival_plaque	Mixed	Intertype	#e4cf74	#cccccc	#cccccc	1.0	0.0	#01b3ec	#8000ff
1465	Aggregatibacter	Ottowia	1.0	2	2	Mixed	Subgingival_plaque	Intertype	#cccccc	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1466	Ottowia	Alistipes	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1467	Alistipes	Ottowia	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1468	Ottowia	Atopobium	1.0	2	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1469	Atopobium	Ottowia	1.0	2	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1470	Ottowia	Bacillus	1.0	2	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1471	Bacillus	Ottowia	1.0	1	2	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1472	Ottowia	Bradyrhizobium	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1473	Bradyrhizobium	Ottowia	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1474	Ottowia	Capnocytophaga	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1475	Capnocytophaga	Ottowia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1476	Ottowia	Cardiobacterium	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	0.0	#01b3ec	#8000ff
1477	Cardiobacterium	Ottowia	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	0.0	#01b3ec	#8000ff
1478	Ottowia	Cellulomonas	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1479	Cellulomonas	Ottowia	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1480	Ottowia	Citrobacter	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1481	Citrobacter	Ottowia	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1482	Ottowia	Clostridium	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1483	Clostridium	Ottowia	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1484	Ottowia	Conchiformibius	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1485	Conchiformibius	Ottowia	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1486	Ottowia	Corynebacterium	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1487	Corynebacterium	Ottowia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1488	Ottowia	Dialister	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1489	Dialister	Ottowia	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1490	Ottowia	Eikenella	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	0.0	#01b3ec	#8000ff
1491	Eikenella	Ottowia	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	1.0	0.0	#01b3ec	#8000ff
1492	Ottowia	Faecalibacterium	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	1.0	0.0	#01b3ec	#8000ff
1493	Faecalibacterium	Ottowia	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1494	Ottowia	Flavobacterium	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1495	Flavobacterium	Ottowia	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1496	Ottowia	Gemella	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
1497	Gemella	Ottowia	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1498	Ottowia	Granulicatella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	1.0	0.0	#01b3ec	#8000ff
1499	Granulicatella	Ottowia	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1500	Ottowia	Haemophilus	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	1.0	0.0	#01b3ec	#8000ff
1501	Haemophilus	Ottowia	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1502	Ottowia	Isoptericola	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
1503	Isoptericola	Ottowia	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1504	Ottowia	Janibacter	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1505	Janibacter	Ottowia	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1506	Ottowia	Kingella	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1507	Kingella	Ottowia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1508	Ottowia	Kytococcus	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
1509	Kytococcus	Ottowia	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1510	Ottowia	Lachnoanaerobaculum	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	1.0	0.0	#01b3ec	#8000ff
1511	Lachnoanaerobaculum	Ottowia	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1512	Ottowia	Lactobacillus	1.0	2	1	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
1513	Lactobacillus	Ottowia	1.0	1	2	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1514	Ottowia	Lactococcus	1.0	2	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	1.0	0.0	#01b3ec	#8000ff
1515	Lactococcus	Ottowia	1.0	1	2	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1516	Ottowia	Lautropia	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1517	Lautropia	Ottowia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1518	Ottowia	Leptotrichia	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	1.0	0.0	#01b3ec	#8000ff
1519	Leptotrichia	Ottowia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1520	Ottowia	Megasphaera	1.0	2	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1521	Megasphaera	Ottowia	1.0	2	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1522	Ottowia	Mycobacterium	1.0	2	1	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc	1.0	0.0	#01b3ec	#8000ff
1523	Mycobacterium	Ottowia	1.0	1	2	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1524	Ottowia	Neisseria	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1525	Neisseria	Ottowia	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	0.0	#7effb5	#8000ff
1526	Ottowia	Novosphingobium	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	1.0	0.0	#01b3ec	#8000ff
1527	Novosphingobium	Ottowia	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1528	Ottowia	Oribacterium	1.0	2	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	1.0	0.0	#01b3ec	#8000ff
1529	Oribacterium	Ottowia	1.0	2	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	1.0	0.0	#01b3ec	#8000ff
1530	Parabacteroides	Alloprevotella	1.0	2	2	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	3.0	1.0	#feb562	#ff0000
