	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
386	Leptotrichia	Bacillus	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	0.0	#9bfba5	#8000ff
387	Bacillus	Leptotrichia	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
388	Leptotrichia	Campylobacter	1.0	2	2	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	0.0	#9bfba5	#8000ff
389	Campylobacter	Leptotrichia	1.0	2	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
390	Leptotrichia	Catonella	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#9bfba5	#8000ff
391	Catonella	Leptotrichia	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
392	Leptotrichia	Dialister	1.0	2	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	0.0	#9bfba5	#8000ff
393	Dialister	Leptotrichia	1.0	2	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	8.0	0.0	#ff592d	#8000ff
394	Leptotrichia	Faecalibacterium	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	5.0	0.0	#9bfba5	#8000ff
395	Faecalibacterium	Leptotrichia	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
396	Leptotrichia	Kytococcus	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	0.0	#9bfba5	#8000ff
397	Kytococcus	Leptotrichia	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
398	Leptotrichia	Lachnoanaerobaculum	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	0.0	#9bfba5	#8000ff
399	Lachnoanaerobaculum	Leptotrichia	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	8.0	0.0	#ff592d	#8000ff
400	Leptotrichia	Lautropia	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	5.0	0.0	#9bfba5	#8000ff
401	Lautropia	Leptotrichia	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	7.0	0.0	#ffa558	#8000ff
402	Megasphaera	Abiotrophia	1.0	1	2	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	7.0	0.0	#ffa558	#8000ff
403	Abiotrophia	Megasphaera	1.0	2	1	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	9.0	0.0	#ff0000	#8000ff
404	Megasphaera	Actinomyces	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
405	Actinomyces	Megasphaera	1.0	2	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	8.0	0.0	#ff592d	#8000ff
406	Megasphaera	Alistipes	1.0	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
407	Alistipes	Megasphaera	1.0	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
408	Megasphaera	Atopobium	1.0	1	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	7.0	0.0	#ffa558	#8000ff
409	Atopobium	Megasphaera	1.0	2	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	8.0	0.0	#ff592d	#8000ff
410	Megasphaera	Bacillus	1.0	1	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	7.0	0.0	#ffa558	#8000ff
411	Bacillus	Megasphaera	1.0	1	1	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
412	Megasphaera	Campylobacter	1.0	1	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	7.0	0.0	#ffa558	#8000ff
413	Campylobacter	Megasphaera	1.0	2	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	7.0	0.0	#ffa558	#8000ff
414	Megasphaera	Catonella	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
415	Catonella	Megasphaera	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
416	Megasphaera	Dialister	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
417	Dialister	Megasphaera	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	8.0	0.0	#ff592d	#8000ff
418	Megasphaera	Faecalibacterium	1.0	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
419	Faecalibacterium	Megasphaera	1.0	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
420	Megasphaera	Kytococcus	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
421	Kytococcus	Megasphaera	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
422	Megasphaera	Lachnoanaerobaculum	1.0	1	2	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
423	Lachnoanaerobaculum	Megasphaera	1.0	2	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	8.0	0.0	#ff592d	#8000ff
424	Megasphaera	Lautropia	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
425	Lautropia	Megasphaera	1.0	2	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
426	Megasphaera	Leptotrichia	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
427	Leptotrichia	Megasphaera	1.0	2	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	5.0	0.0	#9bfba5	#8000ff
428	Mogibacterium	Actinobaculum	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
429	Actinobaculum	Mogibacterium	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
430	Mogibacterium	Afipia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	4.0	1.0	#62fbc4	#ff0000
431	Afipia	Mogibacterium	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	4.0	1.0	#62fbc4	#ff0000
432	Mogibacterium	Aggregatibacter	1.0	1	2	Throat	Mixed	Intertype	#ff5029	#cccccc	#cccccc	4.0	1.0	#62fbc4	#ff0000
433	Aggregatibacter	Mogibacterium	1.0	2	1	Mixed	Throat	Intertype	#cccccc	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
434	Mogibacterium	Bulleidia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	4.0	1.0	#62fbc4	#ff0000
435	Bulleidia	Mogibacterium	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	4.0	1.0	#62fbc4	#ff0000
436	Mogibacterium	Capnocytophaga	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
437	Capnocytophaga	Mogibacterium	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
438	Mogibacterium	Cardiobacterium	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
439	Cardiobacterium	Mogibacterium	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2.0	1.0	#10a2f0	#ff0000
440	Mogibacterium	Corynebacterium	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
441	Corynebacterium	Mogibacterium	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	1.0	1.0	#4856fb	#ff0000
442	Mogibacterium	Eggerthia	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
443	Eggerthia	Mogibacterium	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
444	Mogibacterium	Eikenella	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
445	Eikenella	Mogibacterium	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2.0	1.0	#10a2f0	#ff0000
446	Mogibacterium	Eubacterium	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
447	Eubacterium	Mogibacterium	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
448	Mogibacterium	Filifactor	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	4.0	1.0	#62fbc4	#ff0000
449	Filifactor	Mogibacterium	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	4.0	1.0	#62fbc4	#ff0000
450	Mogibacterium	Fusobacterium	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
451	Fusobacterium	Mogibacterium	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
452	Mogibacterium	Gemella	1.0	1	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	4.0	1.0	#62fbc4	#ff0000
453	Gemella	Mogibacterium	1.0	2	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
454	Mogibacterium	Granulicatella	1.0	1	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
455	Granulicatella	Mogibacterium	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
456	Mogibacterium	Haemophilus	1.0	1	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	4.0	1.0	#62fbc4	#ff0000
457	Haemophilus	Mogibacterium	1.0	2	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
458	Mogibacterium	Johnsonella	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
459	Johnsonella	Mogibacterium	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
460	Mogibacterium	Kingella	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
461	Kingella	Mogibacterium	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	1.0	1.0	#4856fb	#ff0000
462	Mogibacterium	Lactobacillus	1.0	1	1	Throat	Mid_vagina	Intertype	#ff5029	#18cde4	#cccccc	4.0	1.0	#62fbc4	#ff0000
463	Lactobacillus	Mogibacterium	1.0	1	1	Mid_vagina	Throat	Intertype	#18cde4	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
464	Mycoplasma	Actinobaculum	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	1.0	#2adddd	#ff0000
465	Actinobaculum	Mycoplasma	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
466	Mycoplasma	Afipia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
467	Afipia	Mycoplasma	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
468	Mycoplasma	Aggregatibacter	1.0	2	2	Subgingival_plaque	Mixed	Intertype	#e4cf74	#cccccc	#cccccc	3.0	1.0	#2adddd	#ff0000
469	Aggregatibacter	Mycoplasma	1.0	2	2	Mixed	Subgingival_plaque	Intertype	#cccccc	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
470	Mycoplasma	Bulleidia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
471	Bulleidia	Mycoplasma	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
472	Mycoplasma	Capnocytophaga	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	1.0	#2adddd	#ff0000
473	Capnocytophaga	Mycoplasma	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
474	Mycoplasma	Cardiobacterium	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	3.0	1.0	#2adddd	#ff0000
475	Cardiobacterium	Mycoplasma	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	1.0	#10a2f0	#ff0000
476	Mycoplasma	Corynebacterium	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	1.0	#2adddd	#ff0000
477	Corynebacterium	Mycoplasma	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	1.0	1.0	#4856fb	#ff0000
478	Mycoplasma	Eggerthia	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	3.0	1.0	#2adddd	#ff0000
479	Eggerthia	Mycoplasma	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	4.0	1.0	#62fbc4	#ff0000
480	Mycoplasma	Eikenella	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	3.0	1.0	#2adddd	#ff0000
481	Eikenella	Mycoplasma	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	1.0	#10a2f0	#ff0000
482	Mycoplasma	Filifactor	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
483	Filifactor	Mycoplasma	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
484	Mycoplasma	Fusobacterium	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	3.0	1.0	#2adddd	#ff0000
485	Fusobacterium	Mycoplasma	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
486	Mycoplasma	Gemella	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	3.0	1.0	#2adddd	#ff0000
487	Gemella	Mycoplasma	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
488	Mycoplasma	Granulicatella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
489	Granulicatella	Mycoplasma	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
490	Mycoplasma	Haemophilus	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	3.0	1.0	#2adddd	#ff0000
491	Haemophilus	Mycoplasma	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	3.0	1.0	#2adddd	#ff0000
492	Mycoplasma	Johnsonella	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	3.0	1.0	#2adddd	#ff0000
493	Johnsonella	Mycoplasma	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	4.0	1.0	#62fbc4	#ff0000
494	Mycoplasma	Lactobacillus	1.0	2	1	Subgingival_plaque	Mid_vagina	Intertype	#e4cf74	#18cde4	#cccccc	3.0	1.0	#2adddd	#ff0000
495	Lactobacillus	Mycoplasma	1.0	1	2	Mid_vagina	Subgingival_plaque	Intertype	#18cde4	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
496	Mycoplasma	Mogibacterium	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	3.0	1.0	#2adddd	#ff0000
497	Mogibacterium	Mycoplasma	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
498	Neisseria	Abiotrophia	1.0	2	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	7.0	0.0	#ffa558	#8000ff
499	Abiotrophia	Neisseria	1.0	2	2	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	9.0	0.0	#ff0000	#8000ff
500	Neisseria	Actinomyces	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
501	Actinomyces	Neisseria	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
502	Neisseria	Alistipes	1.0	2	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
503	Alistipes	Neisseria	1.0	1	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
504	Neisseria	Atopobium	1.0	2	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
505	Atopobium	Neisseria	1.0	2	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
506	Neisseria	Bacillus	1.0	2	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	7.0	0.0	#ffa558	#8000ff
507	Bacillus	Neisseria	1.0	1	2	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
508	Neisseria	Campylobacter	1.0	2	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
509	Campylobacter	Neisseria	1.0	2	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
510	Neisseria	Catonella	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
511	Catonella	Neisseria	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
512	Neisseria	Dialister	1.0	2	2	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
513	Dialister	Neisseria	1.0	2	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
514	Neisseria	Faecalibacterium	1.0	2	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
515	Faecalibacterium	Neisseria	1.0	1	2	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
516	Neisseria	Kytococcus	1.0	2	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
517	Kytococcus	Neisseria	1.0	1	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
518	Neisseria	Lachnoanaerobaculum	1.0	2	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
519	Lachnoanaerobaculum	Neisseria	1.0	2	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	8.0	0.0	#ff592d	#8000ff
520	Neisseria	Lautropia	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
521	Lautropia	Neisseria	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
522	Neisseria	Leptotrichia	1.0	2	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
523	Leptotrichia	Neisseria	1.0	2	2	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	5.0	0.0	#9bfba5	#8000ff
524	Neisseria	Megasphaera	1.0	2	1	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
525	Megasphaera	Neisseria	1.0	1	2	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
526	Olsenella	Abiotrophia	1.0	1	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	7.0	0.0	#ffa558	#8000ff
527	Abiotrophia	Olsenella	1.0	2	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	9.0	0.0	#ff0000	#8000ff
528	Olsenella	Actinomyces	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
529	Actinomyces	Olsenella	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8.0	0.0	#ff592d	#8000ff
530	Olsenella	Alistipes	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
531	Alistipes	Olsenella	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
532	Olsenella	Atopobium	1.0	1	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
533	Atopobium	Olsenella	1.0	2	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	8.0	0.0	#ff592d	#8000ff
534	Olsenella	Bacillus	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	7.0	0.0	#ffa558	#8000ff
535	Bacillus	Olsenella	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
536	Olsenella	Campylobacter	1.0	1	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
537	Campylobacter	Olsenella	1.0	2	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
538	Olsenella	Catonella	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	7.0	0.0	#ffa558	#8000ff
539	Catonella	Olsenella	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	7.0	0.0	#ffa558	#8000ff
540	Olsenella	Dialister	1.0	1	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
541	Dialister	Olsenella	1.0	2	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8.0	0.0	#ff592d	#8000ff
542	Olsenella	Faecalibacterium	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
543	Faecalibacterium	Olsenella	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
544	Olsenella	Kytococcus	1.0	1	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
545	Kytococcus	Olsenella	1.0	1	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
546	Olsenella	Lachnoanaerobaculum	1.0	1	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
547	Lachnoanaerobaculum	Olsenella	1.0	2	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	8.0	0.0	#ff592d	#8000ff
548	Olsenella	Lautropia	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
549	Lautropia	Olsenella	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
550	Olsenella	Leptotrichia	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
551	Leptotrichia	Olsenella	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#9bfba5	#8000ff
552	Olsenella	Megasphaera	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
