TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Streptococcus agalactiae	Posterior_fornix	#8efeac	11	3.0	2.0	#0ac0e8	#10c6e6	Mixed	#cccccc
Streptococcus australis	Tongue_dorsum	#ff2f18	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Streptococcus constellatus	Palatine_Tonsils	#70febc	8	7.0	2.0	#c4e88a	#10c6e6	Mixed	#cccccc
Streptococcus cristatus	Keratinized_gingiva	#17cbe4	9	3.0	2.0	#0ac0e8	#10c6e6	Mixed	#cccccc
Streptococcus dentisani	Hard_palate	#08acee	1	2.0	2.0	#2489f5	#10c6e6	Mixed	#cccccc
Streptococcus gordonii	Keratinized_gingiva	#17cbe4	6	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus infantis	Tongue_dorsum	#ff2f18	12	3.0	2.0	#0ac0e8	#10c6e6	Mixed	#cccccc
Streptococcus intermedius	Subgingival_plaque	#ffac5c	8	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus mitis	Buccal_mucosa_NA	#2686f5	12	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus mutans	Subgingival_plaque	#ffac5c	10	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Streptococcus oligofermentans	Keratinized_gingiva	#17cbe4	11	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Streptococcus oralis	Buccal_mucosa_NA	#2686f5	12	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Streptococcus parasanguinis	Tongue_dorsum	#ff2f18	12	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Streptococcus peroris	Throat	#ff5c2f	9	10.0	4.0	#ff4a26	#a2f9a0	Mixed	#cccccc
Streptococcus pneumoniae	Buccal_mucosa_NA	#2686f5	12	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Streptococcus pseudopneumoniae	Buccal_mucosa_NA	#2686f5	12	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Streptococcus salivarius	Tongue_dorsum	#ff2f18	12	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Streptococcus sanguinis	Supragingival_plaque	#ff8646	12	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus sp. 1171_SSPC	Palatine_Tonsils	#70febc	8	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Streptococcus sp. 263_SSPC	Tongue_dorsum	#ff2f18	12	6.0	4.0	#96fca7	#a2f9a0	Mixed	#cccccc
Streptococcus sp. 343_SSPC	Palatine_Tonsils	#70febc	12	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Streptococcus sp. 400_SSPC	Palatine_Tonsils	#70febc	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Streptococcus sp. AS20	Attached	#622ffe	4	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus sp. CCH5-D3	Tongue_dorsum	#ff2f18	1	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
Streptococcus sp. CCH8-H5	Attached	#622ffe	1	9.0	5.0	#ff8c49	#ecc86f	Mixed	#cccccc
Streptococcus sp. F0442	Palatine_Tonsils	#70febc	12	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Streptococcus sp. HPH0090	Palatine_Tonsils	#70febc	12	6.0	4.0	#96fca7	#a2f9a0	Mixed	#cccccc
Streptococcus sp. I-G2	Tongue_dorsum	#ff2f18	7	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Streptococcus sp. I-P16	Tongue_dorsum	#ff2f18	3	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Streptococcus sp. M143	Keratinized_gingiva	#17cbe4	1	2.0	2.0	#2489f5	#10c6e6	Mixed	#cccccc
Streptococcus sp. M334	Buccal_mucosa	#445cfb	11	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus sp. oral taxon 056	Keratinized_gingiva	#17cbe4	5	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus sp. oral taxon 058	Buccal_mucosa_NA	#2686f5	1	11.0	3.0	#ff0000	#5af8c8	Mixed	#cccccc
Streptococcus sp. oral taxon 431	Hard_palate	#08acee	12	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Streptococcus sp. SK140	Hard_palate	#08acee	8	6.0	1.0	#96fca7	#386df9	Mixed	#cccccc
Streptococcus sp. SK643	Buccal_mucosa_NA	#2686f5	9	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus sp. SR1	Hard_palate	#08acee	4	8.0	0.0	#f2c26b	#8000ff	Mixed	#cccccc
Streptococcus suis	Buccal_mucosa_NA	#2686f5	12	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Streptococcus thermophilus	Anterior_nares	#8000ff	12	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Streptococcus urinalis	Saliva	#cbe486	1	4.0	0.0	#38e7d7	#8000ff	Mixed	#cccccc
Streptococcus vestibularis	Buccal_mucosa_NA	#2686f5	1	1.0	1.0	#5247fc	#386df9	Mixed	#cccccc
