TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Neisseria cinerea	Keratinized_gingiva	#17cbe4	6	1.0	4.0	#386df9	#a2f9a0	Mixed	#cccccc
Neisseria elongata	Supragingival_plaque	#ff8646	4	3.0	1.0	#5af8c8	#386df9	Mixed	#cccccc
Neisseria flavescens	Throat	#ff5c2f	6	3.0	1.0	#5af8c8	#386df9	Mixed	#cccccc
Neisseria gonorrhoeae	Keratinized_gingiva	#17cbe4	6	5.0	1.0	#ecc86f	#386df9	Mixed	#cccccc
Neisseria lactamica	Keratinized_gingiva	#17cbe4	7	5.0	1.0	#ecc86f	#386df9	Mixed	#cccccc
Neisseria meningitidis	Throat	#ff5c2f	10	3.0	1.0	#5af8c8	#386df9	Mixed	#cccccc
Neisseria mucosa	Throat	#ff5c2f	10	3.0	1.0	#5af8c8	#386df9	Mixed	#cccccc
Neisseria polysaccharea	Keratinized_gingiva	#17cbe4	6	1.0	1.0	#386df9	#386df9	Mixed	#cccccc
Neisseria sicca	Buccal_mucosa	#445cfb	8	3.0	1.0	#5af8c8	#386df9	Mixed	#cccccc
Neisseria sp. GT4A_CT1	Supragingival_plaque	#ff8646	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Neisseria sp. HMSC06F02	Saliva	#cbe486	2	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
