TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Bacteroidetes oral taxon 274	Subgingival_plaque	#ffac5c	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Bradyrhizobium sp. CCH5-F6	R_Retroauricular_crease	#acf59a	1	9.0	5.0	#ff0000	#ecc86f	Mixed	#cccccc
Brochothrix thermosphacta	Saliva	#cbe486	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Bulleidia extructa	Throat	#ff5c2f	6	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Campylobacter concisus	Attached	#622ffe	15	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Campylobacter fetus	Keratinized_gingiva	#17cbe4	2	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Campylobacter mucosalis	Attached	#622ffe	2	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Campylobacter rectus	Subgingival_plaque	#ffac5c	13	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Campylobacter sp. 10_1_50	Attached	#622ffe	12	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Campylobacter sp. FOBRC14	Attached	#622ffe	6	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Campylobacter ureolyticus	R_Retroauricular_crease	#acf59a	1	9.0	5.0	#ff0000	#ecc86f	Mixed	#cccccc
candidate division SR1 bacterium RAAC1_SR1_1	Attached	#622ffe	2	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Candidatus Alistipes marseilloanorexicus	Stool	#e8cb72	1	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Capnocytophaga gingivalis	Supragingival_plaque	#ff8646	15	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga granulosa	Supragingival_plaque	#ff8646	7	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Capnocytophaga ochracea	Supragingival_plaque	#ff8646	7	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	9	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Capnocytophaga sp. oral taxon 323	Supragingival_plaque	#ff8646	4	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 324	Subgingival_plaque	#ffac5c	5	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 326	Subgingival_plaque	#ffac5c	15	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	15	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 332	Supragingival_plaque	#ff8646	11	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 335	Supragingival_plaque	#ff8646	2	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 336	Subgingival_plaque	#ffac5c	4	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	14	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 380	Supragingival_plaque	#ff8646	7	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 412	Supragingival_plaque	#ff8646	2	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. oral taxon 863	Supragingival_plaque	#ff8646	12	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	15	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Cardiobacterium hominis	Subgingival_plaque	#ffac5c	3	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Cardiobacterium valvarum	Subgingival_plaque	#ffac5c	5	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Carnobacterium divergens	Saliva	#cbe486	1	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Carnobacterium maltaromaticum	Hard_palate	#08acee	15	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Catonella morbi	Subgingival_plaque	#ffac5c	15	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Cellulomonas flavigena	Throat	#ff5c2f	6	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Centipeda periodontii	Subgingival_plaque	#ffac5c	6	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Conchiformibius kuhniae	Throat	#ff5c2f	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Conchiformibius steedae	R_Retroauricular_crease	#acf59a	1	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Corynebacterium accolens	Anterior_nares	#8000ff	4	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Corynebacterium durum	Supragingival_plaque	#ff8646	11	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Corynebacterium matruchotii	Supragingival_plaque	#ff8646	15	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Corynebacterium pseudodiphtheriticum	Anterior_nares	#8000ff	1	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Corynebacterium sp. KPL1818	Anterior_nares	#8000ff	3	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Corynebacterium sp. KPL1824	Anterior_nares	#8000ff	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Corynebacterium vitaeruminis	Throat	#ff5c2f	4	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Dialister invisus	Stool	#e8cb72	11	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Dialister micraerophilus	Saliva	#cbe486	4	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Dolosigranulum pigrum	Anterior_nares	#8000ff	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Eikenella corrodens	Subgingival_plaque	#ffac5c	3	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Enterococcus pallens	Throat	#ff5c2f	3	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Eubacterium brachy	Palatine_Tonsils	#70febc	13	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
[Eubacterium] nodatum	Subgingival_plaque	#ffac5c	4	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
[Eubacterium] rectale	Stool	#e8cb72	3	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Eubacterium xylanophilum	Throat	#ff5c2f	1	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Faecalibacterium prausnitzii	Stool	#e8cb72	3	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Filifactor alocis	Palatine_Tonsils	#70febc	8	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Flavobacterium saliperosum	Throat	#ff5c2f	1	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Fusobacterium equinum	Attached	#622ffe	2	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Fusobacterium necrophorum	Palatine_Tonsils	#70febc	4	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Fusobacterium nucleatum	Subgingival_plaque	#ffac5c	15	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Fusobacterium periodonticum	Throat	#ff5c2f	15	8.0	4.0	#ff592d	#a2f9a0	Mixed	#cccccc
Fusobacterium sp. CM1	Palatine_Tonsils	#70febc	4	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Fusobacterium sp. CM21	Palatine_Tonsils	#70febc	3	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Fusobacterium sp. OBRC1	Throat	#ff5c2f	13	8.0	4.0	#ff592d	#a2f9a0	Mixed	#cccccc
Fusobacterium sp. oral taxon 370	Tongue_dorsum	#ff2f18	13	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Gemella haemolysans	Buccal_mucosa	#445cfb	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Gemella morbillorum	Attached	#622ffe	14	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Gemella sanguinis	Tongue_dorsum	#ff2f18	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Granulicatella adiacens	Attached	#622ffe	13	2.0	2.0	#10a2f0	#10c6e6	Mixed	#cccccc
Granulicatella elegans	Keratinized_gingiva	#17cbe4	13	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Haemophilus haemolyticus	Keratinized_gingiva	#17cbe4	13	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Haemophilus influenzae	Attached	#622ffe	15	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Haemophilus parahaemolyticus	Buccal_mucosa_NA	#2686f5	11	7.0	3.0	#ffa558	#5af8c8	Mixed	#cccccc
Haemophilus parainfluenzae	Tongue_dorsum	#ff2f18	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Haemophilus paraphrohaemolyticus	Buccal_mucosa	#445cfb	4	7.0	3.0	#ffa558	#5af8c8	Mixed	#cccccc
Haemophilus sputorum	Saliva	#cbe486	11	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Isoptericola variabilis	Tongue_dorsum	#ff2f18	13	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Janibacter hoylei	Anterior_nares	#8000ff	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Johnsonella ignava	Subgingival_plaque	#ffac5c	6	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Kingella denitrificans	Supragingival_plaque	#ff8646	4	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Kingella oralis	Supragingival_plaque	#ff8646	10	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Kingella sp. Sch538	Keratinized_gingiva	#17cbe4	1	9.0	5.0	#ff0000	#ecc86f	Mixed	#cccccc
Kytococcus sedentarius	Throat	#ff5c2f	12	6.0	0.0	#d4dd80	#8000ff	Mixed	#cccccc
Lachnoanaerobaculum sp. ICM7	Tongue_dorsum	#ff2f18	14	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Lachnoanaerobaculum sp. MSX33	Tongue_dorsum	#ff2f18	13	8.0	4.0	#ff592d	#a2f9a0	Mixed	#cccccc
Lachnoanaerobaculum sp. OBRC5-5	Tongue_dorsum	#ff2f18	13	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Lachnospiraceae bacterium MC2017	Throat	#ff5c2f	2	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Lachnospiraceae bacterium oral taxon 500	Supragingival_plaque	#ff8646	13	8.0	4.0	#ff592d	#a2f9a0	Mixed	#cccccc
Lactobacillus salivarius	Posterior_fornix	#8efeac	2	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Lactococcus lactis	Anterior_nares	#8000ff	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Lautropia mirabilis	Supragingival_plaque	#ff8646	12	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Leptotrichia buccalis	Supragingival_plaque	#ff8646	8	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Leptotrichia hofstadii	Supragingival_plaque	#ff8646	6	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Leptotrichia shahii	Tongue_dorsum	#ff2f18	13	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Leptotrichia sp. oral taxon 212	Supragingival_plaque	#ff8646	15	8.0	4.0	#ff592d	#a2f9a0	Mixed	#cccccc
Leptotrichia sp. oral taxon 215	Throat	#ff5c2f	15	8.0	4.0	#ff592d	#a2f9a0	Mixed	#cccccc
Leptotrichia sp. oral taxon 225	Supragingival_plaque	#ff8646	7	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Leptotrichia trevisanii	Palatine_Tonsils	#70febc	13	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Leptotrichia wadei	Tongue_dorsum	#ff2f18	15	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Leucobacter chironomi	Tongue_dorsum	#ff2f18	2	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Mannheimia haemolytica	Keratinized_gingiva	#17cbe4	3	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Megasphaera micronuciformis	Saliva	#cbe486	15	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Megasphaera sp. BV3C16-1	Saliva	#cbe486	1	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Mitsuokella sp. oral taxon 131	Subgingival_plaque	#ffac5c	2	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Mogibacterium sp. CM50	Subgingival_plaque	#ffac5c	6	7.0	3.0	#ffa558	#5af8c8	Mixed	#cccccc
Mogibacterium timidum	Palatine_Tonsils	#70febc	3	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Morococcus cerebrosus	Palatine_Tonsils	#70febc	7	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Mycobacterium mucogenicum	L_Retroauricular_crease	#34e4d9	1	9.0	5.0	#ff0000	#ecc86f	Mixed	#cccccc
Mycobacterium obuense	Anterior_nares	#8000ff	1	9.0	5.0	#ff0000	#ecc86f	Mixed	#cccccc
Mycoplasma salivarium	Subgingival_plaque	#ffac5c	4	7.0	3.0	#ffa558	#5af8c8	Mixed	#cccccc
Neisseria bacilliformis	Throat	#ff5c2f	8	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria cinerea	Keratinized_gingiva	#17cbe4	6	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Neisseria elongata	Supragingival_plaque	#ff8646	9	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Neisseria flavescens	Throat	#ff5c2f	9	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria gonorrhoeae	Keratinized_gingiva	#17cbe4	9	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria lactamica	Keratinized_gingiva	#17cbe4	11	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria macacae	Saliva	#cbe486	9	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria meningitidis	Throat	#ff5c2f	13	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Neisseria mucosa	Throat	#ff5c2f	10	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria polysaccharea	Keratinized_gingiva	#17cbe4	9	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria sicca	Buccal_mucosa	#445cfb	11	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria sp. 74A18	R_Retroauricular_crease	#acf59a	1	9.0	5.0	#ff0000	#ecc86f	Mixed	#cccccc
Neisseria sp. GT4A_CT1	Supragingival_plaque	#ff8646	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Neisseria sp. KH1503	Throat	#ff5c2f	4	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria sp. oral taxon 014	Supragingival_plaque	#ff8646	10	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Neisseria sp. oral taxon 020	Throat	#ff5c2f	4	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Neisseria subflava	Tongue_dorsum	#ff2f18	9	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Novosphingobium subterraneum	Throat	#ff5c2f	2	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Olsenella uli	Palatine_Tonsils	#70febc	3	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Oribacterium asaccharolyticum	Saliva	#cbe486	14	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Oribacterium parvum	Throat	#ff5c2f	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Oribacterium sinus	Throat	#ff5c2f	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Oribacterium sp. oral taxon 078	Subgingival_plaque	#ffac5c	12	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Oribacterium sp. oral taxon 108	Saliva	#cbe486	14	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Ottowia sp. oral taxon 894	Supragingival_plaque	#ff8646	1	2.0	1.0	#10a2f0	#386df9	Mixed	#cccccc
Parabacteroides merdae	Stool	#e8cb72	4	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Paraprevotella clara	Stool	#e8cb72	10	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Parvimonas micra	Subgingival_plaque	#ffac5c	11	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Parvimonas sp. oral taxon 110	Subgingival_plaque	#ffac5c	6	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Parvimonas sp. oral taxon 393	Palatine_Tonsils	#70febc	5	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Peptoniphilus lacrimalis	Hard_palate	#08acee	11	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Peptostreptococcaceae bacterium ACC19a	Throat	#ff5c2f	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Peptostreptococcaceae bacterium AS15	Subgingival_plaque	#ffac5c	4	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Peptostreptococcaceae bacterium CM2	Hard_palate	#08acee	4	8.0	4.0	#ff592d	#a2f9a0	Mixed	#cccccc
Peptostreptococcaceae bacterium CM5	Throat	#ff5c2f	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Peptostreptococcaceae bacterium OBRC8	Subgingival_plaque	#ffac5c	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Peptostreptococcaceae bacterium oral taxon 113	Palatine_Tonsils	#70febc	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Peptostreptococcus sp. MV1	Throat	#ff5c2f	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Peptostreptococcus stomatis	Throat	#ff5c2f	15	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Porphyrobacter donghaensis	Saliva	#cbe486	5	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Porphyromonas catoniae	Subgingival_plaque	#ffac5c	14	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Porphyromonas endodontalis	Saliva	#cbe486	15	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Porphyromonas gingivalis	Keratinized_gingiva	#17cbe4	11	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Porphyromonas gulae	R_Retroauricular_crease	#acf59a	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Porphyromonas levii	Throat	#ff5c2f	2	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Porphyromonas macacae	Attached	#622ffe	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Porphyromonas somerae	Palatine_Tonsils	#70febc	13	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Porphyromonas sp. KLE 1280	Hard_palate	#08acee	11	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Porphyromonas sp. oral taxon 278	Saliva	#cbe486	13	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Porphyromonas sp. oral taxon 279	Hard_palate	#08acee	13	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Porphyromonas uenonis	Posterior_fornix	#8efeac	2	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Prevotella amnii	L_Retroauricular_crease	#34e4d9	11	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Prevotella aurantiaca	Tongue_dorsum	#ff2f18	15	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Prevotella baroniae	Palatine_Tonsils	#70febc	8	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Prevotella bivia	Saliva	#cbe486	15	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Prevotella brevis	Keratinized_gingiva	#17cbe4	5	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Prevotella buccae	Saliva	#cbe486	6	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Prevotella buccalis	L_Retroauricular_crease	#34e4d9	4	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Prevotella conceptionensis	Subgingival_plaque	#ffac5c	13	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Prevotella corporis	R_Retroauricular_crease	#acf59a	10	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Prevotella denticola	Posterior_fornix	#8efeac	15	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Prevotella disiens	Palatine_Tonsils	#70febc	15	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Prevotella enoeca	Subgingival_plaque	#ffac5c	6	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Prevotella falsenii	Palatine_Tonsils	#70febc	6	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Prevotella fusca	Palatine_Tonsils	#70febc	15	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Prevotella histicola	Palatine_Tonsils	#70febc	15	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
Prevotella intermedia	Palatine_Tonsils	#70febc	15	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Prevotella maculosa	Subgingival_plaque	#ffac5c	10	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Prevotella marshii	Subgingival_plaque	#ffac5c	11	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Prevotella melaninogenica	Palatine_Tonsils	#70febc	15	4.0	4.0	#62fbc4	#a2f9a0	Mixed	#cccccc
Prevotella micans	Subgingival_plaque	#ffac5c	4	3.0	0.0	#2adddd	#8000ff	Mixed	#cccccc
Prevotella multiformis	Subgingival_plaque	#ffac5c	13	6.0	7.0	#d4dd80	#ff0000	Mixed	#cccccc
Prevotella nigrescens	Subgingival_plaque	#ffac5c	15	7.0	3.0	#ffa558	#5af8c8	Mixed	#cccccc
Prevotella oralis	Subgingival_plaque	#ffac5c	7	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Prevotella oris	Subgingival_plaque	#ffac5c	15	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Prevotella oulorum	Subgingival_plaque	#ffac5c	11	6.0	2.0	#d4dd80	#10c6e6	Mixed	#cccccc
Prevotella pallens	Throat	#ff5c2f	15	1.0	7.0	#4856fb	#ff0000	Mixed	#cccccc
