TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Veillonella sp. HPA0037	Tongue_dorsum	#ff2f18	14	33.0	25.0	#ff793e	#ecc86f	Mixed	#cccccc
Veillonella sp. oral taxon 780	Keratinized_gingiva	#17cbe4	13	39.0	13.0	#ff0000	#3dead5	Mixed	#cccccc
Veillonella tobetsuensis	Tongue_dorsum	#ff2f18	13	17.0	0.0	#5efac6	#8000ff	Mixed	#cccccc
Xylanimonas cellulosilytica	Throat	#ff5c2f	11	9.0	8.0	#0ca7ef	#0ca7ef	Mixed	#cccccc
Acinetobacter junii	Anterior_nares	#8000ff	2	36.0	2.0	#ff3e1f	#642cfe	Mixed	#cccccc
Actinomyces massiliensis	Supragingival_plaque	#ff8646	8	26.0	4.0	#d4dd80	#4659fb	Mixed	#cccccc
Actinomyces sp. HPA0247	Tongue_dorsum	#ff2f18	14	35.0	7.0	#ff532a	#1996f3	Mixed	#cccccc
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	11	9.0	8.0	#0ca7ef	#0ca7ef	Mixed	#cccccc
Actinomyces dentalis	Subgingival_plaque	#ffac5c	4	20.0	4.0	#84ffb2	#4659fb	Mixed	#cccccc
Acidovorax temperans	L_Retroauricular_crease	#34e4d9	1	28.0	1.0	#eec66d	#7216ff	Mixed	#cccccc
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	1	22.0	11.0	#9efaa2	#20d5e1	Mixed	#cccccc
Brochothrix thermosphacta	Saliva	#cbe486	2	8.0	19.0	#1898f2	#94fda8	Mixed	#cccccc
Bacteroides stercoris	Stool	#e8cb72	2	13.0	17.0	#2adddd	#76ffb9	Mixed	#cccccc
Bacteroides thetaiotaomicron	Stool	#e8cb72	1	37.0	18.0	#ff2c16	#86ffb0	Mixed	#cccccc
Aggregatibacter aphrophilus	Saliva	#cbe486	13	39.0	13.0	#ff0000	#3dead5	Mixed	#cccccc
Aggregatibacter segnis	Supragingival_plaque	#ff8646	8	0.0	3.0	#8000ff	#5641fd	Mixed	#cccccc
Capnocytophaga sp. oral taxon 323	Supragingival_plaque	#ff8646	4	21.0	24.0	#92fda9	#dcd67a	Mixed	#cccccc
Capnocytophaga sp. oral taxon 329	Supragingival_plaque	#ff8646	15	24.0	23.0	#b9ef92	#cee184	Mixed	#cccccc
candidate division SR1 bacterium RAAC1_SR1_1	Attached	#622ffe	2	11.0	22.0	#0fc4e7	#c0eb8d	Mixed	#cccccc
Actinobaculum suis	Throat	#ff5c2f	4	20.0	4.0	#84ffb2	#4659fb	Mixed	#cccccc
Bacteroides caccae	Stool	#e8cb72	4	15.0	15.0	#44eed2	#5af8c8	Mixed	#cccccc
Actinobaculum sp. oral taxon 183	Subgingival_plaque	#ffac5c	11	29.0	3.0	#fbb965	#5641fd	Mixed	#cccccc
Actinomyces sp. oral taxon 178	Supragingival_plaque	#ff8646	3	23.0	10.0	#acf59a	#10c6e6	Mixed	#cccccc
Bacteroides pyogenes	Stool	#e8cb72	5	23.0	10.0	#acf59a	#10c6e6	Mixed	#cccccc
Abiotrophia defectiva	Buccal_mucosa	#445cfb	13	17.0	0.0	#5efac6	#8000ff	Mixed	#cccccc
Capnocytophaga sp. oral taxon 338	Subgingival_plaque	#ffac5c	14	33.0	25.0	#ff793e	#ecc86f	Mixed	#cccccc
Actinomyces cardiffensis	Subgingival_plaque	#ffac5c	2	25.0	5.0	#c6e789	#386df9	Mixed	#cccccc
Campylobacter rectus	Subgingival_plaque	#ffac5c	13	38.0	20.0	#ff160b	#a2f9a0	Mixed	#cccccc
Capnocytophaga sp. CM59	Supragingival_plaque	#ff8646	9	24.0	23.0	#b9ef92	#cee184	Mixed	#cccccc
Leptotrichia shahii	Tongue_dorsum	#ff2f18	13	7.0	32.0	#2686f5	#ff4422	Mixed	#cccccc
Actinomyces viscosus	Attached	#622ffe	5	5.0	12.0	#4062fa	#2fe0db	Mixed	#cccccc
[Eubacterium] yurii	Subgingival_plaque	#ffac5c	6	18.0	4.0	#6afdc0	#4659fb	Mixed	#cccccc
Neisseria bacilliformis	Throat	#ff5c2f	8	30.0	4.0	#ffa95b	#4659fb	Mixed	#cccccc
Neisseria cinerea	Keratinized_gingiva	#17cbe4	6	7.0	33.0	#2686f5	#ff2f18	Mixed	#cccccc
Capnocytophaga sputigena	Supragingival_plaque	#ff8646	15	12.0	26.0	#1dd1e2	#fbb965	Mixed	#cccccc
Campylobacter gracilis	Subgingival_plaque	#ffac5c	7	14.0	14.0	#37e6d8	#4df3ce	Mixed	#cccccc
Filifactor alocis	Palatine_Tonsils	#70febc	8	14.0	14.0	#37e6d8	#4df3ce	Mixed	#cccccc
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	5	23.0	14.0	#acf59a	#4df3ce	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	5	34.0	9.0	#ff6533	#02b7eb	Mixed	#cccccc
Fusobacterium sp. oral taxon 370	Tongue_dorsum	#ff2f18	13	32.0	31.0	#ff8947	#ff5c2f	Mixed	#cccccc
Prevotella maculosa	Subgingival_plaque	#ffac5c	10	22.0	34.0	#9efaa2	#ff190d	Mixed	#cccccc
Eubacterium brachy	Palatine_Tonsils	#70febc	13	24.0	29.0	#b9ef92	#ff8444	Mixed	#cccccc
Propionibacterium propionicum	Subgingival_plaque	#ffac5c	7	6.0	4.0	#3176f8	#4659fb	Mixed	#cccccc
Prevotella marshii	Subgingival_plaque	#ffac5c	11	2.0	35.0	#6629fe	#ff0000	Mixed	#cccccc
Fusobacterium necrophorum	Palatine_Tonsils	#70febc	4	28.0	30.0	#eec66d	#ff703a	Mixed	#cccccc
Bacteroides dorei	Stool	#e8cb72	1	3.0	16.0	#5a3bfd	#68fcc1	Mixed	#cccccc
Actinomyces israelii	Subgingival_plaque	#ffac5c	2	27.0	6.0	#e0d377	#2981f6	Mixed	#cccccc
Cellulomonas flavigena	Throat	#ff5c2f	6	19.0	27.0	#78ffb8	#ffa95b	Mixed	#cccccc
Campylobacter sp. FOBRC14	Attached	#622ffe	6	26.0	21.0	#d4dd80	#b2f396	Mixed	#cccccc
Dialister invisus	Stool	#e8cb72	11	2.0	28.0	#6629fe	#ff964f	Mixed	#cccccc
