TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Prevotella sp. oral taxon 473	Keratinized_gingiva	#17cbe4	10	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Prevotella sp. P5-60	Attached	#622ffe	4	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Prevotella sp. S7 MS 2	Keratinized_gingiva	#17cbe4	2	8.0	1.0	#f2c26b	#4e4dfc	Mixed	#cccccc
Prevotella timonensis	Anterior_nares	#8000ff	6	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Prevotella veroralis	Saliva	#cbe486	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Propionibacterium propionicum	Subgingival_plaque	#ffac5c	4	6.0	4.0	#96fca7	#4df3ce	Mixed	#cccccc
Pseudoramibacter alactolyticus	Subgingival_plaque	#ffac5c	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Rothia aeria	Supragingival_plaque	#ff8646	4	6.0	4.0	#96fca7	#4df3ce	Mixed	#cccccc
Rothia mucilaginosa	Hard_palate	#08acee	10	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Sanguibacter keddieii	Throat	#ff5c2f	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Scardovia wiggsiae	Buccal_mucosa	#445cfb	2	4.0	2.0	#38e7d7	#1996f3	Mixed	#cccccc
Selenomonas artemidis	Supragingival_plaque	#ff8646	7	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Selenomonas infelix	Attached	#622ffe	8	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Selenomonas noxia	Supragingival_plaque	#ff8646	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Selenomonas sp. CM52	Subgingival_plaque	#ffac5c	8	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Selenomonas sp. oral taxon 137	Supragingival_plaque	#ff8646	4	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Selenomonas sp. oral taxon 138	Attached	#622ffe	6	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Selenomonas sp. oral taxon 149	Saliva	#cbe486	6	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Selenomonas sp. oral taxon 478	Saliva	#cbe486	4	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Selenomonas sp. oral taxon 892	Supragingival_plaque	#ff8646	6	7.0	4.0	#c4e88a	#4df3ce	Mixed	#cccccc
Selenomonas sputigena	Subgingival_plaque	#ffac5c	7	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Simonsiella muelleri	Keratinized_gingiva	#17cbe4	2	8.0	1.0	#f2c26b	#4e4dfc	Mixed	#cccccc
Sneathia amnii	L_Retroauricular_crease	#34e4d9	2	10.0	4.0	#ff4a26	#4df3ce	Mixed	#cccccc
Solobacterium moorei	Palatine_Tonsils	#70febc	6	5.0	0.0	#66fcc2	#8000ff	Mixed	#cccccc
Staphylococcus epidermidis	L_Retroauricular_crease	#34e4d9	2	8.0	1.0	#f2c26b	#4e4dfc	Mixed	#cccccc
